seed,split,true,predicted
23,train,24.542100285710045,24.542525287457636
23,train,13.817431564084195,13.817423096304333
23,train,19.79462090445424,19.794487573259563
23,train,16.559193767445294,16.559308815072303
23,train,21.712750635257805,21.71276406702768
23,train,26.241483757539207,26.24145748313567
23,train,18.989791812717534,18.989838068551638
23,train,19.869300817354453,19.86922218537897
23,train,18.3120511640115,18.311966830467657
23,train,15.847644502844316,15.847810027510208
23,train,33.96022361781446,33.96008201782066
23,train,21.162226910078083,21.16223380694417
23,train,21.171606211520572,21.171483527767325
23,train,26.300985659888497,26.30088155168404
23,train,25.11160344625495,25.11164567973486
23,train,16.386374563781025,16.38621351032655
23,train,23.153089234979287,23.153139405110753
23,train,18.527035021987746,18.527006086758178
23,train,18.630437903672227,18.63042397387911
23,train,33.63931791360685,33.639245736919946
23,train,20.90724140265117,20.90737210071857
23,train,40.21537790567074,40.21494144775093
23,train,25.054180338905468,25.05444541556264
23,train,31.1646403404351,31.164579354605902
23,train,33.96281151050872,33.96325833089259
23,train,33.28826934904385,33.28832467497156
23,train,21.240349214955312,21.240301518953334
23,train,24.73369343465998,24.733648796457405
23,train,30.957799355513743,30.95692920247196
23,train,35.99660675349377,35.99633393993708
23,train,15.115597455604753,15.116362030658898
23,train,23.095317716614613,23.09525753658927
23,train,18.6750406628505,18.67510491864452
23,train,14.94283642548321,14.94296966476466
23,train,35.84559209261124,35.84545916565165
23,train,31.098448410619856,31.09865607937836
23,train,19.004839659900895,19.004847162379114
23,train,30.339709719805796,30.339846485961168
23,train,16.320133054331144,16.32023451209076
23,train,25.1943678916715,25.19427001953748
23,train,25.19594300524293,25.195631001362862
23,train,34.291609253612194,34.291498279080734
23,train,30.68046200456247,30.68048625713715
23,train,38.27415123853272,38.27384142550721
23,train,25.274563976974108,25.27449827581205
23,train,25.057446609810924,25.05758013562521
23,train,21.709158938635014,21.709153886346286
23,train,24.832121429385662,24.832672303989675
23,train,30.98070056608049,30.980675531817145
23,train,25.1379093118868,25.137971859757833
23,train,30.751644140207333,30.751687354347606
23,train,30.730222866485423,30.730196749275546
23,train,8.128416561730196,8.128477996210439
23,train,19.890513447447567,19.890313595568557
23,val,21.19596797844385,20.755332493038875
23,val,19.091326407573426,17.712079747910543
23,val,17.739772166024206,14.300481517855593
23,val,16.853389245013116,12.383646170611646
23,val,19.15860192737702,19.164852257117825
23,val,18.672329533535404,16.484911340665494
23,val,31.076002008280412,35.62222050773345
23,val,31.148659839300752,33.39467350711226
23,val,25.033038700645754,27.489825005682683
23,val,34.500652110667836,30.22430099803094
23,val,32.296116841868084,30.29453272823374
23,val,24.911422404703274,25.34524153151296
23,val,10.47608342976081,14.143720275951075
23,val,15.62566879983001,24.414328569956936
23,val,16.108843337540957,23.715464889544435
23,val,8.190608891342993,9.715686369606884
23,val,20.889040050190435,19.726828888510738
23,val,32.43461914226787,25.822475116168214
