seed,split,true,predicted
37,train,21.40975304942647,21.40969051290874
37,train,30.957799355513743,30.957876634787716
37,train,21.876454465385315,21.876568194138045
37,train,33.023880754382944,33.024019643058715
37,train,35.89486616616185,35.894815432393315
37,train,25.454696819204063,25.454567909036196
37,train,21.798784623547515,21.798702960245755
37,train,13.276451813835807,13.276682283311645
37,train,33.010416725110694,33.01025912197892
37,train,15.115597455604753,15.116513399258068
37,train,32.58150507821472,32.58151472507157
37,train,32.972407598714774,32.97256509739587
37,train,32.564253752960795,32.564102843862955
37,train,18.65820798372264,18.658385692177518
37,train,17.57116027898273,17.570861537716617
37,train,25.12031927059723,25.120756327823717
37,train,34.14514283851224,34.1449400165694
37,train,24.803529058920667,24.8033895237765
37,train,37.593203150666376,37.5930644246495
37,train,37.17873629470688,37.17845494723415
37,train,12.51666658088323,12.516776528323879
37,train,21.36008816664039,21.360162650675576
37,train,18.89382845429548,18.89386303710777
37,train,25.53325850897513,25.533592144398977
37,train,15.781969320712243,15.782114288192703
37,train,16.597793900275697,16.597735270777665
37,train,32.54024094239757,32.5401429091706
37,train,30.665474582163395,30.665509852979994
37,train,16.280750547335142,16.28083921098682
37,train,40.504459212122605,40.504119153945325
37,train,40.57114260616128,40.570581986906916
37,train,31.076002008280412,31.075591239739094
37,train,18.65181166151374,18.651782225480577
37,train,18.248105732771517,18.248045983064475
37,train,16.18626516569945,16.18649618188078
37,train,24.973025368424427,24.97293986162696
37,train,36.037274587006195,36.03729000132241
37,train,18.673232962621196,18.673044608915916
37,train,18.53843361309218,18.53819332566086
37,train,25.066551594054705,25.066856898255505
37,train,30.98966458534525,30.989702931581334
37,train,19.701148558828294,19.701408502319254
37,train,23.216426132110914,23.21622292085079
37,train,31.163076334193928,31.162910899637268
37,train,35.96273107183068,35.962425512124994
37,train,25.688322609122363,25.688555763723148
37,train,15.851507456064603,15.851599717839585
37,train,16.272358143157305,16.272215754969846
37,train,21.814905279900014,21.81488798573858
37,train,25.40303727806495,25.402998026054185
37,train,15.773676435306275,15.773685072037475
37,train,15.657952226730654,15.657907865434531
37,train,26.103664563440407,26.103715734463506
37,train,26.293116916086838,26.293484366197994
37,val,26.342020146093546,38.671035737740766
37,val,31.03221448035133,31.547571955376824
37,val,26.44645051358975,21.369704942404184
37,val,22.49632059841637,24.345355435678538
37,val,31.04255124626023,32.35714944943686
37,val,16.793406207242285,18.1277628929247
37,val,18.9758604021716,26.02175892321486
37,val,21.0075831161048,21.62746360097004
37,val,21.379729808965028,19.116886307390708
37,val,16.300289828797062,12.52050884672263
37,val,20.69461280951594,36.50300084632311
37,val,18.654305225020224,19.250583158735015
37,val,16.490812777802727,16.30400819342147
37,val,32.24202615410633,22.435158499967866
37,val,37.88517344087735,32.73649369916878
37,val,26.57411430663925,27.707929561442548
37,val,18.691565945228138,19.926471698407113
37,val,22.718826423082756,24.36084072242716
