seed,split,true,predicted
53,train,0.7824292934766082,0.7824279277352212
53,train,0.7721283208701223,0.7721297250604423
53,train,0.8770265939113157,0.8770248027242828
53,train,0.8842788121166335,0.8842776290638357
53,train,0.8729901500916895,0.8729881841344412
53,train,0.8041507054421588,0.804147221872598
53,train,0.8397551820707126,0.8397561384759817
53,train,0.8423989723990899,0.8423979867809392
53,train,0.9021344041111622,0.9021355491886541
53,train,0.9849731875902262,0.984971925158499
53,train,0.8467101030089713,0.8467105376780288
53,train,0.6986428714334444,0.6986427264970678
53,train,0.9635709854374991,0.9635713101151755
53,train,0.6952350040701769,0.6952580897403725
53,train,0.764672963678218,0.764671447111188
53,train,0.9021344041111622,0.9021355491886541
53,train,0.8106938422977895,0.8106919929827697
53,train,0.9390101592362522,0.9390075677160293
53,train,1.0453150953844446,1.0453109574971289
53,train,0.9635709854374991,0.9635713101151755
53,train,0.89677637998932,0.896776141731108
53,train,0.8496902292568341,0.8496911290436728
53,train,0.8206753204896097,0.8206673483154346
53,train,0.7621156550972841,0.7621164230815219
53,val,0.6420459076629755,0.7141818026115845
53,val,0.8442212684419426,0.8392400840541493
53,val,0.9349143547848582,0.873643529009069
53,val,1.0416805634223985,0.9864283112134974
53,val,0.8041507054421588,0.804147221872598
53,val,0.9230573741823741,0.8871324635595157
53,val,0.7557393875726651,0.7257536242877605
53,val,0.6995059687519215,0.7500998939829353
