seed,split,true,predicted
23,train,0.9021344041111622,0.9021396215692654
23,train,0.9283550001907754,0.9283532799582848
23,train,0.820810357072897,0.8208080044615771
23,train,0.9267470090831094,0.9267428422252396
23,train,0.9822392613233432,0.9822398750436709
23,train,0.7699924122558808,0.7699975709779368
23,train,0.8255920042378816,0.8255898608582403
23,train,0.9951525938436212,0.9951518833810695
23,train,0.8484526188247677,0.8484491749950355
23,train,0.7782413903251328,0.7782458696894582
23,train,0.9151949443558252,0.9151954973663358
23,train,1.0381727398163936,1.0381710997931852
23,train,0.8156259196771186,0.8156191404582201
23,train,1.0311415641991133,1.0311400520743546
23,train,0.8347416871697666,0.834738145873368
23,train,0.9091299217228876,0.9091258908346584
23,train,0.7543380554612886,0.7543387875398355
23,train,0.8158262765283028,0.8158258281184906
23,train,0.8374375742971911,0.8374400381759867
23,train,0.7672468980497475,0.7672421345026924
23,train,0.6952350040701769,0.695259259307817
23,train,1.0221115638485594,1.0221130659202784
23,train,0.7557393875726651,0.7557362795025477
23,train,1.0351285224092415,1.035123907819306
23,val,0.9582444347611122,0.861012588660024
23,val,1.04842081678801,1.045781014964581
23,val,1.0143354164189768,0.8444522927993694
23,val,0.8610857490156473,0.8616099082926748
23,val,0.8437479739509417,0.877019347117991
23,val,0.8620932461318624,0.8859106776536811
23,val,0.7170805582539126,0.7191405061124142
23,val,0.9215973125328962,0.8065775974681645
