case_id,case_order,case_group,group_purpose,target_mode,target_generation,phase_time,transfer_time,amax,segments,outage_lengths,selected_outages,outage_count,selected_all_outages,warm_start_from_case_id,warm_start_from_phase_time,warm_start_kind,warm_start_source_settings_fingerprint,warm_start_source_control_hash,max_nfev,min_recovery_segments,node_initialization,node_initialization_blend,method_type,collocation_method,nominal_error,selected_worst_error,all_mask_worst_error,thresholds,nominal_threshold,selected_worst_threshold,meets_nominal_threshold,meets_selected_worst_threshold,meets_thresholds,optimizer_success,direct_collocation_success,cost,optimality,nfev,runtime_seconds,control_max_norm,control_bound_violation,nominal_fuel,recovery_fuel_mean,recovery_fuel_max,selected_outage_indices,selected_outage_errors,all_outage_errors,selected_branch_semantics,all_mask_diagnostic_semantics,control_bound_semantics,nominal_control_path,nominal_control_hash,settings_fingerprint,config_hash,source_states_id,message
hs_phase_p03_cold,0,phase_continuation_single,one-segment outage selected-branch continuation at N=8; warm rows reuse the cold p=0.3 persisted nominal controls (trajectory stacking),catalog_halo_phase_shift,non-teacher catalog_halo_phase_shift target from the JPL initial_nrho_like_l2_southern_halo source state propagated ballistically in normalized CR3BP for the configured phase_time,0.3,0.5,0.3,8,[1],3,8,False,,,cold,,,50,1,blend,0.35,bounded_projected_constant_control_hermite_simpson_direct_collocation,hermite_simpson,0.03760027068280799,0.028701277658749646,0.09011584119118245,"{""nominal_success"": 0.09, ""robust_success"": 0.17}",0.09,0.17,True,True,True,False,True,0.0009273125731030713,0.007874750162121944,50,145.15856019999774,0.3,0.0,0.10903631475885828,0.1135907493739242,0.11623625767611707,"[6, 5, 4]","[0.028701277658749646, 0.024448773779793233, 0.021850894350233997]","[0.09011584119118245, 0.08102500106796003, 0.07305835531734088, 0.07142573410370488, 0.028701277658749646, 0.024448773779793233, 0.021850894350233997, 0.046152705077988]","nominal trajectory and selected outage branches are optimized in one least-squares direct transcription; branch starts are fixed by RK4 propagation through the missed segment(s), then branch controls are re-optimized after the outage",all outage masks are evaluated after optimization; selected masks use optimized branch recovery controls and unselected masks use masked nominal controls only,"all nominal and branch controls are Euclidean projected to ||u_i|| <= amax inside residual evaluation, RK4 reporting propagation, fuel computation, and output diagnostics; scalar optimizer bounds are finite guards, not the scientific bound",//nas/Projects/Papers/quantum-low-thrust/data/results/hermite_simpson_continuation_baseline/controls/hs_phase_p03_cold_nominal_controls.json,6581e33ac9023e315fe190404401a15a057e9ae1f7459b27ae60a46ebb065f53,f33a22a56a19a0dd64459aadcf231d7d2bfb0d3e48daf35714e7fbbf78f99d94,d071adbb0860acfaede91048fcbbfc361b5f67ccc996a4ae4dbaeb064e4b3b8c,//nas/Projects/Papers/quantum-low-thrust/data/source_states.json|sha256=24f3e8900a33e87ed60f28cb61da10346e71f481288202350db5617c6e3d15cf,The maximum number of function evaluations is exceeded.
hs_phase_p02_warm_from_p03,1,phase_continuation_single,one-segment outage selected-branch continuation at N=8; warm rows reuse the cold p=0.3 persisted nominal controls (trajectory stacking),catalog_halo_phase_shift,non-teacher catalog_halo_phase_shift target from the JPL initial_nrho_like_l2_southern_halo source state propagated ballistically in normalized CR3BP for the configured phase_time,0.2,0.5,0.3,8,[1],3,8,False,hs_phase_p03_cold,0.3,nominal_controls,f33a22a56a19a0dd64459aadcf231d7d2bfb0d3e48daf35714e7fbbf78f99d94,6581e33ac9023e315fe190404401a15a057e9ae1f7459b27ae60a46ebb065f53,80,1,blend,0.35,bounded_projected_constant_control_hermite_simpson_direct_collocation,hermite_simpson,0.10692941430954878,0.12083420267263024,0.17905591496108458,"{""nominal_success"": 0.09, ""robust_success"": 0.17}",0.09,0.17,False,True,False,False,False,0.004670155732741785,0.031580753198956237,80,249.43948210000235,0.3,0.0,0.12587634748906015,0.12464421049720009,0.12938045259331502,"[5, 4, 3]","[0.12083420267263024, 0.1039600029384732, 0.08801259227778951]","[0.17905591496108458, 0.17259946906126503, 0.16792535241525755, 0.12083420267263024, 0.1039600029384732, 0.08801259227778951, 0.12863373762093555, 0.11951603782918677]","nominal trajectory and selected outage branches are optimized in one least-squares direct transcription; branch starts are fixed by RK4 propagation through the missed segment(s), then branch controls are re-optimized after the outage",all outage masks are evaluated after optimization; selected masks use optimized branch recovery controls and unselected masks use masked nominal controls only,"all nominal and branch controls are Euclidean projected to ||u_i|| <= amax inside residual evaluation, RK4 reporting propagation, fuel computation, and output diagnostics; scalar optimizer bounds are finite guards, not the scientific bound",//nas/Projects/Papers/quantum-low-thrust/data/results/hermite_simpson_continuation_baseline/controls/hs_phase_p02_warm_from_p03_nominal_controls.json,a30cc25e469227e8b6138ef9d82dd45fbec14df84c5aee1cd465695b7539a8fd,526728905c12078bc8bfdf98c369c72ce0e2afe8e21724a2daf7dcd9b16ac060,d071adbb0860acfaede91048fcbbfc361b5f67ccc996a4ae4dbaeb064e4b3b8c,//nas/Projects/Papers/quantum-low-thrust/data/source_states.json|sha256=24f3e8900a33e87ed60f28cb61da10346e71f481288202350db5617c6e3d15cf,The maximum number of function evaluations is exceeded.
hs_phase_p04_warm_from_p03,2,phase_continuation_single,one-segment outage selected-branch continuation at N=8; warm rows reuse the cold p=0.3 persisted nominal controls (trajectory stacking),catalog_halo_phase_shift,non-teacher catalog_halo_phase_shift target from the JPL initial_nrho_like_l2_southern_halo source state propagated ballistically in normalized CR3BP for the configured phase_time,0.4,0.5,0.3,8,[1],3,8,False,hs_phase_p03_cold,0.3,nominal_controls,f33a22a56a19a0dd64459aadcf231d7d2bfb0d3e48daf35714e7fbbf78f99d94,6581e33ac9023e315fe190404401a15a057e9ae1f7459b27ae60a46ebb065f53,80,1,blend,0.35,bounded_projected_constant_control_hermite_simpson_direct_collocation,hermite_simpson,0.017914940316197808,0.01280455732810712,0.06281920772847777,"{""nominal_success"": 0.09, ""robust_success"": 0.17}",0.09,0.17,True,True,True,True,True,0.00021182108897088245,1.0988271963974342e-06,7,25.16594669999904,0.22982910841752086,0.0,0.05853791869560156,0.06126080344309007,0.06261979765200451,"[4, 6, 5]","[0.01280455732810712, 0.011128909383292128, 0.010125566384910516]","[0.06281920772847777, 0.05234194522421563, 0.04296217744787089, 0.03620112779538429, 0.01280455732810712, 0.011128909383292128, 0.010125566384910516, 0.02215413934727236]","nominal trajectory and selected outage branches are optimized in one least-squares direct transcription; branch starts are fixed by RK4 propagation through the missed segment(s), then branch controls are re-optimized after the outage",all outage masks are evaluated after optimization; selected masks use optimized branch recovery controls and unselected masks use masked nominal controls only,"all nominal and branch controls are Euclidean projected to ||u_i|| <= amax inside residual evaluation, RK4 reporting propagation, fuel computation, and output diagnostics; scalar optimizer bounds are finite guards, not the scientific bound",//nas/Projects/Papers/quantum-low-thrust/data/results/hermite_simpson_continuation_baseline/controls/hs_phase_p04_warm_from_p03_nominal_controls.json,ce0cfe48cda2da5f8b74bbf8a7f1baadecf2d5ed272b17b0bd882ba67acbf465,fce96d95c71e4f3ec28c0c5f822235428eca1a5b5b66e95390dfa5721ec66ff3,d071adbb0860acfaede91048fcbbfc361b5f67ccc996a4ae4dbaeb064e4b3b8c,//nas/Projects/Papers/quantum-low-thrust/data/source_states.json|sha256=24f3e8900a33e87ed60f28cb61da10346e71f481288202350db5617c6e3d15cf,`gtol` termination condition is satisfied.
hs_hard_p04_amax02_warm_from_p03,3,hard_catalog_probe,hard-catalog stress probe at tighter amax warm-started from the cold p=0.3 row; failed/negative diagnostics are preserved honestly and not extrapolated,catalog_halo_phase_shift,non-teacher catalog_halo_phase_shift target from the JPL initial_nrho_like_l2_southern_halo source state propagated ballistically in normalized CR3BP for the configured phase_time,0.4,0.5,0.2,8,[1],3,8,False,hs_phase_p03_cold,0.3,nominal_controls,f33a22a56a19a0dd64459aadcf231d7d2bfb0d3e48daf35714e7fbbf78f99d94,6581e33ac9023e315fe190404401a15a057e9ae1f7459b27ae60a46ebb065f53,60,1,blend,0.35,bounded_projected_constant_control_hermite_simpson_direct_collocation,hermite_simpson,0.01834920392605541,0.01757173805518572,0.043903822365996464,"{""nominal_success"": 0.09, ""robust_success"": 0.17}",0.09,0.17,True,True,True,True,True,0.00041343743437015373,6.609821991501242e-05,24,74.8323270999972,0.2,0.0,0.05931059999182631,0.05904597678627743,0.06220379140264658,"[4, 6, 5]","[0.01757173805518572, 0.013421417119482673, 0.012055673543318343]","[0.03865828694509897, 0.03624202024993471, 0.03523938862634099, 0.043903822365996464, 0.01757173805518572, 0.013421417119482673, 0.012055673543318343, 0.018886688050441337]","nominal trajectory and selected outage branches are optimized in one least-squares direct transcription; branch starts are fixed by RK4 propagation through the missed segment(s), then branch controls are re-optimized after the outage",all outage masks are evaluated after optimization; selected masks use optimized branch recovery controls and unselected masks use masked nominal controls only,"all nominal and branch controls are Euclidean projected to ||u_i|| <= amax inside residual evaluation, RK4 reporting propagation, fuel computation, and output diagnostics; scalar optimizer bounds are finite guards, not the scientific bound",//nas/Projects/Papers/quantum-low-thrust/data/results/hermite_simpson_continuation_baseline/controls/hs_hard_p04_amax02_warm_from_p03_nominal_controls.json,ed353bce9cda0fe41f3766e89d57f07a50e81546e37fd12a290721c58d42cc0e,4f4fe4736ac3ec0548f3fe5a20bc5cfec307e7ce95755f5ffc3ac5b466633d9a,d071adbb0860acfaede91048fcbbfc361b5f67ccc996a4ae4dbaeb064e4b3b8c,//nas/Projects/Papers/quantum-low-thrust/data/source_states.json|sha256=24f3e8900a33e87ed60f28cb61da10346e71f481288202350db5617c6e3d15cf,`xtol` termination condition is satisfied.
