seed,split,true,predicted
193,train,1.0787737356618032,1.0786464911560323
193,train,1.2349427732873568,1.2349501416037434
193,train,1.6216835487802037,1.6216078987071763
193,train,3.8191609553772015,3.8190610816205477
193,train,1.3432250002427304,1.3431688085825053
193,train,3.799455273724669,3.7995157986858423
193,train,0.9675417967628029,0.967498091761291
193,train,9.107265861866956,9.107181981294591
193,train,4.904564256558238,4.904531957405089
193,train,3.8961444911530005,3.896362645437513
193,train,3.7605289655595495,3.760318439647951
193,train,2.338753524480305,2.3388310764630393
193,train,4.9095401419385425,4.909630667609335
193,train,1.078108209514837,1.0780450714352572
193,train,1.4534070116683058,1.453523276091178
193,train,6.173943171645422,6.1738426542416365
193,train,1.1529189233632673,1.1530073534989862
193,train,4.890611282568323,4.8904676794915725
193,train,3.785637807556167,3.7854912709053843
193,train,1.632446912817255,1.632502024341088
193,train,3.73669685066988,3.736625565314807
193,train,2.2506859862638144,2.2507358844962595
193,train,0.968409033549225,0.9684800339384285
193,train,3.9886211549909825,3.9883504592732573
193,train,2.9492988488066643,2.949482224000315
193,train,0.9604904926131956,0.9604915089589978
193,train,1.1611932275694885,1.1612579294550318
193,train,4.900760231241311,4.90106570920067
193,train,4.664842269211706,4.665015928963218
193,train,4.8537783945773025,4.853887416208185
193,train,1.1783022700605852,1.17811407542405
193,train,4.7885932752828655,4.788760196983176
193,train,4.787746162769864,4.787637171063456
193,train,2.254969980148465,2.2547286247673477
193,train,6.18748065728065,6.187439543603268
193,train,0.9623326961262124,0.9624239731156088
193,train,1.6434068507832207,1.6433979768034106
193,train,3.876442140493295,3.8763175500636318
193,train,2.825384022051284,2.8253548628510674
193,train,1.6162313596698656,1.6162698375137488
193,train,3.875086579917171,3.8749802942312312
193,train,4.909847326349975,4.909805208850513
193,train,1.7140451721914554,1.713930196563327
193,train,1.0481356940931992,1.0478090862311185
193,train,1.7037138203892397,1.704053120467442
193,train,2.1450453178509017,2.1450331757926104
193,train,2.8609000540203597,2.8609344624371933
193,train,0.814553025687213,0.8142076319180305
193,train,1.18094229712974,1.1807736866182894
193,train,6.1862274816986735,6.186291984103661
193,train,0.8845999875654554,0.8848053869594601
193,train,6.0649456138457865,6.065175037909444
193,train,2.1389913959668787,2.1390321741711675
193,train,3.0159806901348043,3.016107884629311
193,train,1.7201956080322494,1.7201720635564253
193,train,1.7540336136282597,1.7542744553234408
193,train,4.982363688534511,4.982404705509836
193,train,6.154847696315697,6.154857125982534
193,train,2.09233608848461,2.092352547842961
193,train,3.7826338953034773,3.782682399818501
193,train,2.2587008299558646,2.258828099648332
193,train,2.1721995183611473,2.1723835966227703
193,train,2.0887468733127372,2.0886746079687164
193,train,9.031114810032822,9.03040293462649
193,train,2.3399344224475835,2.3400412045509444
193,train,1.9905705714305477,1.9905375131470606
193,train,2.085179963846703,2.085228993428569
193,train,0.9520064146244189,0.9520570138384388
193,train,2.8005118862125062,2.800665265868561
193,train,3.042475742496351,3.042503963521451
193,train,6.178465696105088,6.178506718906675
193,train,0.9461690996502395,0.9462870012801803
193,val,1.7540336136282597,1.7542744553234408
193,val,3.8803030812106902,4.486271911692502
193,val,1.9895153133687526,2.0318223796219383
193,val,2.8749697325793937,3.1901489108807413
193,val,2.327731973553913,1.9692736594810132
193,val,10.778568303316494,10.70254024995184
193,val,2.939276622074255,3.018857987056161
193,val,1.0410404367905284,1.0278013998152327
193,val,1.5387292572493598,1.629139085614084
193,val,0.9518086862862225,0.7883262367881745
193,val,1.1768353957276223,1.2606458390321649
193,val,5.085476900569944,5.574967959656476
193,val,3.6597168435908314,3.5008497166391788
193,val,3.8935851676163153,3.920604757300155
193,val,2.2460194701360727,2.376084278045258
193,val,6.1903895037761085,6.06026946147779
193,val,6.06706002049172,6.032361301807105
193,val,1.5410820522792985,1.58021174091387
193,val,1.176253360106057,1.4934888166975817
193,val,1.6101185981857007,1.5715093894285799
193,val,3.0349943338130636,3.2562212858971185
193,val,3.734287966153229,3.683859797667396
193,val,3.025295293278329,2.7244199140862584
193,val,1.1768353957276223,1.2606458390321649
