seed,split,true,predicted
181,train,3.895988059609923,3.896013336334434
181,train,1.2529110615256778,1.252862240991087
181,train,2.873059536524278,2.8730623558461295
181,train,2.7852330454273684,2.7852223109091745
181,train,10.778568303316494,10.778057368201566
181,train,5.0126823596453205,5.012649222728621
181,train,4.951614089847524,4.9516265373280905
181,train,2.945128049973174,2.945195688773146
181,train,2.029397773404483,2.029454944159954
181,train,1.62696483981614,1.6268434399747385
181,train,4.85892719535018,4.858987340777613
181,train,1.1572976827494654,1.157340359563583
181,train,2.8725389947583286,2.8725232854537524
181,train,0.915007521581994,0.914977833096328
181,train,1.5164060990212653,1.5163799621992613
181,train,1.6042450537082829,1.604284906201727
181,train,2.1315411284070382,2.1315609367107484
181,train,1.6221326074916944,1.6221352270904341
181,train,6.146551803827484,6.146550305602066
181,train,3.770171069485805,3.7701980697936945
181,train,2.2587008299558646,2.2588212245237247
181,train,3.7513315070466784,3.7513293729674833
181,train,0.9428209757356356,0.9428015435449919
181,train,3.83429048058217,3.8342109410477807
181,train,3.028281431246098,3.0282616494646906
181,train,2.34680044533032,2.3468435933249463
181,train,1.63211143481443,1.6321844597817667
181,train,6.155978982044996,6.156017931411729
181,train,2.339474770892452,2.3395513364506013
181,train,4.768109148748419,4.76817907601326
181,train,4.908336943381622,4.908387184927492
181,train,4.897839366939539,4.897911758503
181,train,3.9077941149252897,3.9078129141708846
181,train,2.9428007399820326,2.9428001080348785
181,train,2.9683641100012146,2.9684214251511687
181,train,1.0793794249169961,1.07939431293935
181,train,4.002819194964867,4.002773589839223
181,train,2.1511831562713626,2.1512001203959707
181,train,3.891834598233725,3.891842616790918
181,train,1.2908360467855229,1.2908288182223302
181,train,2.973311475574418,2.973298855195356
181,train,3.73151372452397,3.731420704121832
181,train,1.6502145148571992,1.6502244829791475
181,train,2.224953889668452,2.2249712899696377
181,train,2.1722137604960317,2.172224485777916
181,train,7.56035023177547,7.560326411566959
181,train,1.0443761848144786,1.0444322135990998
181,train,2.0571533754753797,2.0571615677152524
181,train,1.340347454657411,1.3403617350463506
181,train,4.914446313537535,4.914436732828387
181,train,2.2423077879960513,2.2423804072080706
181,train,1.716010711310239,1.7159700855404643
181,train,0.915007521581994,0.914977833096328
181,train,0.9623213524180367,0.9623184488445148
181,train,1.7104613166428568,1.7105044996519507
181,train,1.180337234988904,1.1803614990272682
181,train,0.8624310652505283,0.8625261755611968
181,train,3.8265167611324884,3.8264952397279615
181,train,7.513713575150302,7.513717664610761
181,train,0.9518086862862225,0.951557142165876
181,train,1.6387688447416286,1.6388632803325585
181,train,3.895236772416678,3.89519165892478
181,train,5.012509934973952,5.012508583817122
181,train,2.1497166829419334,2.149717055580899
181,train,7.523628431766883,7.5236733578172155
181,train,2.938852353983584,2.938859667855114
181,train,2.1727600355311525,2.1727607050691655
181,train,1.531836313491905,1.5318409100675572
181,train,2.077147076694736,2.077143425109134
181,train,4.991060744888092,4.991102277775485
181,train,2.1721995183611473,2.1721797702120695
181,train,4.895540949241507,4.895500759404595
181,val,3.8925291514680764,3.9375503428093466
181,val,1.6303064673128866,1.7845521563390951
181,val,3.057569241507452,3.3767439045781975
181,val,2.2627207833211025,2.2772130087985616
181,val,3.6491886180978796,4.016647036911609
181,val,6.062411667160303,6.095223748562214
181,val,2.939276622074255,3.101673100748047
181,val,2.8609000540203597,2.683669460570353
181,val,2.8073080252484064,2.928789411035098
181,val,2.166019567292019,2.3727645683756293
181,val,7.410681788617062,7.436457667066881
181,val,6.189041308506579,6.487743937716934
181,val,2.2423077879960513,2.2423804072080706
181,val,4.9013669449941775,4.957237988272411
181,val,3.042316958797757,2.9292655907455405
181,val,2.072120788924266,2.344650827028994
181,val,4.664842269211706,4.699875266812936
181,val,1.716010711310239,1.7159700855404643
181,val,1.5187940870907712,1.742682221586109
181,val,1.0002179791862613,1.000204821870158
181,val,2.94507046534504,3.1793880278233884
181,val,3.054777774580529,3.4746879299121063
181,val,2.9578584630211564,3.1248914200712186
181,val,5.019100235216031,4.700604341503122
