baseline_method,method,seed,baseline_success,method_success,success_delta,baseline_selected_worst_error,method_selected_worst_error,selected_worst_error_diff
qaoa_random_p1,qaoa_optimized_p1,157,True,False,-1,0.08918526287155164,0.12047277532478883,0.03128751245323719
qaoa_random_p1,qaoa_optimized_p1,163,False,True,1,0.11852205221045632,0.0832614239111052,-0.035260628299351116
qaoa_random_p1,qaoa_optimized_p1,167,False,True,1,0.11900061701526445,0.09407452909228246,-0.024926087922981982
qaoa_random_p1,qaoa_optimized_p1,173,False,False,0,0.11703523325279891,0.11715540916326056,0.00012017591046165066
qaoa_random_p1,qaoa_optimized_p1,179,True,True,0,0.09256463069979118,0.08814672066722083,-0.004417910032570346
qaoa_random_p1,qaoa_optimized_p1,181,False,False,0,0.11852205221045632,0.1225837878904666,0.004061735680010281
qaoa_random_p1,qaoa_optimized_p1,191,True,True,0,0.09407452909228246,0.0832614239111052,-0.010813105181177257
qaoa_random_p1,qaoa_optimized_p1,193,False,True,1,0.12792099166140974,0.08918526287155164,-0.038735728789858107
qaoa_random_p1,qaoa_optimized_p1,197,False,False,0,0.11817776457824172,0.12203281476453463,0.0038550501862929104
qaoa_random_p1,qaoa_optimized_p1,199,True,True,0,0.09407452909228246,0.0832614239111052,-0.010813105181177257
qaoa_random_p1,qaoa_optimized_p1,211,False,True,1,0.12792099166140974,0.09256463069979118,-0.035356360961618566
