case_id,case_order,case_group,group_purpose,target_mode,target_generation,phase_time,transfer_time,amax,segments,outage_lengths,selected_outages,outage_count,selected_all_outages,warm_start_from_case_id,warm_start_from_phase_time,warm_start_kind,warm_start_source_settings_fingerprint,warm_start_source_control_hash,max_nfev,min_recovery_segments,node_initialization,node_initialization_blend,method_type,collocation_method,collocation_scheme_semantics,fuel_quadrature,nominal_error,selected_worst_error,all_mask_worst_error,thresholds,nominal_threshold,selected_worst_threshold,meets_nominal_threshold,meets_selected_worst_threshold,meets_thresholds,optimizer_success,direct_collocation_success,cost,optimality,nfev,runtime_seconds,control_max_norm,control_bound_violation,nominal_fuel,recovery_fuel_mean,recovery_fuel_max,selected_outage_indices,selected_outage_errors,all_outage_errors,selected_branch_semantics,all_mask_diagnostic_semantics,control_bound_semantics,nominal_control_path,nominal_control_hash,nominal_control_sidecar_hash,nominal_endpoint_control_hash,nominal_midpoint_control_present,nominal_midpoint_control_hash,nominal_midpoint_warm_start_loaded,settings_fingerprint,config_hash,source_states_id,message
ihs_phase_p03_cold,0,phase_continuation_single,one-segment outage selected-branch continuation at N=8 using independent midpoint controls; warm rows reuse the cold p=0.3 persisted nominal endpoint controls,catalog_halo_phase_shift,ballistic CR3BP phase propagation of initial_nrho_like_l2_southern_halo for benchmark.phase_time,0.3,0.5,0.3,8,[1],3,8,False,,,cold,,,60,1,blend,0.35,bounded_projected_independent_midpoint_control_hermite_simpson_direct_collocation,hermite_simpson_midpoint,"independent-midpoint-control Hermite-Simpson direct transcription; each segment optimizes an endpoint/segment control and a separate midpoint control, f_left/f_right use the endpoint control, f_mid uses the midpoint control, and reporting propagation uses RK4 substeps with quadratic control interpolation satisfying u(0)=u(1)=endpoint and u(0.5)=midpoint",simpson_endpoint_midpoint_endpoint,0.0357940010153954,0.0299585265574774,0.0848535341010868,"{""nominal_success"": 0.09, ""robust_success"": 0.17}",0.09,0.17,True,True,True,False,True,0.0011861073796494,8.918650513178424e-05,60,221.34319869999308,0.3,0.0,0.1045444789663092,0.1069783040362393,0.1097407538586563,"[6, 5, 4]","[0.029958526557477414, 0.025449010478628256, 0.023367756532800658]","[0.08485353410108688, 0.07914618416277472, 0.07405087956495393, 0.07174007023213624, 0.029958526557477414, 0.025449010478628256, 0.023367756532800658, 0.03896048990812367]","nominal trajectory and selected outage branches are optimized in one least-squares direct transcription; branch starts are fixed by RK4 propagation through the missed segment(s), then branch controls are re-optimized after the outage",all outage masks are evaluated after optimization; selected masks use optimized branch recovery controls and unselected masks use masked nominal controls only,"all nominal and branch endpoint and independent midpoint controls are Euclidean projected to ||u_i|| <= amax inside residual evaluation, RK4 reporting propagation, Simpson-style fuel computation, and output diagnostics; scalar optimizer bounds are finite guards, not the scientific bound",//nas/Projects/Papers/quantum-low-thrust/data/results/independent_hs_continuation_baseline/controls/ihs_phase_p03_cold_nominal_controls.json,cf5a1c65d7e7165935c90d778ed327c5385dae291798b7068a5623e489ceed79,cf5a1c65d7e7165935c90d778ed327c5385dae291798b7068a5623e489ceed79,04d2afc6c485a923fa3d889576fd389baf320f9b3942a7678411ad3873b37023,True,de90382c42abb0a6346c00ae74e9b0714a075192b02e954dc6d75de0962b082b,False,cf3b43419b6da79465a7a4f19c0da4a2172fd28296ec0703050f3a7c4a8ebe0b,17b9014f9dfb746407b9b424885a7db388502ae0b6acffcce9e294e893d678e8,//nas/Projects/Papers/quantum-low-thrust/data/source_states.json|sha256=24f3e8900a33e87ed60f28cb61da10346e71f481288202350db5617c6e3d15cf,The maximum number of function evaluations is exceeded.
ihs_phase_p02_warm_from_p03,1,phase_continuation_single,one-segment outage selected-branch continuation at N=8 using independent midpoint controls; warm rows reuse the cold p=0.3 persisted nominal endpoint controls,catalog_halo_phase_shift,ballistic CR3BP phase propagation of initial_nrho_like_l2_southern_halo for benchmark.phase_time,0.2,0.5,0.3,8,[1],3,8,False,ihs_phase_p03_cold,0.3,nominal_controls,cf3b43419b6da79465a7a4f19c0da4a2172fd28296ec0703050f3a7c4a8ebe0b,cf5a1c65d7e7165935c90d778ed327c5385dae291798b7068a5623e489ceed79,90,1,blend,0.35,bounded_projected_independent_midpoint_control_hermite_simpson_direct_collocation,hermite_simpson_midpoint,"independent-midpoint-control Hermite-Simpson direct transcription; each segment optimizes an endpoint/segment control and a separate midpoint control, f_left/f_right use the endpoint control, f_mid uses the midpoint control, and reporting propagation uses RK4 substeps with quadratic control interpolation satisfying u(0)=u(1)=endpoint and u(0.5)=midpoint",simpson_endpoint_midpoint_endpoint,0.0975854857697065,0.0942249435207987,0.169354895087743,"{""nominal_success"": 0.09, ""robust_success"": 0.17}",0.09,0.17,False,True,False,False,False,0.0043196952078487,7.999628791500569e-05,90,419.5509127999976,0.3,0.0,0.1269225684508496,0.1302498207532044,0.1312498175842114,"[5, 4, 3]","[0.09422494352079874, 0.08517086796538063, 0.08151322897964089]","[0.169354895087743, 0.162831720819074, 0.15750456524813836, 0.09422494352079874, 0.08517086796538063, 0.08151322897964089, 0.12276130658871459, 0.11799340874789656]","nominal trajectory and selected outage branches are optimized in one least-squares direct transcription; branch starts are fixed by RK4 propagation through the missed segment(s), then branch controls are re-optimized after the outage",all outage masks are evaluated after optimization; selected masks use optimized branch recovery controls and unselected masks use masked nominal controls only,"all nominal and branch endpoint and independent midpoint controls are Euclidean projected to ||u_i|| <= amax inside residual evaluation, RK4 reporting propagation, Simpson-style fuel computation, and output diagnostics; scalar optimizer bounds are finite guards, not the scientific bound",//nas/Projects/Papers/quantum-low-thrust/data/results/independent_hs_continuation_baseline/controls/ihs_phase_p02_warm_from_p03_nominal_controls.json,ee30d3069814ae5e4f91d8b7067048d80212ec1930771baa7862336d109e85a5,ee30d3069814ae5e4f91d8b7067048d80212ec1930771baa7862336d109e85a5,acf612ba9c5fca4a1f8476b72a3771cc2df64661c629ea7df5ef0f6baa96eb1a,True,6f56c8ece59379d26d26592f062d20eb5bb331fa68e3c4be0e90f14742649bae,True,800197185b432d8a724d9a527dd9e97f8b6f0775ed76d7eef253aa0dd1913bee,17b9014f9dfb746407b9b424885a7db388502ae0b6acffcce9e294e893d678e8,//nas/Projects/Papers/quantum-low-thrust/data/source_states.json|sha256=24f3e8900a33e87ed60f28cb61da10346e71f481288202350db5617c6e3d15cf,The maximum number of function evaluations is exceeded.
ihs_phase_p04_warm_from_p03,2,phase_continuation_single,one-segment outage selected-branch continuation at N=8 using independent midpoint controls; warm rows reuse the cold p=0.3 persisted nominal endpoint controls,catalog_halo_phase_shift,ballistic CR3BP phase propagation of initial_nrho_like_l2_southern_halo for benchmark.phase_time,0.4,0.5,0.3,8,[1],3,8,False,ihs_phase_p03_cold,0.3,nominal_controls,cf3b43419b6da79465a7a4f19c0da4a2172fd28296ec0703050f3a7c4a8ebe0b,cf5a1c65d7e7165935c90d778ed327c5385dae291798b7068a5623e489ceed79,90,1,blend,0.35,bounded_projected_independent_midpoint_control_hermite_simpson_direct_collocation,hermite_simpson_midpoint,"independent-midpoint-control Hermite-Simpson direct transcription; each segment optimizes an endpoint/segment control and a separate midpoint control, f_left/f_right use the endpoint control, f_mid uses the midpoint control, and reporting propagation uses RK4 substeps with quadratic control interpolation satisfying u(0)=u(1)=endpoint and u(0.5)=midpoint",simpson_endpoint_midpoint_endpoint,0.0194469267138639,0.0151512231434573,0.060467196202366,"{""nominal_success"": 0.09, ""robust_success"": 0.17}",0.09,0.17,True,True,True,True,True,0.0002979057642797,2.1399232214712374e-06,7,34.36896180000622,0.2484289266949383,0.0,0.0540326450193317,0.0565124431866868,0.0580175473485596,"[4, 6, 5]","[0.015151223143457354, 0.013004262035478364, 0.011755885704804087]","[0.060467196202366076, 0.05172522452622654, 0.04379255793016274, 0.03725769063740952, 0.015151223143457354, 0.013004262035478364, 0.011755885704804087, 0.02111578673609549]","nominal trajectory and selected outage branches are optimized in one least-squares direct transcription; branch starts are fixed by RK4 propagation through the missed segment(s), then branch controls are re-optimized after the outage",all outage masks are evaluated after optimization; selected masks use optimized branch recovery controls and unselected masks use masked nominal controls only,"all nominal and branch endpoint and independent midpoint controls are Euclidean projected to ||u_i|| <= amax inside residual evaluation, RK4 reporting propagation, Simpson-style fuel computation, and output diagnostics; scalar optimizer bounds are finite guards, not the scientific bound",//nas/Projects/Papers/quantum-low-thrust/data/results/independent_hs_continuation_baseline/controls/ihs_phase_p04_warm_from_p03_nominal_controls.json,80034a6ee9205a3330106b0e1d1d53ce4591a9408800994579499125f23dba34,80034a6ee9205a3330106b0e1d1d53ce4591a9408800994579499125f23dba34,897b276faf46253612ea30a3b2d4c37328b69f175eb2c657da42d2def6f31484,True,188c541a658d02a1556bc530d6bc9786401eaa749a429eb2625eda051d23ba6c,True,eebfab0b02f9d91ee7624903540ba68130b406b0de96bcdc83b2be0cdd52da45,17b9014f9dfb746407b9b424885a7db388502ae0b6acffcce9e294e893d678e8,//nas/Projects/Papers/quantum-low-thrust/data/source_states.json|sha256=24f3e8900a33e87ed60f28cb61da10346e71f481288202350db5617c6e3d15cf,`gtol` termination condition is satisfied.
ihs_phase_p04_amax02_warm_from_p03,3,tighter_thrust_phase_shift,tighter-thrust phase-shift stress row using independent midpoint controls; negative diagnostics retained if thresholds are not met,catalog_halo_phase_shift,ballistic CR3BP phase propagation of initial_nrho_like_l2_southern_halo for benchmark.phase_time,0.4,0.5,0.2,8,[1],3,8,False,ihs_phase_p03_cold,0.3,nominal_controls,cf3b43419b6da79465a7a4f19c0da4a2172fd28296ec0703050f3a7c4a8ebe0b,cf5a1c65d7e7165935c90d778ed327c5385dae291798b7068a5623e489ceed79,80,1,blend,0.35,bounded_projected_independent_midpoint_control_hermite_simpson_direct_collocation,hermite_simpson_midpoint,"independent-midpoint-control Hermite-Simpson direct transcription; each segment optimizes an endpoint/segment control and a separate midpoint control, f_left/f_right use the endpoint control, f_mid uses the midpoint control, and reporting propagation uses RK4 substeps with quadratic control interpolation satisfying u(0)=u(1)=endpoint and u(0.5)=midpoint",simpson_endpoint_midpoint_endpoint,0.0197147568098046,0.0187821107883081,0.0531572965780589,"{""nominal_success"": 0.09, ""robust_success"": 0.17}",0.09,0.17,True,True,True,True,True,0.0005074507422981,3.502892166191383e-06,17,73.79071169999952,0.2,0.0,0.052904864081578,0.0534375681278837,0.0551945996591699,"[4, 6, 5]","[0.018782110788308114, 0.015209037499085268, 0.013531927229739482]","[0.053157296578058906, 0.048145057085021384, 0.0442404834848109, 0.042375737708868974, 0.018782110788308114, 0.015209037499085268, 0.013531927229739482, 0.019713105782148493]","nominal trajectory and selected outage branches are optimized in one least-squares direct transcription; branch starts are fixed by RK4 propagation through the missed segment(s), then branch controls are re-optimized after the outage",all outage masks are evaluated after optimization; selected masks use optimized branch recovery controls and unselected masks use masked nominal controls only,"all nominal and branch endpoint and independent midpoint controls are Euclidean projected to ||u_i|| <= amax inside residual evaluation, RK4 reporting propagation, Simpson-style fuel computation, and output diagnostics; scalar optimizer bounds are finite guards, not the scientific bound",//nas/Projects/Papers/quantum-low-thrust/data/results/independent_hs_continuation_baseline/controls/ihs_phase_p04_amax02_warm_from_p03_nominal_controls.json,711e78823e8993f825ec0ed8adf9a5ccaacc50b8957ec0736af18746907c778f,711e78823e8993f825ec0ed8adf9a5ccaacc50b8957ec0736af18746907c778f,3b1769e30ddd2123ccf50c4446768fe017e5b996a187f6640f73b831e864b364,True,40419f8594a46bd62987e05b9ac58b1a3287aaece869860ae22a0dc75d3b7029,True,5521eb1a2f43f2ca235933b5fe3714e8e26be14523590be9b513cb9aafdbf3cf,17b9014f9dfb746407b9b424885a7db388502ae0b6acffcce9e294e893d678e8,//nas/Projects/Papers/quantum-low-thrust/data/source_states.json|sha256=24f3e8900a33e87ed60f28cb61da10346e71f481288202350db5617c6e3d15cf,`gtol` termination condition is satisfied.
ihs_catalog_dro_tf4_amax1_selected1,4,hard_catalog_selected_outage,bounded true catalog-DRO selected-outage diagnostic with independent midpoint controls; failure is retained as a negative result,catalog_dro_phase,ballistic propagation of target_dro_seed for transfer_time,0.0,4.0,1.0,8,"[1, 2]",1,15,False,,,cold,,,50,2,blend,0.35,bounded_projected_independent_midpoint_control_hermite_simpson_direct_collocation,hermite_simpson_midpoint,"independent-midpoint-control Hermite-Simpson direct transcription; each segment optimizes an endpoint/segment control and a separate midpoint control, f_left/f_right use the endpoint control, f_mid uses the midpoint control, and reporting propagation uses RK4 substeps with quadratic control interpolation satisfying u(0)=u(1)=endpoint and u(0.5)=midpoint",simpson_endpoint_midpoint_endpoint,4.264391829064117,11.084255309095791,11.084255309095791,"{""nominal_success"": 0.09, ""robust_success"": 0.17}",0.09,0.17,False,False,False,False,False,0.2080526965864202,0.0048732768800513,50,50.21855929998856,1.0,0.0,3.142549236322767,2.942406461376861,2.942406461376861,[8],[11.084255309095793],"[1.9529413359157968, 5.01352565163206, 2.710747331414289, 5.87810786517184, 6.109794789904048, 6.001324326429082, 5.276259086483698, 4.515416835557315, 11.084255309095793, 2.2715373604690794, 4.326657138698775, 7.7363204907650935, 7.9902132944396325, 7.17828598823469, 5.878587491102311]","nominal trajectory and selected outage branches are optimized in one least-squares direct transcription; branch starts are fixed by RK4 propagation through the missed segment(s), then branch controls are re-optimized after the outage",all outage masks are evaluated after optimization; selected masks use optimized branch recovery controls and unselected masks use masked nominal controls only,"all nominal and branch endpoint and independent midpoint controls are Euclidean projected to ||u_i|| <= amax inside residual evaluation, RK4 reporting propagation, Simpson-style fuel computation, and output diagnostics; scalar optimizer bounds are finite guards, not the scientific bound",//nas/Projects/Papers/quantum-low-thrust/data/results/independent_hs_continuation_baseline/controls/ihs_catalog_dro_tf4_amax1_selected1_nominal_controls.json,cfc962f5535f3abd80b92d382417711d2b694057586f4f4f36847d31aaba9cab,cfc962f5535f3abd80b92d382417711d2b694057586f4f4f36847d31aaba9cab,8e99e0d78a53e068a5550761275984ae5696f2fd8353d606bff0ecc7557b8ba4,True,d04cfb611d955cf3e474fb9fc758cb291984eebd2f9e44d453a0daa123927a6e,False,823a5c1d19bf54c7bdbe57b831a6b4ca7e0a1a809817e2ab2d7257704b8360c6,17b9014f9dfb746407b9b424885a7db388502ae0b6acffcce9e294e893d678e8,//nas/Projects/Papers/quantum-low-thrust/data/source_states.json|sha256=24f3e8900a33e87ed60f28cb61da10346e71f481288202350db5617c6e3d15cf,The maximum number of function evaluations is exceeded.
