epoch_id,epoch_label,epoch_start_calendar_tdb,epoch_start_jd_tdb,epoch_order,case_id,record_type,branch_order,mask_index,outage_mask,source_horizons_retuned_controls_path,source_horizons_retuned_controls_sha256,source_horizons_retuned_terminal_error,spice_replay_terminal_error,spice_replay_delta_from_horizons_retuned,configured_threshold,spice_replay_passes_configured_threshold,source_horizons_retuned_passes_configured_threshold,recorded_cr3bp_terminal_error,source_horizons_replay_terminal_error,source_horizons_replay_delta_from_recorded_cr3bp,active_control_mask,control_bound,retuned_endpoint_norm_max,retuned_midpoint_norm_max,substeps_per_segment,transfer_time,spice_cache_path,spice_cache_sha256,spice_kernel_lsk_sha256,spice_kernel_spk_sha256,spice_kernel_gm_sha256,no_retune_semantics
2026apr01,2026-Apr-01,A.D. 2026-Apr-01 00:00:00.0000,2461131.5,1,ihs_all_single_p04_amax02_polish_from_p04,branch,0,0,"[0, 1, 1, 1, 1, 1, 1, 1]",data/results/independent_hs_horizons_multi_epoch_point_mass_retuning/epochs/2026apr01/controls/ihs_all_single_p04_amax02_polish_from_p04_branch_000_mask_000_point_mass_retuned_controls.json,48ccd7bfe13f27a69f20ee1afa6e10ac1e721a18212bcc44afd4e059c3d882bd,0.019113822305659185,0.019113822161793408,1.4386577693037417e-10,0.17000000000000001,True,True,0.077920802918393817,0.17905937263187813,0.10113856971348431,"[0, 1, 1, 1, 1, 1, 1, 1]",0.20000000000000001,0.20000000000000001,0.20000000000000004,4,0.5,data/cache/spice/independent_hs_phase_shift_2026apr01_spice_vectors.json,2792bd47aeb8f45e95efdf970bbd9feee1a9c594e286b1828b790a3054ec812a,678e32bdb5a744117a467cd9601cd6b373f0e9bc9bbde1371d5eee39600a039b,54d97562a5b094d298b1b8eafa5a2e17e3e010ce85e1a366d07f003ad159323c,924ddf4fb9ead9fe8a1aa55780bcabde40b09d00065d58226e24b68d8092f140,No optimization or retuning is rerun: this row replays the already-retuned cached-Horizons endpoint-plus-midpoint controls under SPICE-derived Moon/Sun vectors.
2026apr01,2026-Apr-01,A.D. 2026-Apr-01 00:00:00.0000,2461131.5,1,ihs_all_single_p04_amax02_polish_from_p04,branch,1,1,"[1, 0, 1, 1, 1, 1, 1, 1]",data/results/independent_hs_horizons_multi_epoch_point_mass_retuning/epochs/2026apr01/controls/ihs_all_single_p04_amax02_polish_from_p04_branch_001_mask_001_point_mass_retuned_controls.json,10da0e192433f1ffe6455cb9daf58dcf0698838ea7744f25e8ff4f9828df58f5,0.016149136549676694,0.016149136404851685,1.448250096236503e-10,0.17000000000000001,True,True,0.055793507608435974,0.16033839036801331,0.10454488275957734,"[1, 0, 1, 1, 1, 1, 1, 1]",0.20000000000000001,0.20000000000000004,0.20000000000000007,4,0.5,data/cache/spice/independent_hs_phase_shift_2026apr01_spice_vectors.json,2792bd47aeb8f45e95efdf970bbd9feee1a9c594e286b1828b790a3054ec812a,678e32bdb5a744117a467cd9601cd6b373f0e9bc9bbde1371d5eee39600a039b,54d97562a5b094d298b1b8eafa5a2e17e3e010ce85e1a366d07f003ad159323c,924ddf4fb9ead9fe8a1aa55780bcabde40b09d00065d58226e24b68d8092f140,No optimization or retuning is rerun: this row replays the already-retuned cached-Horizons endpoint-plus-midpoint controls under SPICE-derived Moon/Sun vectors.
2026apr01,2026-Apr-01,A.D. 2026-Apr-01 00:00:00.0000,2461131.5,1,ihs_all_single_p04_amax02_polish_from_p04,branch,2,2,"[1, 1, 0, 1, 1, 1, 1, 1]",data/results/independent_hs_horizons_multi_epoch_point_mass_retuning/epochs/2026apr01/controls/ihs_all_single_p04_amax02_polish_from_p04_branch_002_mask_002_point_mass_retuned_controls.json,9d0d31246f71b1dfb852d21dc9d2ddbde2f5c66e6979e57c89c8e906cf599ed5,0.016788440451534232,0.016788440332780638,1.1875359376412042e-10,0.17000000000000001,True,True,0.037908434938967957,0.14590500407308879,0.10799656913412084,"[1, 1, 0, 1, 1, 1, 1, 1]",0.20000000000000001,0.20000000000000004,0.20000000000000001,4,0.5,data/cache/spice/independent_hs_phase_shift_2026apr01_spice_vectors.json,2792bd47aeb8f45e95efdf970bbd9feee1a9c594e286b1828b790a3054ec812a,678e32bdb5a744117a467cd9601cd6b373f0e9bc9bbde1371d5eee39600a039b,54d97562a5b094d298b1b8eafa5a2e17e3e010ce85e1a366d07f003ad159323c,924ddf4fb9ead9fe8a1aa55780bcabde40b09d00065d58226e24b68d8092f140,No optimization or retuning is rerun: this row replays the already-retuned cached-Horizons endpoint-plus-midpoint controls under SPICE-derived Moon/Sun vectors.
2026apr01,2026-Apr-01,A.D. 2026-Apr-01 00:00:00.0000,2461131.5,1,ihs_all_single_p04_amax02_polish_from_p04,branch,3,3,"[1, 1, 1, 0, 1, 1, 1, 1]",data/results/independent_hs_horizons_multi_epoch_point_mass_retuning/epochs/2026apr01/controls/ihs_all_single_p04_amax02_polish_from_p04_branch_003_mask_003_point_mass_retuned_controls.json,f1d8854369898a64f0390322e1eebe7c7c55d089b7525dc19513f24314d50c00,0.014113163124617214,0.014113162977249365,1.4736784882674048e-10,0.17000000000000001,True,True,0.025073228898754976,0.13533562105507982,0.11026239215632484,"[1, 1, 1, 0, 1, 1, 1, 1]",0.20000000000000001,0.20000000000000001,0.20000000000000001,4,0.5,data/cache/spice/independent_hs_phase_shift_2026apr01_spice_vectors.json,2792bd47aeb8f45e95efdf970bbd9feee1a9c594e286b1828b790a3054ec812a,678e32bdb5a744117a467cd9601cd6b373f0e9bc9bbde1371d5eee39600a039b,54d97562a5b094d298b1b8eafa5a2e17e3e010ce85e1a366d07f003ad159323c,924ddf4fb9ead9fe8a1aa55780bcabde40b09d00065d58226e24b68d8092f140,No optimization or retuning is rerun: this row replays the already-retuned cached-Horizons endpoint-plus-midpoint controls under SPICE-derived Moon/Sun vectors.
2026apr01,2026-Apr-01,A.D. 2026-Apr-01 00:00:00.0000,2461131.5,1,ihs_all_single_p04_amax02_polish_from_p04,branch,4,4,"[1, 1, 1, 1, 0, 1, 1, 1]",data/results/independent_hs_horizons_multi_epoch_point_mass_retuning/epochs/2026apr01/controls/ihs_all_single_p04_amax02_polish_from_p04_branch_004_mask_004_point_mass_retuned_controls.json,348335a7a4a0ded5c19c28449747062ecd5f8d3d66174dad1fbc434b070ae72c,0.014297193106541877,0.014297192966006445,1.4053543224978871e-10,0.17000000000000001,True,True,0.017525566814469221,0.12784003117399664,0.11031446435952742,"[1, 1, 1, 1, 0, 1, 1, 1]",0.20000000000000001,0.20000000000000001,0.20000000000000004,4,0.5,data/cache/spice/independent_hs_phase_shift_2026apr01_spice_vectors.json,2792bd47aeb8f45e95efdf970bbd9feee1a9c594e286b1828b790a3054ec812a,678e32bdb5a744117a467cd9601cd6b373f0e9bc9bbde1371d5eee39600a039b,54d97562a5b094d298b1b8eafa5a2e17e3e010ce85e1a366d07f003ad159323c,924ddf4fb9ead9fe8a1aa55780bcabde40b09d00065d58226e24b68d8092f140,No optimization or retuning is rerun: this row replays the already-retuned cached-Horizons endpoint-plus-midpoint controls under SPICE-derived Moon/Sun vectors.
2026apr01,2026-Apr-01,A.D. 2026-Apr-01 00:00:00.0000,2461131.5,1,ihs_all_single_p04_amax02_polish_from_p04,branch,5,7,"[1, 1, 1, 1, 1, 1, 1, 0]",data/results/independent_hs_horizons_multi_epoch_point_mass_retuning/epochs/2026apr01/controls/ihs_all_single_p04_amax02_polish_from_p04_branch_005_mask_007_point_mass_retuned_controls.json,537592f55f0891f9099b507cde27f77243604ea728a67f1690a44fa65bd9a2e6,0.015521975770464387,0.015521975688484534,8.1979853461255914e-11,0.17000000000000001,True,True,0.0097157907330130498,0.11329478693132045,0.10357899619830739,"[1, 1, 1, 1, 1, 1, 1, 0]",0.20000000000000001,0.20000000000000001,0.20000000000000004,4,0.5,data/cache/spice/independent_hs_phase_shift_2026apr01_spice_vectors.json,2792bd47aeb8f45e95efdf970bbd9feee1a9c594e286b1828b790a3054ec812a,678e32bdb5a744117a467cd9601cd6b373f0e9bc9bbde1371d5eee39600a039b,54d97562a5b094d298b1b8eafa5a2e17e3e010ce85e1a366d07f003ad159323c,924ddf4fb9ead9fe8a1aa55780bcabde40b09d00065d58226e24b68d8092f140,No optimization or retuning is rerun: this row replays the already-retuned cached-Horizons endpoint-plus-midpoint controls under SPICE-derived Moon/Sun vectors.
2026apr01,2026-Apr-01,A.D. 2026-Apr-01 00:00:00.0000,2461131.5,1,ihs_all_single_p04_amax02_polish_from_p04,branch,6,6,"[1, 1, 1, 1, 1, 1, 0, 1]",data/results/independent_hs_horizons_multi_epoch_point_mass_retuning/epochs/2026apr01/controls/ihs_all_single_p04_amax02_polish_from_p04_branch_006_mask_006_point_mass_retuned_controls.json,fc5ec70790b541b149fd8e965506a770560b07f7ad1198a1edad40c1edd40e5e,0.014270786254772438,0.014270786161564757,9.3207681156615152e-11,0.17000000000000001,True,True,0.010536176875094644,0.11715433132140467,0.10661815444631002,"[1, 1, 1, 1, 1, 1, 0, 1]",0.20000000000000001,0.20000000000000001,0.20000000000000004,4,0.5,data/cache/spice/independent_hs_phase_shift_2026apr01_spice_vectors.json,2792bd47aeb8f45e95efdf970bbd9feee1a9c594e286b1828b790a3054ec812a,678e32bdb5a744117a467cd9601cd6b373f0e9bc9bbde1371d5eee39600a039b,54d97562a5b094d298b1b8eafa5a2e17e3e010ce85e1a366d07f003ad159323c,924ddf4fb9ead9fe8a1aa55780bcabde40b09d00065d58226e24b68d8092f140,No optimization or retuning is rerun: this row replays the already-retuned cached-Horizons endpoint-plus-midpoint controls under SPICE-derived Moon/Sun vectors.
2026apr01,2026-Apr-01,A.D. 2026-Apr-01 00:00:00.0000,2461131.5,1,ihs_all_single_p04_amax02_polish_from_p04,branch,7,5,"[1, 1, 1, 1, 1, 0, 1, 1]",data/results/independent_hs_horizons_multi_epoch_point_mass_retuning/epochs/2026apr01/controls/ihs_all_single_p04_amax02_polish_from_p04_branch_007_mask_005_point_mass_retuned_controls.json,5f68e6ebc434c094dacc67367022b0de27cdb26cb3a25e999d09bbfe665ea097,0.015229905090893042,0.015229904919901905,1.7099113618079809e-10,0.17000000000000001,True,True,0.013358152425487681,0.12223323131813964,0.10887507889265195,"[1, 1, 1, 1, 1, 0, 1, 1]",0.20000000000000001,0.20000000000000001,0.20000000000000001,4,0.5,data/cache/spice/independent_hs_phase_shift_2026apr01_spice_vectors.json,2792bd47aeb8f45e95efdf970bbd9feee1a9c594e286b1828b790a3054ec812a,678e32bdb5a744117a467cd9601cd6b373f0e9bc9bbde1371d5eee39600a039b,54d97562a5b094d298b1b8eafa5a2e17e3e010ce85e1a366d07f003ad159323c,924ddf4fb9ead9fe8a1aa55780bcabde40b09d00065d58226e24b68d8092f140,No optimization or retuning is rerun: this row replays the already-retuned cached-Horizons endpoint-plus-midpoint controls under SPICE-derived Moon/Sun vectors.
2026jul01,2026-Jul-01,A.D. 2026-Jul-01 00:00:00.0000,2461222.5,2,ihs_all_single_p04_amax02_polish_from_p04,nominal,,,,data/results/independent_hs_horizons_multi_epoch_point_mass_retuning/epochs/2026jul01/controls/ihs_all_single_p04_amax02_polish_from_p04_nominal_point_mass_retuned_controls.json,53c8c287f5192fc9763a32d76567b0e67172a69446f1a7d068cc4cff669c6078,0.012872158163847987,0.012872158059178554,1.0466943284326291e-10,0.089999999999999997,True,True,0.011333095366088189,0.099030549539695881,0.087697454173607692,"[1, 1, 1, 1, 1, 1, 1, 1]",0.20000000000000001,0.20000000000000001,0.20000000000000007,4,0.5,data/cache/spice/independent_hs_phase_shift_2026jul01_spice_vectors.json,1e5631b4574deda84d98d46e231a4058d6e4032b2e271b7e08a6cc3e191b68ed,678e32bdb5a744117a467cd9601cd6b373f0e9bc9bbde1371d5eee39600a039b,54d97562a5b094d298b1b8eafa5a2e17e3e010ce85e1a366d07f003ad159323c,924ddf4fb9ead9fe8a1aa55780bcabde40b09d00065d58226e24b68d8092f140,No optimization or retuning is rerun: this row replays the already-retuned cached-Horizons endpoint-plus-midpoint controls under SPICE-derived Moon/Sun vectors.
2026jul01,2026-Jul-01,A.D. 2026-Jul-01 00:00:00.0000,2461222.5,2,ihs_all_single_p04_amax02_polish_from_p04,branch,0,0,"[0, 1, 1, 1, 1, 1, 1, 1]",data/results/independent_hs_horizons_multi_epoch_point_mass_retuning/epochs/2026jul01/controls/ihs_all_single_p04_amax02_polish_from_p04_branch_000_mask_000_point_mass_retuned_controls.json,d70123c8ee28650322292298e828c46cb91cc636dd2b5355ff732bc23c664e6a,0.019439232590887784,0.019439232510158409,8.072937457415108e-11,0.17000000000000001,True,True,0.077920802918393817,0.14109081963472131,0.063170016716327493,"[0, 1, 1, 1, 1, 1, 1, 1]",0.20000000000000001,0.17025059890640676,0.19080143026791596,4,0.5,data/cache/spice/independent_hs_phase_shift_2026jul01_spice_vectors.json,1e5631b4574deda84d98d46e231a4058d6e4032b2e271b7e08a6cc3e191b68ed,678e32bdb5a744117a467cd9601cd6b373f0e9bc9bbde1371d5eee39600a039b,54d97562a5b094d298b1b8eafa5a2e17e3e010ce85e1a366d07f003ad159323c,924ddf4fb9ead9fe8a1aa55780bcabde40b09d00065d58226e24b68d8092f140,No optimization or retuning is rerun: this row replays the already-retuned cached-Horizons endpoint-plus-midpoint controls under SPICE-derived Moon/Sun vectors.
