baseline_method,method,seed,baseline_success,method_success,success_delta,baseline_selected_worst_error,method_selected_worst_error,selected_worst_error_diff
surrogate_qubo_sa,true_sa,11,True,True,0,0.0940745290922824,0.0940745290922824,0.0
surrogate_qubo_sa,true_sa,23,True,True,0,0.0940745290922824,0.0925646306997911,-0.001509898392491299
surrogate_qubo_sa,true_sa,37,True,True,0,0.0940745290922824,0.0925646306997911,-0.001509898392491299
surrogate_qubo_sa,true_sa,41,True,True,0,0.0940745290922824,0.0940745290922824,0.0
surrogate_qubo_sa,true_sa,53,True,True,0,0.0940745290922824,0.0940745290922824,0.0
surrogate_qubo_sa,true_sa,67,True,True,0,0.0925646306997911,0.0940745290922824,0.001509898392491299
surrogate_qubo_sa,true_sa,79,True,True,0,0.0940745290922824,0.0925646306997911,-0.001509898392491299
surrogate_qubo_sa,true_sa,83,True,True,0,0.0940745290922824,0.0925646306997911,-0.001509898392491299
surrogate_qubo_sa,true_sa,97,True,True,0,0.0925646306997911,0.0940745290922824,0.001509898392491299
surrogate_qubo_sa,true_sa,101,True,True,0,0.0925646306997911,0.0940745290922824,0.001509898392491299
surrogate_qubo_sa,true_sa,107,True,True,0,0.0940745290922824,0.0881467206672208,-0.00592780842506159
surrogate_qubo_sa,true_sa,109,True,True,0,0.0891852628715516,0.0940745290922824,0.004889266220730798
surrogate_qubo_sa,true_sa,113,True,True,0,0.0940745290922824,0.0940745290922824,0.0
surrogate_qubo_sa,true_sa,127,True,True,0,0.0925646306997911,0.0940745290922824,0.001509898392491299
surrogate_qubo_sa,true_sa,131,True,True,0,0.0940745290922824,0.0940745290922824,0.0
surrogate_qubo_sa,true_sa,137,True,True,0,0.0940745290922824,0.0940745290922824,0.0
surrogate_qubo_sa,true_sa,139,True,True,0,0.0922072907281229,0.0940745290922824,0.0018672383641594875
surrogate_qubo_sa,true_sa,149,True,True,0,0.0940745290922824,0.0940745290922824,0.0
surrogate_qubo_sa,true_sa,151,True,True,0,0.0940745290922824,0.0940745290922824,0.0
surrogate_qubo_sa,true_sa,157,True,True,0,0.0940745290922824,0.0940745290922824,0.0
surrogate_qubo_sa,true_sa,163,True,True,0,0.0922072907281229,0.0940745290922824,0.0018672383641594875
surrogate_qubo_sa,true_sa,167,True,True,0,0.0891852628715516,0.0940745290922824,0.004889266220730798
surrogate_qubo_sa,true_sa,173,True,True,0,0.0922072907281229,0.0940745290922824,0.0018672383641594875
surrogate_qubo_sa,true_sa,179,True,True,0,0.0940745290922824,0.0925646306997911,-0.001509898392491299
surrogate_qubo_sa,true_sa,181,True,True,0,0.0925646306997911,0.0922072907281229,-0.00035733997166818854
surrogate_qubo_sa,true_sa,191,True,True,0,0.0925646306997911,0.0922072907281229,-0.00035733997166818854
surrogate_qubo_sa,true_sa,193,True,True,0,0.0925646306997911,0.0940745290922824,0.001509898392491299
surrogate_qubo_sa,true_sa,197,True,True,0,0.0925646306997911,0.0940745290922824,0.001509898392491299
surrogate_qubo_sa,true_sa,199,True,True,0,0.0940745290922824,0.0922072907281229,-0.0018672383641594875
surrogate_qubo_sa,true_sa,211,True,True,0,0.0940745290922824,0.0940745290922824,0.0
surrogate_qubo_sa,qaoa_statevector,11,True,True,0,0.0940745290922824,0.0891852628715516,-0.004889266220730798
surrogate_qubo_sa,qaoa_statevector,23,True,False,-1,0.0940745290922824,0.1220328147645346,0.02795828567225221
surrogate_qubo_sa,qaoa_statevector,37,True,True,0,0.0940745290922824,0.0891852628715516,-0.004889266220730798
surrogate_qubo_sa,qaoa_statevector,41,True,False,-1,0.0940745290922824,0.124155555806852,0.03008102671456961
surrogate_qubo_sa,qaoa_statevector,53,True,False,-1,0.0940745290922824,0.1190988812175266,0.025024352125244204
surrogate_qubo_sa,qaoa_statevector,67,True,True,0,0.0925646306997911,0.0881467206672208,-0.004417910032570291
surrogate_qubo_sa,qaoa_statevector,79,True,False,-1,0.0940745290922824,0.1279209916614097,0.033846462569127295
surrogate_qubo_sa,qaoa_statevector,83,True,True,0,0.0940745290922824,0.0832614239111052,-0.010813105181177188
surrogate_qubo_sa,qaoa_statevector,97,True,False,-1,0.0925646306997911,0.1211879729108648,0.02862334221107371
surrogate_qubo_sa,qaoa_statevector,101,True,False,-1,0.0925646306997911,0.1279209916614097,0.035356360961618594
surrogate_qubo_sa,qaoa_statevector,107,True,True,0,0.0940745290922824,0.0925646306997911,-0.001509898392491299
surrogate_qubo_sa,qaoa_statevector,109,True,False,-1,0.0891852628715516,0.1204727753247888,0.0312875124532372
surrogate_qubo_sa,qaoa_statevector,113,True,False,-1,0.0940745290922824,0.1220328147645346,0.02795828567225221
surrogate_qubo_sa,qaoa_statevector,127,True,False,-1,0.0925646306997911,0.1220328147645346,0.02946818406474351
surrogate_qubo_sa,qaoa_statevector,131,True,False,-1,0.0940745290922824,0.1220328147645346,0.02795828567225221
surrogate_qubo_sa,qaoa_statevector,137,True,False,-1,0.0940745290922824,0.124155555806852,0.03008102671456961
surrogate_qubo_sa,qaoa_statevector,139,True,False,-1,0.0922072907281229,0.125930703429425,0.033723412701302094
surrogate_qubo_sa,qaoa_statevector,149,True,False,-1,0.0940745290922824,0.124155555806852,0.03008102671456961
surrogate_qubo_sa,qaoa_statevector,151,True,True,0,0.0940745290922824,0.0922072907281229,-0.0018672383641594875
surrogate_qubo_sa,qaoa_statevector,157,True,True,0,0.0940745290922824,0.0940745290922824,0.0
surrogate_qubo_sa,qaoa_statevector,163,True,True,0,0.0922072907281229,0.0846623615241569,-0.007544929203966003
surrogate_qubo_sa,qaoa_statevector,167,True,True,0,0.0891852628715516,0.0922072907281229,0.0030220278565713105
surrogate_qubo_sa,qaoa_statevector,173,True,False,-1,0.0922072907281229,0.1220328147645346,0.0298255240364117
surrogate_qubo_sa,qaoa_statevector,179,True,True,0,0.0940745290922824,0.0846623615241569,-0.00941216756812549
surrogate_qubo_sa,qaoa_statevector,181,True,False,-1,0.0925646306997911,0.1220328147645346,0.02946818406474351
surrogate_qubo_sa,qaoa_statevector,191,True,True,0,0.0925646306997911,0.0925646306997911,0.0
surrogate_qubo_sa,qaoa_statevector,193,True,False,-1,0.0925646306997911,0.1237738002442984,0.03120916954450731
surrogate_qubo_sa,qaoa_statevector,197,True,False,-1,0.0925646306997911,0.1237738002442984,0.03120916954450731
surrogate_qubo_sa,qaoa_statevector,199,True,True,0,0.0940745290922824,0.0881467206672208,-0.00592780842506159
surrogate_qubo_sa,qaoa_statevector,211,True,True,0,0.0940745290922824,0.0881467206672208,-0.00592780842506159
surrogate_qubo_sa,all_windows_continuous,11,True,True,0,0.0940745290922824,0.0600601953060511,-0.034014333786231296
surrogate_qubo_sa,all_windows_continuous,23,True,True,0,0.0940745290922824,0.0600601953060511,-0.034014333786231296
surrogate_qubo_sa,all_windows_continuous,37,True,True,0,0.0940745290922824,0.0600601953060511,-0.034014333786231296
surrogate_qubo_sa,all_windows_continuous,41,True,True,0,0.0940745290922824,0.0600601953060511,-0.034014333786231296
surrogate_qubo_sa,all_windows_continuous,53,True,True,0,0.0940745290922824,0.0600601953060511,-0.034014333786231296
surrogate_qubo_sa,all_windows_continuous,67,True,True,0,0.0925646306997911,0.0600601953060511,-0.03250443539374
surrogate_qubo_sa,all_windows_continuous,79,True,True,0,0.0940745290922824,0.0600601953060511,-0.034014333786231296
surrogate_qubo_sa,all_windows_continuous,83,True,True,0,0.0940745290922824,0.0600601953060511,-0.034014333786231296
surrogate_qubo_sa,all_windows_continuous,97,True,True,0,0.0925646306997911,0.0600601953060511,-0.03250443539374
surrogate_qubo_sa,all_windows_continuous,101,True,True,0,0.0925646306997911,0.0600601953060511,-0.03250443539374
surrogate_qubo_sa,all_windows_continuous,107,True,True,0,0.0940745290922824,0.0600601953060511,-0.034014333786231296
surrogate_qubo_sa,all_windows_continuous,109,True,True,0,0.0891852628715516,0.0600601953060511,-0.029125067565500498
surrogate_qubo_sa,all_windows_continuous,113,True,True,0,0.0940745290922824,0.0600601953060511,-0.034014333786231296
surrogate_qubo_sa,all_windows_continuous,127,True,True,0,0.0925646306997911,0.0600601953060511,-0.03250443539374
surrogate_qubo_sa,all_windows_continuous,131,True,True,0,0.0940745290922824,0.0600601953060511,-0.034014333786231296
surrogate_qubo_sa,all_windows_continuous,137,True,True,0,0.0940745290922824,0.0600601953060511,-0.034014333786231296
surrogate_qubo_sa,all_windows_continuous,139,True,True,0,0.0922072907281229,0.0600601953060511,-0.03214709542207181
surrogate_qubo_sa,all_windows_continuous,149,True,True,0,0.0940745290922824,0.0600601953060511,-0.034014333786231296
surrogate_qubo_sa,all_windows_continuous,151,True,True,0,0.0940745290922824,0.0600601953060511,-0.034014333786231296
surrogate_qubo_sa,all_windows_continuous,157,True,True,0,0.0940745290922824,0.0600601953060511,-0.034014333786231296
surrogate_qubo_sa,all_windows_continuous,163,True,True,0,0.0922072907281229,0.0600601953060511,-0.03214709542207181
surrogate_qubo_sa,all_windows_continuous,167,True,True,0,0.0891852628715516,0.0600601953060511,-0.029125067565500498
surrogate_qubo_sa,all_windows_continuous,173,True,True,0,0.0922072907281229,0.0600601953060511,-0.03214709542207181
surrogate_qubo_sa,all_windows_continuous,179,True,True,0,0.0940745290922824,0.0600601953060511,-0.034014333786231296
surrogate_qubo_sa,all_windows_continuous,181,True,True,0,0.0925646306997911,0.0600601953060511,-0.03250443539374
surrogate_qubo_sa,all_windows_continuous,191,True,True,0,0.0925646306997911,0.0600601953060511,-0.03250443539374
surrogate_qubo_sa,all_windows_continuous,193,True,True,0,0.0925646306997911,0.0600601953060511,-0.03250443539374
surrogate_qubo_sa,all_windows_continuous,197,True,True,0,0.0925646306997911,0.0600601953060511,-0.03250443539374
surrogate_qubo_sa,all_windows_continuous,199,True,True,0,0.0940745290922824,0.0600601953060511,-0.034014333786231296
surrogate_qubo_sa,all_windows_continuous,211,True,True,0,0.0940745290922824,0.0600601953060511,-0.034014333786231296
