seed,split,true,predicted
149,train,1.2595466746338613,1.2595509093136494
149,train,2.173508496462339,2.1735229361892867
149,train,2.9331750090497684,2.933190672199843
149,train,1.6419702099362712,1.6419359091302346
149,train,0.814553025687213,0.8146189322742743
149,train,2.1849177528737425,2.184940161571277
149,train,1.17491110438689,1.1748489746154143
149,train,2.3338740188903797,2.3339277149342483
149,train,2.923749797018853,2.9237968600270423
149,train,3.030830332635534,3.030846279789005
149,train,3.8371338294128123,3.8370733689415477
149,train,4.940681357807407,4.9407392183062555
149,train,1.2450656422393804,1.2450871590004005
149,train,1.6386223525601658,1.638659201539361
149,train,1.7050622640078799,1.7050661999359735
149,train,1.1412101932498735,1.1412216945307887
149,train,10.778568303316494,10.778102551040764
149,train,1.5300090066916368,1.53006660626036
149,train,4.996986458054775,4.997012516060885
149,train,1.527676331658172,1.527654700028591
149,train,2.9680968329263724,2.968025511952169
149,train,2.9414407381820387,2.941433206184291
149,train,2.341820159141454,2.3418045079962315
149,train,3.8183962076490614,3.818429191619466
149,train,4.001747775148261,4.001721209128123
149,train,4.940259718893877,4.940248330840694
149,train,1.294325347697714,1.2943953971758353
149,train,3.7753743626751093,3.77536021859594
149,train,2.878476132702401,2.8785042455497383
149,train,0.8711000185876137,0.8712085745693072
149,train,3.909122325169033,3.9091629753552457
149,train,2.266264259982733,2.2662622127741923
149,train,1.9895153133687526,1.989511302614866
149,train,3.0462122554271422,3.046221469025198
149,train,1.6305084537189658,1.63053306127317
149,train,7.515810308956336,7.515822617636979
149,train,1.1715991686205967,1.171524950209082
149,train,6.24731491269606,6.247265453736457
149,train,3.8462466714163734,3.846299997352874
149,train,3.6532429800239874,3.6532297136625878
149,train,1.3426899565366661,1.3427515870211117
149,train,1.5911605765899521,1.5911959050601796
149,train,1.0822512201514203,1.0822243432662397
149,train,2.9431413164383526,2.9431886052836886
149,train,2.2652072024535235,2.2651906671385182
149,train,4.899955989307138,4.8999749250241855
149,train,3.911832389757773,3.9118426270698547
149,train,2.9675756401071407,2.967571696874
149,train,0.9518086862862225,0.9514463689002686
149,train,1.7050622640078799,1.7050661999359735
149,train,4.913148244348151,4.913210770682145
149,train,2.8085238855913275,2.8085886802541054
149,train,2.336672814156822,2.3366977149674764
149,train,6.1903895037761085,6.190373342710318
149,train,1.038958799088283,1.0389659613199003
149,train,2.3285188418861233,2.3285166186225315
149,train,2.2346341449358658,2.2345613944130256
149,train,1.3195619943585717,1.319630449256973
149,train,3.8988068998947156,3.898766681571947
149,train,0.8767819418944889,0.8767605037758648
149,train,1.1712737793027954,1.171270612875616
149,train,1.2319580268700474,1.2319025659878449
149,train,2.2686421710757196,2.2687158743579974
149,train,2.169139406674252,2.1691724833641275
149,train,2.1531260263060528,2.153151499269653
149,train,2.1719167279476803,2.1719863878804393
149,train,2.1425671025828796,2.1426129642737397
149,train,0.8845999875654554,0.8846807800185712
149,train,1.6957396576798598,1.6957406891948434
149,train,6.18790949237493,6.187936105969841
149,train,4.910819534556555,4.910779833583124
149,train,2.1711582408466055,2.1711570160409597
149,val,6.171178019895609,6.422717053792673
149,val,1.7212613442749107,1.9047974384970607
149,val,1.7994235692046985,1.9740464529664647
149,val,2.2473788690043905,2.520855427541467
149,val,3.889664741750581,4.233239707700664
149,val,1.648539235896751,1.6230875780634986
149,val,2.083818922074901,2.1838775878628804
149,val,3.9023733742788926,3.846971773601877
149,val,0.9716540908412641,0.8550598493751471
149,val,0.9981397228125117,0.9852793688356231
149,val,1.1738890166363223,1.8448712262621396
149,val,6.156280909309313,6.16737170896276
149,val,0.9518086862862225,0.9514463689002686
149,val,0.9716540908412641,0.8550598493751471
149,val,7.532576881775849,7.618386881925616
149,val,2.14956971051289,2.085311802551927
149,val,1.6334687127950764,1.750180148681632
149,val,4.8537783945773025,4.901312768779287
149,val,2.8769357521568883,3.1915433473902013
149,val,7.592701915891256,7.506470898042871
149,val,4.780152797236919,4.702285004304098
149,val,3.0334298766995844,3.054066017996285
149,val,5.0067420744546265,5.349799705553744
149,val,1.6030120855046153,2.2336468725679257
