seed,split,true,predicted
199,train,1.17502342450622,1.1751059316148416
199,train,1.537463602512486,1.5374286512051634
199,train,0.9518086862862225,0.9514816389537839
199,train,1.5343306343693728,1.5342550146108307
199,train,3.877388594577169,3.877401181787806
199,train,3.054288405990624,3.0543005670409684
199,train,1.6450898852053912,1.645055857298039
199,train,7.516160486458249,7.51611848950388
199,train,2.2375256445404994,2.2375581388561034
199,train,0.8233486805154743,0.8232622335768345
199,train,1.7002389922461902,1.700127799209743
199,train,2.1368029514910285,2.1368264338219474
199,train,1.6148747902871918,1.6148915238850643
199,train,3.9824583445241215,3.9825350422582604
199,train,2.7620720972941717,2.7621186354531013
199,train,3.895435127036065,3.8953301353567573
199,train,1.619856171597321,1.6198861336397634
199,train,5.017465374832,5.0175014147074695
199,train,2.928797151455024,2.9287134999425373
199,train,2.9190480842211306,2.91911031634087
199,train,2.1511831562713626,2.1512738556461346
199,train,2.083295195741765,2.083262429618564
199,train,1.2979242774042625,1.2979606055092376
199,train,1.6408943289819489,1.640865385475219
199,train,6.18790949237493,6.187998329001507
199,train,1.5426736248892223,1.5426778990493548
199,train,7.530741747584191,7.530849606965033
199,train,4.003130267213543,4.003150838280039
199,train,1.6370140698263203,1.6370844378545848
199,train,1.7117715786613914,1.711750960323975
199,train,1.7167472679247981,1.7168004794410479
199,train,1.2450656422393804,1.2450164873687983
199,train,2.814746959264261,2.8147646044759633
199,train,3.7830756653733086,3.78316813435187
199,train,1.2457592233257462,1.2459187103084446
199,train,1.7469136592128445,1.7468891813353622
199,train,3.744168054102607,3.7441541976587818
199,train,0.8463600307200632,0.846355976158566
199,train,3.901464667724151,3.9014723263748072
199,train,7.556782548526402,7.556788651184278
199,train,3.9907226178926622,3.9907528881535272
199,train,6.072931446393761,6.07299380912534
199,train,1.1443687270232121,1.1443413376200051
199,train,2.9534094628810257,2.9534207404112
199,train,6.058329714505411,6.058358776541299
199,train,4.784418904648346,4.784356856081208
199,train,6.155978982044996,6.155911821704172
199,train,3.735071174465286,3.7350726018333735
199,train,2.263809586255331,2.2638454713646285
199,train,3.0266918695527805,3.0266336401480034
199,train,5.0067420744546265,5.00667220949485
199,train,1.6234822267832278,1.623527187872761
199,train,2.262408618740191,2.262397694282007
199,train,2.824694147320515,2.8247065179611868
199,train,1.181637648304463,1.1815561194296094
199,train,10.778568303316494,10.77829383802419
199,train,0.8767819418944889,0.876784785743419
199,train,1.7234402175932688,1.7234138777016597
199,train,10.778568303316494,10.77829383802419
199,train,3.834783386169519,3.8348132946068008
199,train,4.8633326526049885,4.863376266963742
199,train,6.058329714505411,6.058358776541299
199,train,1.6433174209472583,1.6433478996739375
199,train,6.0635467479631835,6.063505305219881
199,train,3.8196579986277372,3.81967897869509
199,train,0.9428209757356356,0.9429072066744264
199,train,4.982363688534511,4.98239395262153
199,train,2.1636493493854916,2.163742322369231
199,train,0.883395807543342,0.8835274083540523
199,train,2.251812552444275,2.2518871640579654
199,train,0.915007521581994,0.9151269239398276
199,train,1.6470762002141193,1.6470373242725702
199,val,2.0683293372049043,2.001580748641222
199,val,9.031764713498877,8.965640520821166
199,val,1.550190862475259,1.5862066485288837
199,val,1.1697410772089807,1.6818563168711043
199,val,7.4079396047292985,7.485531556369063
199,val,1.7966797479699628,2.065767627750457
199,val,1.0488716541632335,0.9979708348794207
199,val,6.068846072605329,6.274313770879582
199,val,0.9520064146244189,1.0638003249086996
199,val,2.157381465988283,2.21025191213292
199,val,3.8946838630139196,4.1048321421991965
199,val,3.0593063622474217,2.925196369789422
199,val,2.3642704375166583,2.379014458475094
199,val,1.6471035249424681,1.3861157507481496
199,val,1.0481356940931992,1.195586467753492
199,val,4.895538605783071,4.823469734883879
199,val,9.031492354892247,8.924963069339698
199,val,4.8969562670561775,4.813528576355939
199,val,2.142056440179433,2.293332046902009
199,val,2.062664485134693,2.299223576288329
199,val,1.2442017516290447,1.3714453646746074
199,val,1.289579714902038,1.251318100649005
199,val,1.4478937474711493,1.3918506024760426
199,val,2.178033130677297,2.578740016967437
