method,runs,benchmark_label,target_mode,comparison_group,diagnostic_notes,schedule,refinement_candidate_schedule,refined_schedule,schedule_repair,refined_schedule_source,objective_median,objective_iqr,nominal_error_median,nominal_error_iqr,worst_error_median,worst_error_iqr,robust_degradation_median,robust_degradation_iqr,active_fraction_median,active_fraction_iqr,active_target_penalty_median,active_target_penalty_iqr,active_target_deviation_median,active_target_deviation_iqr,target_active_fraction_median,target_active_fraction_iqr,target_active_weight_median,target_active_weight_iqr,refinement_candidate_active_fraction_median,refinement_candidate_active_fraction_iqr,refined_active_fraction_median,refined_active_fraction_iqr,solver_true_evaluations_median,solver_true_evaluations_iqr,shared_qubo_training_evaluations_median,shared_qubo_training_evaluations_iqr,total_true_evaluations_including_training_median,total_true_evaluations_including_training_iqr,true_evaluations_median,true_evaluations_iqr,runtime_seconds_median,runtime_seconds_iqr,refined_nominal_error_median,refined_nominal_error_iqr,refined_worst_error_median,refined_worst_error_iqr,refined_selected_worst_error_median,refined_selected_worst_error_iqr,refined_all_mask_worst_error_median,refined_all_mask_worst_error_iqr,refinement_nfev_median,refinement_nfev_iqr,refined_nominal_fuel_median,refined_nominal_fuel_iqr,refined_recovery_fuel_mean_median,refined_recovery_fuel_mean_iqr,refined_recovery_fuel_max_median,refined_recovery_fuel_max_iqr,refinement_success_rate
random,30,q1_catalog_halo_phase_shift_cardinality_prior_30seed,catalog_halo_phase_shift,method_comparison,,mixed,mixed,mixed,identity,original solver candidate schedule,0.9444950376929375,0.0983909214210098,0.38173424687922863,0.044860692535320545,0.4101077853781668,0.045173327271053776,0.028411945014942985,0.0003535938638034586,0.8333333333333334,0.0,0.08333333333333318,0.0,-0.08333333333333326,0.0,0.9166666666666666,0.0,12.0,0.0,0.8333333333333334,0.0,0.8333333333333334,0.0,120.0,0.0,0.0,0.0,120.0,0.0,120.0,0.0,1.828251300001284,0.2487549500001478,0.09281683290606194,0.009586539585060894,0.11876133461286038,0.010765078486868668,0.11876133461286038,0.010765078486868668,0.12774371167322535,0.00954376667897526,25.0,10.0,0.08333333333333333,1.3877787807814457e-17,0.07499999999999998,3.1197173798458433e-07,0.07499999999999998,3.1197173798458433e-07,0.36666666666666664
cross_entropy,30,q1_catalog_halo_phase_shift_cardinality_prior_30seed,catalog_halo_phase_shift,method_comparison,,mixed,mixed,mixed,identity,original solver candidate schedule,0.814553025687213,0.008795654828261279,0.3771197380746664,0.0027503859810971143,0.4056281761313686,0.002801155357431473,0.028508438056702168,5.076937633435863e-05,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,12.0,0.0,0.9166666666666666,0.0,0.9166666666666666,0.0,120.0,0.0,0.0,0.0,120.0,0.0,120.0,0.0,1.8517689499931294,0.24879790000704816,0.0690121126015381,0.0015491746393816314,0.09407452909228246,0.001509898392491285,0.09407452909228246,0.001509898392491285,0.10178662412865784,0.0,20.0,15.0,0.09166666666666667,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,1.0
genetic,30,q1_catalog_halo_phase_shift_cardinality_prior_30seed,catalog_halo_phase_shift,method_comparison,,mixed,mixed,mixed,identity,original solver candidate schedule,0.8233486805154743,0.013593164184312112,0.37987012405576354,0.005306789283254676,0.40842933148880006,0.005406246693202776,0.028559207433036526,9.945740994810048e-05,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,12.0,0.0,0.9166666666666666,0.0,0.9166666666666666,0.0,120.0,0.0,0.0,0.0,120.0,0.0,120.0,0.0,1.8335682499964605,0.24004474999310332,0.06746293796215647,0.002017422027092264,0.09256463069979118,0.0018672383641595292,0.09256463069979118,0.0018672383641595292,0.10178662412865784,0.0006098791698418565,35.0,15.0,0.09166666666666667,2.7755575615628914e-17,0.08333333333333333,0.0,0.08333333333333333,0.0,1.0
true_sa,30,q1_catalog_halo_phase_shift_cardinality_prior_30seed,catalog_halo_phase_shift,method_comparison,,mixed,mixed,mixed,identity,original solver candidate schedule,0.814553025687213,0.008795654828261279,0.3771197380746664,0.0027503859810971143,0.4056281761313686,0.002801155357431473,0.028508438056702168,5.076937633435863e-05,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,12.0,0.0,0.9166666666666666,0.0,0.9166666666666666,0.0,120.0,0.0,0.0,0.0,120.0,0.0,120.0,0.0,1.820217650005361,0.21969420001551043,0.0690121126015381,0.0015491746393816314,0.09407452909228246,0.001509898392491285,0.09407452909228246,0.001509898392491285,0.10178662412865784,0.0,20.0,15.0,0.09166666666666667,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,1.0
surrogate_qubo_sa,30,q1_catalog_halo_phase_shift_cardinality_prior_30seed,catalog_halo_phase_shift,method_comparison,,mixed,mixed,mixed,identity,original solver candidate schedule,0.814553025687213,0.008795654828261279,0.3771197380746664,0.0027503859810971143,0.4056281761313686,0.002801155357431473,0.028508438056702168,5.076937633435863e-05,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,12.0,0.0,0.9166666666666666,0.0,0.9166666666666666,0.0,24.0,0.0,96.0,0.0,120.0,0.0,120.0,0.0,0.369474649996846,0.06246682499113376,0.0690121126015381,0.0015491746393816314,0.09407452909228246,0.001509898392491285,0.09407452909228246,0.001509898392491285,0.10178662412865784,0.0003196195849178435,20.0,15.0,0.09166666666666667,2.7755575615628914e-17,0.08333333333333333,0.0,0.08333333333333333,0.0,1.0
qaoa_statevector,30,q1_catalog_halo_phase_shift_cardinality_prior_30seed,catalog_halo_phase_shift,method_comparison,,mixed,mixed,mixed,identity,original solver candidate schedule,0.8609973306217327,0.034471543671034666,0.3621571996068212,0.025435741476972196,0.3905380109968792,0.025760704041595528,0.02838081139005799,0.00032496256462330453,0.8333333333333334,0.08333333333333326,0.08333333333333318,0.08333333333333318,-0.08333333333333326,0.08333333333333326,0.9166666666666666,0.0,12.0,0.0,0.8333333333333334,0.08333333333333326,0.8333333333333334,0.08333333333333326,24.0,0.0,96.0,0.0,120.0,0.0,120.0,0.0,0.39539304999198066,0.05160592499305494,0.0948407207313246,0.03232278228716716,0.12083037411782685,0.033397784038663045,0.12083037411782685,0.033397784038663045,0.12992780585236002,0.032899593446629904,23.5,15.0,0.08333333333333333,0.008333333333333345,0.07499999999999998,0.008333333333333331,0.07499999999999998,0.008333333333333331,0.43333333333333335
all_windows_continuous,30,q1_catalog_halo_phase_shift_cardinality_prior_30seed,catalog_halo_phase_shift,method_comparison,,111111111111,111111111111,111111111111,identity,original solver candidate schedule,0.9518086862862225,0.0,0.40435561295296646,0.0,0.43322523366003873,0.0,0.028869620707072274,0.0,1.0,0.0,0.08333333333333341,0.0,0.08333333333333337,0.0,0.9166666666666666,0.0,12.0,0.0,1.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,21.480163600004744,1.8721263249972253,0.03856720666013058,0.0,0.06006019530605116,0.0,0.06006019530605116,0.0,0.06904467217546138,0.0,19.0,0.0,0.1,0.0,0.09166666666666667,0.0,0.09166666666666667,0.0,1.0
