seed,split,true,predicted
197,train,1.181637648304463,1.1817108526744056
197,train,3.0483569996897737,3.048323414556429
197,train,1.5429032436331336,1.5429279053848428
197,train,2.080847143902409,2.0808204843112392
197,train,1.3432250002427304,1.3431802013264944
197,train,3.9223853459020512,3.922418195273351
197,train,1.4478937474711493,1.447874621518868
197,train,4.78206716205881,4.782096541074748
197,train,2.1654486167879403,2.1655042852227533
197,train,3.750213161999164,3.750207825560515
197,train,2.8153482031376575,2.8153547176497264
197,train,2.938144527258889,2.938085121534109
197,train,3.9103897216197145,3.9104479966087706
197,train,2.166529726435349,2.166438877978224
197,train,2.2603169634979063,2.2602886298668903
197,train,2.256392793642706,2.2563740512931183
197,train,2.8486191119765465,2.848600157061287
197,train,2.9515258517860428,2.951538023743991
197,train,2.1481404045402606,2.1481565381661136
197,train,1.0002179791862613,1.0002285212963278
197,train,0.814553025687213,0.814712561000608
197,train,0.8463600307200632,0.8461732703618657
197,train,0.8281461898715251,0.8278539956040235
197,train,7.417577490937139,7.41759582398078
197,train,0.915007521581994,0.9149758515109485
197,train,2.257605955795284,2.257626398182847
197,train,2.065916257732314,2.0658965312012785
197,train,2.8170398187864225,2.817071281237557
197,train,1.717867674757478,1.717849185576953
197,train,1.1606695996767527,1.1607019248364878
197,train,1.1788285207208893,1.1787032800855037
197,train,2.2479701502785003,2.2480110300004226
197,train,0.9520064146244189,0.9521033362909925
197,train,3.0570843295273633,3.0571023173560423
197,train,1.166134524878598,1.1660763597123034
197,train,2.2557198753531527,2.2558082340355767
197,train,1.630701963158935,1.6307965593401907
197,train,3.878113948091012,3.8782050261433554
197,train,4.901370896497236,4.901433671721913
197,train,3.924127811984534,3.924153386612315
197,train,1.4366543591329728,1.4368234613401771
197,train,2.08204924127481,2.082098534638321
197,train,4.860206741853205,4.8602130708586975
197,train,6.186960158347119,6.186993641019795
197,train,4.898508066934371,4.898485752466612
197,train,0.9716540908412641,0.9717456477175209
197,train,3.762718455898959,3.762720470416015
197,train,1.7457619567712637,1.7458081196631694
197,train,10.778568303316494,10.777924163751454
197,train,7.5924538152814565,7.592529642084535
197,train,3.810336143040555,3.8104458348140025
197,train,4.790967359070548,4.790974405282522
197,train,3.789793120956274,3.7898173801668773
197,train,4.896840259757809,4.896838149943292
197,train,6.187840230858416,6.18787889410714
197,train,2.9458788350676417,2.9459140899539022
197,train,1.6304058130279304,1.6303878485208108
197,train,3.9107188177871897,3.910627375259745
197,train,2.2595785094493706,2.2595470476290775
197,train,3.0527176756792422,3.05271280747982
197,train,1.2618789456597364,1.2617898323879575
197,train,2.265172332427194,2.2652094568580314
197,train,4.905474267349798,4.905538184131695
197,train,1.5308798216044885,1.5308880652523307
197,train,1.6267945492552909,1.6267820299006788
197,train,1.6975312005505647,1.6975174301694853
197,train,2.2724190591473725,2.2724490236926322
197,train,1.7096022043708854,1.7096808872209803
197,train,2.9203817207872023,2.920398581121299
197,train,7.527969036834404,7.527987650652716
197,train,1.7121774110020658,1.7121565560945715
197,train,3.91995923567454,3.9199460712541985
197,val,1.6119443057833642,1.558418871968255
197,val,2.0249438386127183,1.8860139016830648
197,val,6.069004000439114,6.36915447593579
197,val,7.605521219439239,7.515038063617051
197,val,2.785370571353493,2.7970828435915496
197,val,6.08078606098301,6.225185734422583
197,val,0.9518086862862225,0.8636357310110317
197,val,3.7500938363897083,3.748925474478041
197,val,4.841042219376943,4.857534207924844
197,val,3.7870973924124884,3.927917355803629
197,val,2.8113503712409775,3.050756441257244
197,val,3.8964129606113325,4.126105990736464
197,val,4.993233777643914,4.8500203229410825
197,val,1.1592361661058619,1.0151748161254788
197,val,0.9518086862862225,0.8636357310110317
197,val,3.669001923807664,3.588421168062207
197,val,1.5426736248892223,1.5410399728814297
197,val,2.9319565637966463,3.1523560040696017
197,val,3.646440324051293,3.7002295497555036
197,val,6.187259365417828,6.662257917519877
197,val,4.900231389623009,4.91618750527811
197,val,2.1563903204928634,2.1295373248750593
197,val,1.1530607720847195,1.455919232518644
197,val,3.8826362330247615,4.004027563154706
