seed,split,true,predicted
109,train,3.829263778885382,3.829338903514511
109,train,3.0349943338130636,3.0348937991390907
109,train,4.768109148748419,4.768128289948927
109,train,2.9526216164446186,2.952385834832117
109,train,1.6347535028658444,1.6347400485851327
109,train,2.149622106562524,2.149586407022993
109,train,6.070964104135786,6.07054146137994
109,train,1.2615847073038882,1.2617664877227641
109,train,0.9518086862862225,0.9514211156599893
109,train,3.041623542121833,3.0417301667156798
109,train,2.9299588341519014,2.9302427407390437
109,train,1.184073737463384,1.1840352081803922
109,train,1.2576698992537816,1.257660447563273
109,train,2.9534094628810257,2.953423888253414
109,train,0.8682772258544953,0.8680984739306256
109,train,6.177678454061781,6.177449975029761
109,train,0.9608782758846719,0.9608003735620755
109,train,4.951894096775843,4.952117600264108
109,train,1.2407869201011459,1.2406017073551885
109,train,3.840855223541568,3.84074912847975
109,train,6.138371765243234,6.1382176407929
109,train,4.998321541753538,4.998284989159379
109,train,3.799455273724669,3.79925178459281
109,train,3.8406197211464113,3.8406181030529307
109,train,1.6216628456217796,1.6217341945400625
109,train,2.242850693789867,2.242988942383844
109,train,2.2597240148536777,2.2597842152214023
109,train,2.3338740188903797,2.3339365293036645
109,train,6.191682506080131,6.191819986473318
109,train,1.1860901157172183,1.1859242448984815
109,train,1.452712169478764,1.452876481860231
109,train,2.822051345449448,2.8221710345135405
109,train,7.601743697861974,7.601599493004829
109,train,2.3717688086894615,2.371914242977317
109,train,2.8641860115490463,2.864101440253516
109,train,7.414939411708208,7.414858741011779
109,train,3.890194762897983,3.8902411302044984
109,train,1.6176560339732,1.618124777713326
109,train,2.9495068236946116,2.9496134422635696
109,train,1.53141827915573,1.5314269878334286
109,train,2.9020709694307274,2.90222710041338
109,train,2.941541187692859,2.9417216601941645
109,train,5.006839509572709,5.006764369482274
109,train,2.2416018986743076,2.2413640228520033
109,train,2.814746959264261,2.8150031357971925
109,train,1.0002179791862613,1.0003708832638192
109,train,3.8136180864227205,3.813926692452193
109,train,1.5541727324226065,1.5541618528599712
109,train,4.786342058766499,4.786198932480817
109,train,1.6385103904103646,1.6387978262527767
109,train,5.015538658406337,5.01565272782817
109,train,2.263135306029087,2.263203023493756
109,train,3.8902874323230923,3.8902039662059735
109,train,2.8754820355192887,2.8754230542444477
109,train,2.3336220554575324,2.3336544714636354
109,train,3.9189385428393093,3.9186846652745473
109,train,3.8840628316933623,3.884311406137363
109,train,0.8325831666823303,0.832786500975978
109,train,3.0536750631803544,3.0534774401952482
109,train,1.2411823227698553,1.241124388188123
109,train,1.713336366852694,1.7134766101704049
109,train,6.186827412628434,6.186687541433972
109,train,2.814935305747399,2.8150275273297236
109,train,2.94064672882609,2.9406745604625115
109,train,1.0822512201514203,1.0821007296866614
109,train,1.5203436201999287,1.520247401795166
109,train,2.1518768083456603,2.151854920778421
109,train,4.887532350024466,4.887506157352414
109,train,2.2418838528953446,2.241502205264372
109,train,2.924852102771559,2.9246735297357516
109,train,2.1810883901541755,2.1812910391990097
109,train,4.903482044630301,4.903582085190022
109,val,5.9605066487190985,6.061393301021941
109,val,2.9403021799426536,2.838743863008019
109,val,7.592701915891256,7.358413400261128
109,val,2.2375256445404994,2.035996203729451
109,val,3.909122325169033,3.541553832669635
109,val,2.8810434393532334,3.382207659034327
109,val,1.6398076229335175,1.2416625270958703
109,val,1.6369214593953374,1.6510001574910298
109,val,1.6215602874198982,2.507345315953832
109,val,2.9421679816580237,2.818678377417329
109,val,2.156229256469606,2.2989219551614903
109,val,1.6200868545542693,2.0087826127104234
109,val,1.6238918071637016,1.5621530038945208
109,val,1.241081799035624,1.5433627874990656
109,val,1.985238238878469,1.495862985677039
109,val,3.9223853459020512,4.54382637660882
109,val,10.778568303316494,10.193151243542562
109,val,2.1445002149235983,2.2758733334826866
109,val,7.601743697861974,7.601599493004829
109,val,1.166667448943585,1.5555949521877248
109,val,1.645776000413449,2.7973147116552597
109,val,2.925149399528804,3.2203724306807833
109,val,7.600480368465399,6.858763730743661
109,val,5.007845338477511,5.373205479738762
