seed,split,true,predicted
79,train,0.8685011609265196,0.8686247937269717
79,train,1.1543938979541593,1.1544673032633457
79,train,3.8396179809800532,3.8396420504716993
79,train,1.158643243415287,1.1585029327143783
79,train,1.7912102996803716,1.7913532749203576
79,train,1.1735275249254018,1.17335536210033
79,train,1.25008375738924,1.249870966916565
79,train,1.4571060986723434,1.4571373109264583
79,train,1.1781506243640762,1.1783453817063458
79,train,4.994209174340036,4.994172292258902
79,train,10.778568303316494,10.778022983621131
79,train,0.8233486805154743,0.8233432316955395
79,train,2.9520763225279416,2.952066542141429
79,train,2.1517562352511788,2.1517516693849887
79,train,2.9403021799426536,2.9403827594763916
79,train,3.7987430591197513,3.798698420109657
79,train,2.9498428434107034,2.949973113005983
79,train,3.8277009400478628,3.8278244644903783
79,train,4.940143642060529,4.940036935768802
79,train,1.5415719063698394,1.5414593073768155
79,train,4.996371071001118,4.996458536419201
79,train,3.7903912837483573,3.790355208344115
79,train,2.8724956794943743,2.8725653860523064
79,train,3.817468951098252,3.8175435210181714
79,train,3.8221187277067292,3.822068976070632
79,train,7.515810308956336,7.515841729361982
79,train,3.8790053500969615,3.879037282023486
79,train,3.8908414451511115,3.8907715615847387
79,train,3.7862649126899415,3.7860829715754623
79,train,3.8808507262232728,3.8806649407118528
79,train,1.174610752898985,1.1744959042109349
79,train,2.9339253019813665,2.933932583568659
79,train,2.9386809116787296,2.93884929650991
79,train,1.0774063163457717,1.0771796174099908
79,train,2.2509792536110416,2.2510418862664583
79,train,3.9023733742788926,3.9024919062981764
79,train,1.295321781300913,1.2952219242175254
79,train,4.001747775148261,4.001741959449349
79,train,6.075348017122405,6.075345862122627
79,train,1.5057112582177943,1.5056421414945902
79,train,6.185701854767979,6.185570241206828
79,train,5.010690634829809,5.0108757967703195
79,train,1.1655092540444008,1.165557350747967
79,train,2.9261550014919933,2.9263494138155726
79,train,3.769661390718454,3.7697566236808346
79,train,0.9581664504734181,0.9581274570052035
79,train,3.7987430591197513,3.798698420109657
79,train,3.789793120956274,3.7897564025945263
79,train,2.9404464729186084,2.9406630065264006
79,train,1.1572976827494654,1.1575000407323115
79,train,1.7275932838756365,1.7276290197898885
79,train,1.1854021405757798,1.1855543645281532
79,train,2.0654028402221956,2.0653964037789523
79,train,3.048522629371603,3.048403062482347
79,train,1.7108728162216567,1.7109969170196901
79,train,2.2651950859380383,2.265045469309369
79,train,2.142616652026196,2.1426034866703656
79,train,2.853114085983555,2.8529196272016906
79,train,1.698386527044133,1.6983269942635004
79,train,1.7441394761826343,1.7443585289167167
79,train,0.9090364766425586,0.9088634825479536
79,train,7.510233974672127,7.510267269557516
79,train,2.941290219790668,2.941384767143909
79,train,1.7234402175932688,1.72328965538275
79,train,2.9218563483632853,2.9220362584354236
79,train,2.958604799835844,2.9585812807882896
79,train,3.8808016412343553,3.8807901045257664
79,train,1.1730797567795435,1.1732017793079452
79,train,1.7451080731502358,1.7449311607363436
79,train,2.935603283048542,2.9355539223557945
79,train,2.238361201427297,2.2384597208489287
79,train,3.73130823792394,3.7315434443662214
79,val,6.257568378307752,6.253632632363025
79,val,1.2391922009852367,1.1242150407974811
79,val,1.646401267189721,1.1918059600001616
79,val,2.938592340208864,3.447924395013499
79,val,4.95146140068933,5.441277356348018
79,val,3.7825410853496146,3.8065707693282436
79,val,2.2544552595000145,2.154483383005907
79,val,3.78639103923236,3.634786056078132
79,val,2.1473543283057146,2.3506869285345124
79,val,2.1662733578378655,2.05069502664179
79,val,1.615798463610754,1.5934934840325983
79,val,1.6434068507832207,1.7377144631628065
79,val,4.692177309984598,4.7482621999290116
79,val,9.031764713498877,9.166391730891576
79,val,1.177488159794919,1.371167371365634
79,val,3.7513315070466784,3.565631226613284
79,val,2.254568930550951,2.2483612041422294
79,val,3.99581266006075,4.452624021322583
79,val,3.993228365044356,3.733033219649746
79,val,3.1203277684312227,3.0767516492947937
79,val,2.1368029514910285,2.439449357488891
79,val,6.257568378307752,6.253632632363025
79,val,0.9518086862862225,0.6818084179550085
79,val,0.8325831666823303,0.6397692809817447
