structured_method,matched_uniform_method,mixer_topology,warm_start_mode,depth,restarts,restart_grid,structured_expected_selected_worst_error,matched_uniform_expected_selected_worst_error,structured_minus_matched_uniform_selected_worst_error,absolute_selected_worst_error_difference,structured_probability_best_one_coast,matched_uniform_probability_best_one_coast,structured_probability_pareto_frontier,matched_uniform_probability_pareto_frontier,structured_restart_grid_expected_selected_worst_error_min,structured_restart_grid_expected_selected_worst_error_max,structured_restart_grid_expected_selected_worst_error_spread,structured_restart_grid_probability_best_one_coast_min,structured_restart_grid_probability_best_one_coast_max,comparison_basis
structured_exponential_cycle_p2_r4,uniform_match_cycle_p2_r4,cycle,exponential,2,4,[4],0.11063592652683883,0.11340561226423886,-0.002769685737400024,0.002769685737400024,0.03627279017356519,0.012525095948521366,0.03627279017356519,0.012525095948521366,0.11063592652683883,0.11063592652683883,0.0,0.03627279017356519,0.03627279017356519,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_cycle_p2_r8,uniform_match_cycle_p2_r8,cycle,exponential,2,8,[8],0.11063592652683883,0.11332327001502085,-0.0026873434881820174,0.0026873434881820174,0.03627279017356519,0.011889514462296925,0.03627279017356519,0.011889514462296925,0.11063592652683883,0.11063592652683883,0.0,0.03627279017356519,0.03627279017356519,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_cycle_p3_r1,uniform_match_cycle_p3_r1,cycle,exponential,3,1,[1],0.11063592652683883,0.11375786488534918,-0.003121938358510351,0.003121938358510351,0.03627279017356519,0.01515151515151515,0.03627279017356519,0.01515151515151515,0.11063592652683883,0.11063592652683883,0.0,0.03627279017356519,0.03627279017356519,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_cycle_p3_r4,uniform_match_cycle_p3_r4,cycle,exponential,3,4,[4],0.11063592652683883,0.11211629209683453,-0.0014803655699957008,0.0014803655699957008,0.03627279017356519,0.005052898391078108,0.03627279017356519,0.005052898391078108,0.11063592652683883,0.11063592652683883,0.0,0.03627279017356519,0.03627279017356519,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_cycle_p3_r8,uniform_match_cycle_p3_r8,cycle,exponential,3,8,[8],0.11063592652683883,0.11231067925137747,-0.001674752724538639,0.001674752724538639,0.03627279017356519,0.03615836959117173,0.03627279017356519,0.03615836959117173,0.11063592652683883,0.11063592652683883,0.0,0.03627279017356519,0.03627279017356519,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_cycle_p4_r1,uniform_match_cycle_p4_r1,cycle,exponential,4,1,[1],0.11063592652683883,0.11375786488534918,-0.003121938358510351,0.003121938358510351,0.03627279017356519,0.015151515151515147,0.03627279017356519,0.015151515151515147,0.11063592652683883,0.11063592652683883,0.0,0.03627279017356519,0.03627279017356519,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_cycle_p4_r4,uniform_match_cycle_p4_r4,cycle,exponential,4,4,[4],0.11063592652683883,0.11148665608301954,-0.0008507295561807071,0.0008507295561807071,0.03627279017356519,0.0207755937359149,0.03627279017356519,0.0207755937359149,0.11063592652683883,0.11063592652683883,0.0,0.03627279017356519,0.03627279017356519,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_cycle_p4_r8,uniform_match_cycle_p4_r8,cycle,exponential,4,8,[8],0.11063592652683883,0.11197197638980244,-0.0013360498629636092,0.0013360498629636092,0.03627279017356519,0.007610466629635069,0.03627279017356519,0.007610466629635069,0.11063592652683883,0.11063592652683883,0.0,0.03627279017356519,0.03627279017356519,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_cycle_p1_r1,uniform_match_cycle_p1_r1,cycle,inverse,1,1,[1],0.108671256502909,0.11375786488534918,-0.005086608382440183,0.005086608382440183,0.1201242112368671,0.015151515151515152,0.1201242112368671,0.015151515151515152,0.108671256502909,0.108671256502909,0.0,0.1201242112368671,0.1201242112368671,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_cycle_p1_r4,uniform_match_cycle_p1_r4,cycle,inverse,1,4,[4],0.108671256502909,0.11340561226734076,-0.0047343557644317635,0.0047343557644317635,0.1201242112368671,0.012524059330161638,0.1201242112368671,0.012524059330161638,0.108671256502909,0.108671256502909,0.0,0.1201242112368671,0.1201242112368671,"same feasible subspace, same mixer topology, same depth, same restart count"
