seed,split,true,predicted
11,train,0.9275466167156202,0.9275448096679437
11,train,0.932985615111642,0.9329813243471013
11,train,1.0431399791565426,1.043135682259758
11,train,0.6994171175733573,0.6994307468027988
11,train,0.9021344041111622,0.9021476660015111
11,train,0.7721283208701223,0.7721254029825907
11,train,0.8601745093514948,0.8601765837037764
11,train,0.8065961725931318,0.8065973095530262
11,train,0.9679014670763358,0.9678983913700236
11,train,0.9230573741823741,0.9230583152910191
11,train,0.9767871367113873,0.9767838699621048
11,train,0.7736108927707901,0.7736075805895074
11,train,0.8223997669051053,0.8223968438844205
11,train,0.7002605727309439,0.7002684833363472
11,train,1.035426798201688,1.0354266902796831
11,train,0.984839379770784,0.9848370195929544
11,train,0.8808420750806304,0.880838170579614
11,train,0.8981904099816949,0.8981873011902728
11,train,0.9230573741823741,0.9230583152910191
11,train,0.9215854342330922,0.9215848176729369
11,train,0.8414104386884397,0.8414103193325073
11,train,1.035426798201688,1.0354266902796831
11,train,0.9693551897168721,0.9693533135254322
11,train,0.8805540371985163,0.8805522336197602
11,val,0.9093055025467087,0.8745417191850893
11,val,0.7734290635639649,0.7544699492154293
11,val,0.9783394794002555,0.9938452161158792
11,val,0.6497100390100663,0.6862772280168772
11,val,0.6844542963610224,0.7302841218887672
11,val,0.9110623763438275,0.9287588918588375
11,val,0.6952350040701769,0.7137830059290909
11,val,0.9767871367113873,0.9767838699621048
