seed,split,true,predicted
41,train,0.9693551897168721,0.9693503938073031
41,train,0.8360726991756263,0.8360716542410063
41,train,0.6952350040701769,0.6952546027210701
41,train,0.8924284475109663,0.8924261498479487
41,train,1.0362215817102807,1.0362189610324815
41,train,0.8936703712395132,0.8936702643138547
41,train,0.8195025336850091,0.8195032214228755
41,train,0.9021344041111622,0.9021371673729802
41,train,0.9400370955767454,0.9400380611079633
41,train,0.7814971017202214,0.7815029064730765
41,train,0.8484526188247677,0.84845115908234
41,train,0.9635709854374991,0.9635747198840916
41,train,0.9914546813538639,0.9914540499218653
41,train,0.7455911294695482,0.7455909103375332
41,train,0.9021344041111622,0.9021371673729802
41,train,0.9473882960144617,0.9473856286197214
41,train,0.7853941424317532,0.7853952487791465
41,train,0.8874061693060792,0.8874029563419457
41,train,0.9213133461597027,0.9213095456150723
41,train,1.0362215817102807,1.0362189610324815
41,train,0.755507650689356,0.755505080145995
41,train,1.0362215817102807,1.0362189610324815
41,train,0.864183204931917,0.8641803655699805
41,train,0.7753142598506457,0.7753103444417013
41,val,1.0314557096962458,1.006292022065846
41,val,0.8874061693060792,0.8874029563419457
41,val,0.7917519835093587,0.7925699570172605
41,val,0.7009644303720057,0.7614809385639055
41,val,0.8111423966016282,0.7973686339138317
41,val,0.9011005024612684,0.9210968011384564
41,val,0.8295487748225214,0.8351803888531124
41,val,1.0051942101822466,0.9421919604328146
