method,mixer_topology,warm_start_mode,depth,restarts,seed,expected_selected_worst_error,expected_normalized_cost,expected_nominal_error,probability_best_one_coast,probability_pareto_frontier,top_schedule,top_schedule_probability,top_schedule_selected_worst_error,best_one_coast_schedule,best_one_coast_selected_worst_error,angles
structured_exponential_path_p2_r1,path,exponential,2,1,20260739,0.08502980427472878,0.163540475561254,0.06056673887097758,0.1801024427990693,0.4405007069076913,111111111110,0.1801024427990693,0.0832614239111052,111111111110,0.0832614239111052,"[0.08286088964135352, 0.2290887687873473, 0.0, 0.0]"
structured_exponential_path_p2_r4,path,exponential,2,4,20260742,0.0850298042747288,0.16354047556125373,0.060566738870977584,0.18010244279906965,0.44050070690769205,111111111110,0.18010244279906965,0.0832614239111052,111111111110,0.0832614239111052,"[4.68428685993906, 3.114375365875486, 0.0, 0.0]"
structured_exponential_path_p2_r8,path,exponential,2,8,20260746,0.08502980427472878,0.16354047556125376,0.06056673887097758,0.1801024427990696,0.44050070690769194,111111111110,0.1801024427990696,0.0832614239111052,111111111110,0.0832614239111052,"[5.242741151860783, 2.477821006034318, 0.0, 0.0]"
structured_exponential_path_p3_r1,path,exponential,3,1,20260749,0.08502980427472878,0.1635404755612541,0.06056673887097758,0.180102442799069,0.44050070690769066,111111111110,0.180102442799069,0.0832614239111052,111111111110,0.0832614239111052,"[0.17208513061881414, 0.19334455610341753, 0.22281136937587387, 0.0, 0.0, 0.0]"
structured_exponential_path_p3_r4,path,exponential,3,4,20260752,0.08502980427472878,0.16354047556125373,0.06056673887097758,0.18010244279906923,0.4405007069076917,111111111110,0.18010244279906923,0.0832614239111052,111111111110,0.0832614239111052,"[4.04095807667565, 5.421526163163104, 3.2628730117518283, 0.0, 0.0, 0.0]"
structured_exponential_path_p3_r8,path,exponential,3,8,20260756,0.08502980427472878,0.16354047556125378,0.06056673887097758,0.18010244279906945,0.4405007069076918,111111111110,0.18010244279906945,0.0832614239111052,111111111110,0.0832614239111052,"[5.770403912492535, 1.1634010422805572, 5.419599453356013, 0.0, 0.0, 0.0]"
structured_exponential_path_p4_r1,path,exponential,4,1,20260759,0.08502980427472877,0.1635404755612542,0.06056673887097757,0.18010244279906867,0.44050070690768994,111111111110,0.18010244279906867,0.0832614239111052,111111111110,0.0832614239111052,"[0.12397175309733272, 0.1146317697039471, 0.13034535916886072, 0.17908661378018434, 0.0, 0.0, 0.0, 0.0]"
structured_exponential_path_p4_r4,path,exponential,4,4,20260762,0.08502980427472877,0.1635404755612542,0.06056673887097757,0.18010244279906867,0.44050070690768994,111111111110,0.18010244279906867,0.0832614239111052,111111111110,0.0832614239111052,"[0.12397175309733272, 0.1146317697039471, 0.13034535916886072, 0.17908661378018434, 0.0, 0.0, 0.0, 0.0]"
structured_exponential_path_p4_r8,path,exponential,4,8,20260766,0.08502980427472878,0.16354047556125365,0.06056673887097759,0.18010244279906912,0.44050070690769155,111111111110,0.18010244279906912,0.0832614239111052,111111111110,0.0832614239111052,"[4.165646176889186, 6.283185307179586, 1.20242653024765, 1.3010260005410204, 0.0, 0.0, 0.0, 0.0]"
structured_inverse_cycle_p1_r1,cycle,inverse,1,1,20261629,0.0842841487476258,0.09458197431584188,0.05987598307997799,0.4774248929826758,0.6361297343270648,111111111110,0.4774248929826758,0.0832614239111052,111111111110,0.0832614239111052,"[0.21475127382132672, 0.0]"
