structured_method,matched_uniform_method,mixer_topology,warm_start_mode,depth,restarts,restart_grid,structured_expected_selected_worst_error,matched_uniform_expected_selected_worst_error,structured_minus_matched_uniform_selected_worst_error,absolute_selected_worst_error_difference,structured_probability_best_one_coast,matched_uniform_probability_best_one_coast,structured_probability_pareto_frontier,matched_uniform_probability_pareto_frontier,structured_restart_grid_expected_selected_worst_error_min,structured_restart_grid_expected_selected_worst_error_max,structured_restart_grid_expected_selected_worst_error_spread,structured_restart_grid_probability_best_one_coast_min,structured_restart_grid_probability_best_one_coast_max,comparison_basis
structured_inverse_complete_p3_r8,uniform_match_complete_p3_r8,complete,inverse,3,8,[8],0.08366369285065746,0.08396949258831607,-0.00030579973765861024,0.00030579973765861024,0.5571180994157081,0.30769147126680296,0.7163495976280931,0.5835813175976147,0.08366369285065746,0.08366369285065746,0.0,0.5571180994157081,0.5571180994157081,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_complete_p4_r1,uniform_match_complete_p4_r1,complete,inverse,4,1,[1],0.08367991640628493,0.08414882426331106,-0.00046890785702613513,0.00046890785702613513,0.5555942605711792,0.2526190036398743,0.7157432543816018,0.549699552502813,0.08367991640628493,0.08367991640628493,0.0,0.5555942605711792,0.5555942605711792,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_complete_p4_r4,uniform_match_complete_p4_r4,complete,inverse,4,4,[4],0.08353137752244011,0.08372972400931768,-0.00019834648687756806,0.00019834648687756806,0.6530255019878048,0.44984240358151933,0.7563065157936826,0.6431008668255972,0.08353137752244011,0.08353137752244011,0.0,0.6530255019878048,0.6530255019878048,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_complete_p4_r8,uniform_match_complete_p4_r8,complete,inverse,4,8,[8],0.08353137638550197,0.083729724000715,-0.0001983476152130348,0.0001983476152130348,0.6530736335387194,0.4498482856960486,0.7563153226469529,0.6431008634350095,0.08353137638550197,0.08353137638550197,0.0,0.6530736335387194,0.6530736335387194,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_cycle_p1_r1,uniform_match_cycle_p1_r1,cycle,exponential,1,1,[1],0.08502980427472877,0.0874612047385159,-0.002431400463787134,0.002431400463787134,0.1801024427990702,0.08333333333333344,0.44050070690769283,0.25000000000000006,0.08502980427472877,0.08502980427472877,0.0,0.1801024427990702,0.1801024427990702,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_cycle_p1_r4,uniform_match_cycle_p1_r4,cycle,exponential,1,4,[4],0.08502980427472877,0.08527373543515958,-0.0002439311604308103,0.0002439311604308103,0.1801024427990702,0.07209291687264918,0.44050070690769283,0.5785008840735996,0.08502980427472877,0.08502980427472877,0.0,0.1801024427990702,0.1801024427990702,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_cycle_p1_r8,uniform_match_cycle_p1_r8,cycle,exponential,1,8,[8],0.08502980427472877,0.08527373543515958,-0.0002439311604308103,0.0002439311604308103,0.1801024427990702,0.07209291687264918,0.44050070690769283,0.5785008840735996,0.08502980427472877,0.08502980427472877,0.0,0.1801024427990702,0.1801024427990702,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_cycle_p2_r1,uniform_match_cycle_p2_r1,cycle,exponential,2,1,[1],0.08502980427472877,0.08746120473851592,-0.002431400463787148,0.002431400463787148,0.18010244279907042,0.08333333333333355,0.44050070690769305,0.25000000000000017,0.08502980427472877,0.08502980427472877,0.0,0.18010244279907042,0.18010244279907042,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_cycle_p2_r4,uniform_match_cycle_p2_r4,cycle,exponential,2,4,[4],0.08473833523436416,0.08490753211516293,-0.00016919688079876372,0.00016919688079876372,0.3058349906940477,0.17637525962916417,0.40879989003337225,0.6292014169119924,0.08473833523436416,0.08473833523436416,0.0,0.3058349906940477,0.3058349906940477,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_cycle_p2_r8,uniform_match_cycle_p2_r8,cycle,exponential,2,8,[8],0.08473833523365572,0.08482091893341458,-8.258369975885915e-05,8.258369975885915e-05,0.3058370849452707,0.19662681405924806,0.4088016578360514,0.6508480410954894,0.08473833523365572,0.08473833523365572,0.0,0.3058370849452707,0.3058370849452707,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_cycle_p3_r1,uniform_match_cycle_p3_r1,cycle,exponential,3,1,[1],0.0850298042747288,0.08746120473851593,-0.002431400463787134,0.002431400463787134,0.18010244279907078,0.08333333333333373,0.44050070690769355,0.2500000000000002,0.0850298042747288,0.0850298042747288,0.0,0.18010244279907078,0.18010244279907078,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_cycle_p3_r4,uniform_match_cycle_p3_r4,cycle,exponential,3,4,[4],0.084491091916799,0.0854217203004407,-0.0009306283836417045,0.0009306283836417045,0.3544945003409083,0.01680998619627356,0.44249058436815036,0.1516051623427307,0.084491091916799,0.084491091916799,0.0,0.3544945003409083,0.3544945003409083,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_cycle_p3_r8,uniform_match_cycle_p3_r8,cycle,exponential,3,8,[8],0.08434361726272907,0.08428853017659335,5.508708613571889e-05,5.508708613571889e-05,0.31828200675358953,0.4132152414419587,0.6329981604031263,0.79477331477453,0.08434361726272907,0.08434361726272907,0.0,0.31828200675358953,0.31828200675358953,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_cycle_p4_r1,uniform_match_cycle_p4_r1,cycle,exponential,4,1,[1],0.08502980427472878,0.0874612047385159,-0.00243140046378712,0.00243140046378712,0.18010244279907095,0.08333333333333379,0.4405007069076937,0.2500000000000002,0.08502980427472878,0.08502980427472878,0.0,0.18010244279907095,0.18010244279907095,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_cycle_p4_r4,uniform_match_cycle_p4_r4,cycle,exponential,4,4,[4],0.08440250159536324,0.08412730741935567,0.00027519417600756213,0.00027519417600756213,0.42249332042145854,0.4707824681347575,0.7429584356716614,0.736236632894425,0.08440250159536324,0.08440250159536324,0.0,0.42249332042145854,0.42249332042145854,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_cycle_p4_r8,uniform_match_cycle_p4_r8,cycle,exponential,4,8,[8],0.08402675201787849,0.08409726554823371,-7.051353035522623e-05,7.051353035522623e-05,0.5222521287857415,0.5173762166489899,0.751880876809082,0.8455427520265829,0.08402675201787849,0.08402675201787849,0.0,0.5222521287857415,0.5222521287857415,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_cycle_p1_r1,uniform_match_cycle_p1_r1,cycle,inverse,1,1,[1],0.0842841487476258,0.0874612047385159,-0.003177055990890104,0.003177055990890104,0.4774248929826758,0.08333333333333344,0.6361297343270648,0.25000000000000006,0.0842841487476258,0.0842841487476258,0.0,0.4774248929826758,0.4774248929826758,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_cycle_p1_r4,uniform_match_cycle_p1_r4,cycle,inverse,1,4,[4],0.0842841487476258,0.08527373543515958,-0.0009895866875337805,0.0009895866875337805,0.4774248929826758,0.07209291687264918,0.6361297343270648,0.5785008840735996,0.0842841487476258,0.0842841487476258,0.0,0.4774248929826758,0.4774248929826758,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_cycle_p1_r8,uniform_match_cycle_p1_r8,cycle,inverse,1,8,[8],0.0842841487476258,0.08527373543515958,-0.0009895866875337805,0.0009895866875337805,0.4774248929826758,0.07209291687264918,0.6361297343270648,0.5785008840735996,0.0842841487476258,0.0842841487476258,0.0,0.4774248929826758,0.4774248929826758,"same feasible subspace, same mixer topology, same depth, same restart count"
