protocol,M,marked_count,initial_good_probability,selected_iterations,oracle_calls_per_sample,state_preparation_count,exact_dense_statevector_dimension,probability_best_state,expected_selected_worst_error,classical_exhaustive_M,warm_start_random_samples_to_match_p_best,amplitude_amplification_scaling_note,minimum_finding_scaling_note
dual_candidate_warm_amplification,12,2,0.6388030841472769,2,2,5,12,0.7423423742484173,0.0833854880397595,12,3.0,O(sqrt(M/g)) query scaling for known marked set; this row is exact simulation,O(sqrt(M)) theoretical minimum-finding scaling; not implemented here
