method,oracle,iterations,state_index,state_label,coast_windows,schedule,probability,refined_selected_worst_error,refined_nominal_error,is_best_state,is_pareto_frontier
grover_warm_thresholdle0p0846623615242_r12,threshold<=0.0846623615242,12,3,3,3,111011111111,0.06739481833439649,0.0891852628715516,0.0642622153311685,False,False
grover_warm_thresholdle0p0846623615242_r12,threshold<=0.0846623615242,12,4,4,4,111101111111,0.08111461754044877,0.0881467206672208,0.0632678740837427,False,False
grover_warm_thresholdle0p0846623615242_r12,threshold<=0.0846623615242,12,5,5,5,111110111111,0.09025116578671202,0.0876302659683052,0.062754548122028,False,False
grover_warm_thresholdle0p0846623615242_r12,threshold<=0.0846623615242,12,6,6,6,111111011111,0.04281048452300839,0.0836849565091918,0.0600522997884915,False,False
grover_warm_thresholdle0p0846623615242_r12,threshold<=0.0846623615242,12,7,7,7,111111101111,0.19077120913298934,0.0852143098547604,0.0605770719694452,False,False
grover_warm_thresholdle0p0846623615242_r12,threshold<=0.0846623615242,12,8,8,8,111111110111,0.01693663490850408,0.0846623615241569,0.0600776590648171,False,False
grover_warm_thresholdle0p0846623615242_r12,threshold<=0.0846623615242,12,9,9,9,111111111011,0.23111101979082835,0.0848356908620562,0.0603003605462355,False,True
grover_warm_thresholdle0p0846623615242_r12,threshold<=0.0846623615242,12,10,10,10,111111111101,0.026804186282080995,0.0840670141736464,0.0595664825472062,False,True
grover_warm_thresholdle0p0846623615242_r12,threshold<=0.0846623615242,12,11,11,11,111111111110,0.12665150628120947,0.0832614239111052,0.0587801873504588,True,True
grover_warm_thresholdle0p0876302659683_r0,threshold<=0.0876302659683,0,0,0,0,011111111111,0.009361272411425004,0.0940745290922824,0.0690121126015381,False,False
grover_warm_thresholdle0p0876302659683_r0,threshold<=0.0876302659683,0,1,1,1,101111111111,0.0108460790036397,0.0925646306997911,0.0674629379621564,False,False
grover_warm_thresholdle0p0876302659683_r0,threshold<=0.0876302659683,0,2,2,2,110111111111,0.01126909614271749,0.0922072907281229,0.0669946905744458,False,False
grover_warm_thresholdle0p0876302659683_r0,threshold<=0.0876302659683,0,3,3,3,111011111111,0.016815506878683294,0.0891852628715516,0.0642622153311685,False,False
grover_warm_thresholdle0p0876302659683_r0,threshold<=0.0876302659683,0,4,4,4,111101111111,0.020238698507137887,0.0881467206672208,0.0632678740837427,False,False
grover_warm_thresholdle0p0876302659683_r0,threshold<=0.0876302659683,0,5,5,5,111110111111,0.02251833503824566,0.0876302659683052,0.062754548122028,False,False
grover_warm_thresholdle0p0876302659683_r0,threshold<=0.0876302659683,0,6,6,6,111111011111,0.16137819116460161,0.0836849565091918,0.0600522997884915,False,False
grover_warm_thresholdle0p0876302659683_r0,threshold<=0.0876302659683,0,7,7,7,111111101111,0.04759883116701388,0.0852143098547604,0.0605770719694452,False,False
grover_warm_thresholdle0p0876302659683_r0,threshold<=0.0876302659683,0,8,8,8,111111110111,0.0638442553594712,0.0846623615241569,0.0600776590648171,False,False
grover_warm_thresholdle0p0876302659683_r0,threshold<=0.0876302659683,0,9,9,9,111111111011,0.05766391302888557,0.0848356908620562,0.0603003605462355,False,True
grover_warm_thresholdle0p0876302659683_r0,threshold<=0.0876302659683,0,10,10,10,111111111101,0.1010409283155034,0.0840670141736464,0.0595664825472062,False,True
grover_warm_thresholdle0p0876302659683_r0,threshold<=0.0876302659683,0,11,11,11,111111111110,0.47742489298267526,0.0832614239111052,0.0587801873504588,True,True
grover_warm_thresholdle0p0876302659683_r1,threshold<=0.0876302659683,1,0,0,0,011111111111,0.06955806906902692,0.0940745290922824,0.0690121126015381,False,False
grover_warm_thresholdle0p0876302659683_r1,threshold<=0.0876302659683,1,1,1,1,101111111111,0.08059078716078624,0.0925646306997911,0.0674629379621564,False,False
grover_warm_thresholdle0p0876302659683_r1,threshold<=0.0876302659683,1,2,2,2,110111111111,0.08373397689869456,0.0922072907281229,0.0669946905744458,False,False
grover_warm_thresholdle0p0876302659683_r1,threshold<=0.0876302659683,1,3,3,3,111011111111,0.12494606902696698,0.0891852628715516,0.0642622153311685,False,False
grover_warm_thresholdle0p0876302659683_r1,threshold<=0.0876302659683,1,4,4,4,111101111111,0.15038177789897417,0.0881467206672208,0.0632678740837427,False,False
grover_warm_thresholdle0p0876302659683_r1,threshold<=0.0876302659683,1,5,5,5,111110111111,0.01186486530625202,0.0876302659683052,0.062754548122028,False,False
grover_warm_thresholdle0p0876302659683_r1,threshold<=0.0876302659683,1,6,6,6,111111011111,0.08502984338240666,0.0836849565091918,0.0600522997884915,False,False
grover_warm_thresholdle0p0876302659683_r1,threshold<=0.0876302659683,1,7,7,7,111111101111,0.025079728122548123,0.0852143098547604,0.0605770719694452,False,False
grover_warm_thresholdle0p0876302659683_r1,threshold<=0.0876302659683,1,8,8,8,111111110111,0.03363940935826396,0.0846623615241569,0.0600776590648171,False,False
grover_warm_thresholdle0p0876302659683_r1,threshold<=0.0876302659683,1,9,9,9,111111111011,0.030382999451653073,0.0848356908620562,0.0603003605462355,False,True
grover_warm_thresholdle0p0876302659683_r1,threshold<=0.0876302659683,1,10,10,10,111111111101,0.05323826130333266,0.0840670141736464,0.0595664825472062,False,True
grover_warm_thresholdle0p0876302659683_r1,threshold<=0.0876302659683,1,11,11,11,111111111110,0.25155421302109454,0.0832614239111052,0.0587801873504588,True,True
grover_warm_thresholdle0p0876302659683_r2,threshold<=0.0876302659683,2,0,0,0,011111111111,0.12846983021229041,0.0940745290922824,0.0690121126015381,False,False
grover_warm_thresholdle0p0876302659683_r2,threshold<=0.0876302659683,2,1,1,1,101111111111,0.14884663823756553,0.0925646306997911,0.0674629379621564,False,False
grover_warm_thresholdle0p0876302659683_r2,threshold<=0.0876302659683,2,2,2,2,110111111111,0.15465193239478792,0.0922072907281229,0.0669946905744458,False,False
grover_warm_thresholdle0p0876302659683_r2,threshold<=0.0876302659683,2,3,3,3,111011111111,0.23076834202597454,0.0891852628715516,0.0642622153311685,False,False
grover_warm_thresholdle0p0876302659683_r2,threshold<=0.0876302659683,2,4,4,4,111101111111,0.2777466616350661,0.0881467206672208,0.0632678740837427,False,False
grover_warm_thresholdle0p0876302659683_r2,threshold<=0.0876302659683,2,5,5,5,111110111111,0.0014388177581066408,0.0876302659683052,0.062754548122028,False,False
grover_warm_thresholdle0p0876302659683_r2,threshold<=0.0876302659683,2,6,6,6,111111011111,0.01031132216588808,0.0836849565091918,0.0600522997884915,False,False
grover_warm_thresholdle0p0876302659683_r2,threshold<=0.0876302659683,2,7,7,7,111111101111,0.003041345793634434,0.0852143098547604,0.0605770719694452,False,False
grover_warm_thresholdle0p0876302659683_r2,threshold<=0.0876302659683,2,8,8,8,111111110111,0.0040793534783226506,0.0846623615241569,0.0600776590648171,False,False
grover_warm_thresholdle0p0876302659683_r2,threshold<=0.0876302659683,2,9,9,9,111111111011,0.003684458106114993,0.0848356908620562,0.0603003605462355,False,True
grover_warm_thresholdle0p0876302659683_r2,threshold<=0.0876302659683,2,10,10,10,111111111101,0.006456049335308776,0.0840670141736464,0.0595664825472062,False,True
grover_warm_thresholdle0p0876302659683_r2,threshold<=0.0876302659683,2,11,11,11,111111111110,0.030505248856940028,0.0832614239111052,0.0587801873504588,True,True
grover_warm_thresholdle0p0876302659683_r3,threshold<=0.0876302659683,3,0,0,0,011111111111,0.12592719114618955,0.0940745290922824,0.0690121126015381,False,False
grover_warm_thresholdle0p0876302659683_r3,threshold<=0.0876302659683,3,1,1,1,101111111111,0.1459007070674595,0.0925646306997911,0.0674629379621564,False,False
grover_warm_thresholdle0p0876302659683_r3,threshold<=0.0876302659683,3,2,2,2,110111111111,0.1515911044610607,0.0922072907281229,0.0669946905744458,False,False
grover_warm_thresholdle0p0876302659683_r3,threshold<=0.0876302659683,3,3,3,3,111011111111,0.2262010393317547,0.0891852628715516,0.0642622153311685,False,False
grover_warm_thresholdle0p0876302659683_r3,threshold<=0.0876302659683,3,4,4,4,111101111111,0.27224957713526227,0.0881467206672208,0.0632678740837427,False,False
grover_warm_thresholdle0p0876302659683_r3,threshold<=0.0876302659683,3,5,5,5,111110111111,0.00188880728967865,0.0876302659683052,0.062754548122028,False,False
grover_warm_thresholdle0p0876302659683_r3,threshold<=0.0876302659683,3,6,6,6,111111011111,0.013536182997062333,0.0836849565091918,0.0600522997884915,False,False
grover_warm_thresholdle0p0876302659683_r3,threshold<=0.0876302659683,3,7,7,7,111111101111,0.003992525163860574,0.0852143098547604,0.0605770719694452,False,False
grover_warm_thresholdle0p0876302659683_r3,threshold<=0.0876302659683,3,8,8,8,111111110111,0.00535516923086287,0.0846623615241569,0.0600776590648171,False,False
grover_warm_thresholdle0p0876302659683_r3,threshold<=0.0876302659683,3,9,9,9,111111111011,0.004836770529231815,0.0848356908620562,0.0603003605462355,False,True
grover_warm_thresholdle0p0876302659683_r3,threshold<=0.0876302659683,3,10,10,10,111111111101,0.008475175524037717,0.0840670141736464,0.0595664825472062,False,True
grover_warm_thresholdle0p0876302659683_r3,threshold<=0.0876302659683,3,11,11,11,111111111110,0.04004575012353935,0.0832614239111052,0.0587801873504588,True,True
grover_warm_thresholdle0p0876302659683_r4,threshold<=0.0876302659683,4,0,0,0,011111111111,0.06452706926526636,0.0940745290922824,0.0690121126015381,False,False
grover_warm_thresholdle0p0876302659683_r4,threshold<=0.0876302659683,4,1,1,1,101111111111,0.074761812322677,0.0925646306997911,0.0674629379621564,False,False
grover_warm_thresholdle0p0876302659683_r4,threshold<=0.0876302659683,4,2,2,2,110111111111,0.07767766126222436,0.0922072907281229,0.0669946905744458,False,False
grover_warm_thresholdle0p0876302659683_r4,threshold<=0.0876302659683,4,3,3,3,111011111111,0.11590896294900042,0.0891852628715516,0.0642622153311685,False,False
grover_warm_thresholdle0p0876302659683_r4,threshold<=0.0876302659683,4,4,4,4,111101111111,0.13950495648594577,0.0881467206672208,0.0632678740837427,False,False
grover_warm_thresholdle0p0876302659683_r4,threshold<=0.0876302659683,4,5,5,5,111110111111,0.01275523833450286,0.0876302659683052,0.062754548122028,False,False
grover_warm_thresholdle0p0876302659683_r4,threshold<=0.0876302659683,4,6,6,6,111111011111,0.09141072316400813,0.0836849565091918,0.0600522997884915,False,False
grover_warm_thresholdle0p0876302659683_r4,threshold<=0.0876302659683,4,7,7,7,111111101111,0.026961781807929144,0.0852143098547604,0.0605770719694452,False,False
grover_warm_thresholdle0p0876302659683_r4,threshold<=0.0876302659683,4,8,8,8,111111110111,0.036163805717243654,0.0846623615241569,0.0600776590648171,False,False
grover_warm_thresholdle0p0876302659683_r4,threshold<=0.0876302659683,4,9,9,9,111111111011,0.03266302560710022,0.0848356908620562,0.0603003605462355,False,True
grover_warm_thresholdle0p0876302659683_r4,threshold<=0.0876302659683,4,10,10,10,111111111101,0.05723341090781069,0.0840670141736464,0.0595664825472062,False,True
grover_warm_thresholdle0p0876302659683_r4,threshold<=0.0876302659683,4,11,11,11,111111111110,0.2704315521762915,0.0832614239111052,0.0587801873504588,True,True
grover_warm_thresholdle0p0876302659683_r5,threshold<=0.0876302659683,5,0,0,0,011111111111,0.006980309638099408,0.0940745290922824,0.0690121126015381,False,False
grover_warm_thresholdle0p0876302659683_r5,threshold<=0.0876302659683,5,1,1,1,101111111111,0.00808746786519047,0.0925646306997911,0.0674629379621564,False,False
grover_warm_thresholdle0p0876302659683_r5,threshold<=0.0876302659683,5,2,2,2,110111111111,0.008402894068297466,0.0922072907281229,0.0669946905744458,False,False
grover_warm_thresholdle0p0876302659683_r5,threshold<=0.0876302659683,5,3,3,3,111011111111,0.012538620774623161,0.0891852628715516,0.0642622153311685,False,False
grover_warm_thresholdle0p0876302659683_r5,threshold<=0.0876302659683,5,4,4,4,111101111111,0.01509115171988227,0.0881467206672208,0.0632678740837427,False,False
grover_warm_thresholdle0p0876302659683_r5,threshold<=0.0876302659683,5,5,5,5,111110111111,0.022939711527478236,0.0876302659683052,0.062754548122028,False,False
grover_warm_thresholdle0p0876302659683_r5,threshold<=0.0876302659683,5,6,6,6,111111011111,0.1643979959377409,0.0836849565091918,0.0600522997884915,False,False
grover_warm_thresholdle0p0876302659683_r5,threshold<=0.0876302659683,5,7,7,7,111111101111,0.04848952882892649,0.0852143098547604,0.0605770719694452,False,False
grover_warm_thresholdle0p0876302659683_r5,threshold<=0.0876302659683,5,8,8,8,111111110111,0.06503894706893158,0.0846623615241569,0.0600776590648171,False,False
grover_warm_thresholdle0p0876302659683_r5,threshold<=0.0876302659683,5,9,9,9,111111111011,0.05874295449381875,0.0848356908620562,0.0603003605462355,False,True
grover_warm_thresholdle0p0876302659683_r5,threshold<=0.0876302659683,5,10,10,10,111111111101,0.1029316663105672,0.0840670141736464,0.0595664825472062,False,True
grover_warm_thresholdle0p0876302659683_r5,threshold<=0.0876302659683,5,11,11,11,111111111110,0.4863587517664441,0.0832614239111052,0.0587801873504588,True,True
grover_warm_thresholdle0p0876302659683_r6,threshold<=0.0876302659683,6,0,0,0,011111111111,0.01206213642754568,0.0940745290922824,0.0690121126015381,False,False
grover_warm_thresholdle0p0876302659683_r6,threshold<=0.0876302659683,6,1,1,1,101111111111,0.013975331439577866,0.0925646306997911,0.0674629379621564,False,False
grover_warm_thresholdle0p0876302659683_r6,threshold<=0.0876302659683,6,2,2,2,110111111111,0.014520395210665104,0.0922072907281229,0.0669946905744458,False,False
grover_warm_thresholdle0p0876302659683_r6,threshold<=0.0876302659683,6,3,3,3,111011111111,0.02166702657017698,0.0891852628715516,0.0642622153311685,False,False
grover_warm_thresholdle0p0876302659683_r6,threshold<=0.0876302659683,6,4,4,4,111101111111,0.02607785905376734,0.0881467206672208,0.0632678740837427,False,False
grover_warm_thresholdle0p0876302659683_r6,threshold<=0.0876302659683,6,5,5,5,111110111111,0.022040343273839403,0.0876302659683052,0.062754548122028,False,False
grover_warm_thresholdle0p0876302659683_r6,threshold<=0.0876302659683,6,6,6,6,111111011111,0.15795265165644326,0.0836849565091918,0.0600522997884915,False,False
grover_warm_thresholdle0p0876302659683_r6,threshold<=0.0876302659683,6,7,7,7,111111101111,0.046588461206066335,0.0852143098547604,0.0605770719694452,False,False
grover_warm_thresholdle0p0876302659683_r6,threshold<=0.0876302659683,6,8,8,8,111111110111,0.062489047338334325,0.0846623615241569,0.0600776590648171,False,False
grover_warm_thresholdle0p0876302659683_r6,threshold<=0.0876302659683,6,9,9,9,111111111011,0.05643989378037397,0.0848356908620562,0.0603003605462355,False,True
grover_warm_thresholdle0p0876302659683_r6,threshold<=0.0876302659683,6,10,10,10,111111111101,0.09889615466679694,0.0840670141736464,0.0595664825472062,False,True
grover_warm_thresholdle0p0876302659683_r6,threshold<=0.0876302659683,6,11,11,11,111111111110,0.467290699376413,0.0832614239111052,0.0587801873504588,True,True
grover_warm_thresholdle0p0876302659683_r7,threshold<=0.0876302659683,7,0,0,0,011111111111,0.07458223986392164,0.0940745290922824,0.0690121126015381,False,False
grover_warm_thresholdle0p0876302659683_r7,threshold<=0.0876302659683,7,1,1,1,101111111111,0.08641184982986332,0.0925646306997911,0.0674629379621564,False,False
grover_warm_thresholdle0p0876302659683_r7,threshold<=0.0876302659683,7,2,2,2,110111111111,0.0897820717769081,0.0922072907281229,0.0669946905744458,False,False
grover_warm_thresholdle0p0876302659683_r7,threshold<=0.0876302659683,7,3,3,3,111011111111,0.1339709082633641,0.0891852628715516,0.0642622153311685,False,False
grover_warm_thresholdle0p0876302659683_r7,threshold<=0.0876302659683,7,4,4,4,111101111111,0.16124383526653255,0.0881467206672208,0.0632678740837427,False,False
grover_warm_thresholdle0p0876302659683_r7,threshold<=0.0876302659683,7,5,5,5,111110111111,0.010975700857913925,0.0876302659683052,0.062754548122028,False,False
grover_warm_thresholdle0p0876302659683_r7,threshold<=0.0876302659683,7,6,6,6,111111011111,0.07865762491789924,0.0836849565091918,0.0600522997884915,False,False
grover_warm_thresholdle0p0876302659683_r7,threshold<=0.0876302659683,7,7,7,7,111111101111,0.023200229110553066,0.0852143098547604,0.0605770719694452,False,False
grover_warm_thresholdle0p0876302659683_r7,threshold<=0.0876302659683,7,8,8,8,111111110111,0.03111843957964384,0.0846623615241569,0.0600776590648171,False,False
grover_warm_thresholdle0p0876302659683_r7,threshold<=0.0876302659683,7,9,9,9,111111111011,0.02810606817186433,0.0848356908620562,0.0603003605462355,False,True
grover_warm_thresholdle0p0876302659683_r7,threshold<=0.0876302659683,7,10,10,10,111111111101,0.04924853465912766,0.0840670141736464,0.0595664825472062,False,True
grover_warm_thresholdle0p0876302659683_r7,threshold<=0.0876302659683,7,11,11,11,111111111110,0.23270249770240817,0.0832614239111052,0.0587801873504588,True,True
grover_warm_thresholdle0p0876302659683_r8,threshold<=0.0876302659683,8,0,0,0,011111111111,0.13068588480722712,0.0940745290922824,0.0690121126015381,False,False
grover_warm_thresholdle0p0876302659683_r8,threshold<=0.0876302659683,8,1,1,1,101111111111,0.15141418484412805,0.0925646306997911,0.0674629379621564,False,False
grover_warm_thresholdle0p0876302659683_r8,threshold<=0.0876302659683,8,2,2,2,110111111111,0.15731961806723704,0.0922072907281229,0.0669946905744458,False,False
grover_warm_thresholdle0p0876302659683_r8,threshold<=0.0876302659683,8,3,3,3,111011111111,0.23474900615441233,0.0891852628715516,0.0642622153311685,False,False
grover_warm_thresholdle0p0876302659683_r8,threshold<=0.0876302659683,8,4,4,4,111101111111,0.28253768350166,0.0881467206672208,0.0632678740837427,False,False
grover_warm_thresholdle0p0876302659683_r8,threshold<=0.0876302659683,8,5,5,5,111110111111,0.0010466262817746311,0.0876302659683052,0.062754548122028,False,False
grover_warm_thresholdle0p0876302659683_r8,threshold<=0.0876302659683,8,6,6,6,111111011111,0.00750067249160538,0.0836849565091918,0.0600522997884915,False,False
grover_warm_thresholdle0p0876302659683_r8,threshold<=0.0876302659683,8,7,7,7,111111101111,0.00221233886060128,0.0852143098547604,0.0605770719694452,False,False
grover_warm_thresholdle0p0876302659683_r8,threshold<=0.0876302659683,8,8,8,8,111111110111,0.0029674074697824157,0.0846623615241569,0.0600776590648171,False,False
grover_warm_thresholdle0p0876302659683_r8,threshold<=0.0876302659683,8,9,9,9,111111111011,0.0026801522751790483,0.0848356908620562,0.0603003605462355,False,True
grover_warm_thresholdle0p0876302659683_r8,threshold<=0.0876302659683,8,10,10,10,111111111101,0.004696265995256787,0.0840670141736464,0.0595664825472062,False,True
grover_warm_thresholdle0p0876302659683_r8,threshold<=0.0876302659683,8,11,11,11,111111111110,0.022190159251136037,0.0832614239111052,0.0587801873504588,True,True
grover_warm_thresholdle0p0876302659683_r9,threshold<=0.0876302659683,9,0,0,0,011111111111,0.12307176829514183,0.0940745290922824,0.0690121126015381,False,False
grover_warm_thresholdle0p0876302659683_r9,threshold<=0.0876302659683,9,1,1,1,101111111111,0.14259238096923968,0.0925646306997911,0.0674629379621564,False,False
grover_warm_thresholdle0p0876302659683_r9,threshold<=0.0876302659683,9,2,2,2,110111111111,0.14815374752683683,0.0922072907281229,0.0669946905744458,False,False
grover_warm_thresholdle0p0876302659683_r9,threshold<=0.0876302659683,9,3,3,3,111011111111,0.22107188802805539,0.0891852628715516,0.0642622153311685,False,False
grover_warm_thresholdle0p0876302659683_r9,threshold<=0.0876302659683,9,4,4,4,111101111111,0.2660762665367779,0.0881467206672208,0.0632678740837427,False,False
grover_warm_thresholdle0p0876302659683_r9,threshold<=0.0876302659683,9,5,5,5,111110111111,0.0023941524675742507,0.0876302659683052,0.062754548122028,False,False
grover_warm_thresholdle0p0876302659683_r9,threshold<=0.0876302659683,9,6,6,6,111111011111,0.01715775140272098,0.0836849565091918,0.0600522997884915,False,False
grover_warm_thresholdle0p0876302659683_r9,threshold<=0.0876302659683,9,7,7,7,111111101111,0.005060714253456407,0.0852143098547604,0.0605770719694452,False,False
grover_warm_thresholdle0p0876302659683_r9,threshold<=0.0876302659683,9,8,8,8,111111110111,0.006787929980156593,0.0846623615241569,0.0600776590648171,False,False
grover_warm_thresholdle0p0876302659683_r9,threshold<=0.0876302659683,9,9,9,9,111111111011,0.006130835136506119,0.0848356908620562,0.0603003605462355,False,True
grover_warm_thresholdle0p0876302659683_r9,threshold<=0.0876302659683,9,10,10,10,111111111101,0.010742685346927057,0.0840670141736464,0.0595664825472062,False,True
grover_warm_thresholdle0p0876302659683_r9,threshold<=0.0876302659683,9,11,11,11,111111111110,0.05075988005660712,0.0832614239111052,0.0587801873504588,True,True
grover_warm_thresholdle0p0876302659683_r10,threshold<=0.0876302659683,10,0,0,0,011111111111,0.059516547218502344,0.0940745290922824,0.0690121126015381,False,False
grover_warm_thresholdle0p0876302659683_r10,threshold<=0.0876302659683,10,1,1,1,101111111111,0.0689565632517968,0.0925646306997911,0.0674629379621564,False,False
grover_warm_thresholdle0p0876302659683_r10,threshold<=0.0876302659683,10,2,2,2,110111111111,0.0716459967417818,0.0922072907281229,0.0669946905744458,False,False
grover_warm_thresholdle0p0876302659683_r10,threshold<=0.0876302659683,10,3,3,3,111011111111,0.10690864074490262,0.0891852628715516,0.0642622153311685,False,False
grover_warm_thresholdle0p0876302659683_r10,threshold<=0.0876302659683,10,4,4,4,111101111111,0.12867240716881825,0.0881467206672208,0.0632678740837427,False,False
grover_warm_thresholdle0p0876302659683_r10,threshold<=0.0876302659683,10,5,5,5,111110111111,0.013641987263524932,0.0876302659683052,0.062754548122028,False,False
grover_warm_thresholdle0p0876302659683_r10,threshold<=0.0876302659683,10,6,6,6,111111011111,0.09776563075107797,0.0836849565091918,0.0600522997884915,False,False
grover_warm_thresholdle0p0876302659683_r10,threshold<=0.0876302659683,10,7,7,7,111111101111,0.028836174940830118,0.0852143098547604,0.0605770719694452,False,False
grover_warm_thresholdle0p0876302659683_r10,threshold<=0.0876302659683,10,8,8,8,111111110111,0.03867792698633701,0.0846623615241569,0.0600776590648171,False,False
grover_warm_thresholdle0p0876302659683_r10,threshold<=0.0876302659683,10,9,9,9,111111111011,0.03493377133651318,0.0848356908620562,0.0603003605462355,False,True
grover_warm_thresholdle0p0876302659683_r10,threshold<=0.0876302659683,10,10,10,10,111111111101,0.061212298992519995,0.0840670141736464,0.0595664825472062,False,True
grover_warm_thresholdle0p0876302659683_r10,threshold<=0.0876302659683,10,11,11,11,111111111110,0.2892320546033951,0.0832614239111052,0.0587801873504588,True,True
grover_warm_thresholdle0p0876302659683_r11,threshold<=0.0876302659683,11,0,0,0,011111111111,0.004932171263107413,0.0940745290922824,0.0690121126015381,False,False
grover_warm_thresholdle0p0876302659683_r11,threshold<=0.0876302659683,11,1,1,1,101111111111,0.005714470942417661,0.0925646306997911,0.0674629379621564,False,False
grover_warm_thresholdle0p0876302659683_r11,threshold<=0.0876302659683,11,2,2,2,110111111111,0.00593734587709161,0.0922072907281229,0.0669946905744458,False,False
grover_warm_thresholdle0p0876302659683_r11,threshold<=0.0876302659683,11,3,3,3,111011111111,0.008859581919697766,0.0891852628715516,0.0642622153311685,False,False
grover_warm_thresholdle0p0876302659683_r11,threshold<=0.0876302659683,11,4,4,4,111101111111,0.010663158040115719,0.0881467206672208,0.0632678740837427,False,False
grover_warm_thresholdle0p0876302659683_r11,threshold<=0.0876302659683,11,5,5,5,111110111111,0.023302185635677434,0.0876302659683052,0.062754548122028,False,False
grover_warm_thresholdle0p0876302659683_r11,threshold<=0.0876302659683,11,6,6,6,111111011111,0.16699567537655546,0.0836849565091918,0.0600522997884915,False,False
grover_warm_thresholdle0p0876302659683_r11,threshold<=0.0876302659683,11,7,7,7,111111101111,0.049255719750648026,0.0852143098547604,0.0605770719694452,False,False
grover_warm_thresholdle0p0876302659683_r11,threshold<=0.0876302659683,11,8,8,8,111111110111,0.06606663803657013,0.0846623615241569,0.0600776590648171,False,False
grover_warm_thresholdle0p0876302659683_r11,threshold<=0.0876302659683,11,9,9,9,111111111011,0.05967116146004961,0.0848356908620562,0.0603003605462355,False,True
grover_warm_thresholdle0p0876302659683_r11,threshold<=0.0876302659683,11,10,10,10,111111111101,0.1045581062902805,0.0840670141736464,0.0595664825472062,False,True
grover_warm_thresholdle0p0876302659683_r11,threshold<=0.0876302659683,11,11,11,11,111111111110,0.49404378540778854,0.0832614239111052,0.0587801873504588,True,True
grover_warm_thresholdle0p0876302659683_r12,threshold<=0.0876302659683,12,0,0,0,011111111111,0.015068242202424203,0.0940745290922824,0.0690121126015381,False,False
grover_warm_thresholdle0p0876302659683_r12,threshold<=0.0876302659683,12,1,1,1,101111111111,0.01745824052444093,0.0925646306997911,0.0674629379621564,False,False
grover_warm_thresholdle0p0876302659683_r12,threshold<=0.0876302659683,12,2,2,2,110111111111,0.018139144190872154,0.0922072907281229,0.0669946905744458,False,False
grover_warm_thresholdle0p0876302659683_r12,threshold<=0.0876302659683,12,3,3,3,111011111111,0.027066847247740784,0.0891852628715516,0.0642622153311685,False,False
grover_warm_thresholdle0p0876302659683_r12,threshold<=0.0876302659683,12,4,4,4,111101111111,0.032576940138522595,0.0881467206672208,0.0632678740837427,False,False
grover_warm_thresholdle0p0876302659683_r12,threshold<=0.0876302659683,12,5,5,5,111110111111,0.0215083306309408,0.0876302659683052,0.062754548122028,False,False
grover_warm_thresholdle0p0876302659683_r12,threshold<=0.0876302659683,12,6,6,6,111111011111,0.15413997021965595,0.0836849565091918,0.0600522997884915,False,False
grover_warm_thresholdle0p0876302659683_r12,threshold<=0.0876302659683,12,7,7,7,111111101111,0.04546390293277309,0.0852143098547604,0.0605770719694452,False,False
grover_warm_thresholdle0p0876302659683_r12,threshold<=0.0876302659683,12,8,8,8,111111110111,0.06098067867031354,0.0846623615241569,0.0600776590648171,False,False
grover_warm_thresholdle0p0876302659683_r12,threshold<=0.0876302659683,12,9,9,9,111111111011,0.055077540359560764,0.0848356908620562,0.0603003605462355,False,True
grover_warm_thresholdle0p0876302659683_r12,threshold<=0.0876302659683,12,10,10,10,111111111101,0.09650898655588808,0.0840670141736464,0.0595664825472062,False,True
grover_warm_thresholdle0p0876302659683_r12,threshold<=0.0876302659683,12,11,11,11,111111111110,0.4560111763268671,0.0832614239111052,0.0587801873504588,True,True
grover_warm_top_1_r0,top_1,0,0,0,0,011111111111,0.009361272411425004,0.0940745290922824,0.0690121126015381,False,False
grover_warm_top_1_r0,top_1,0,1,1,1,101111111111,0.0108460790036397,0.0925646306997911,0.0674629379621564,False,False
grover_warm_top_1_r0,top_1,0,2,2,2,110111111111,0.01126909614271749,0.0922072907281229,0.0669946905744458,False,False
grover_warm_top_1_r0,top_1,0,3,3,3,111011111111,0.016815506878683294,0.0891852628715516,0.0642622153311685,False,False
grover_warm_top_1_r0,top_1,0,4,4,4,111101111111,0.020238698507137887,0.0881467206672208,0.0632678740837427,False,False
grover_warm_top_1_r0,top_1,0,5,5,5,111110111111,0.02251833503824566,0.0876302659683052,0.062754548122028,False,False
grover_warm_top_1_r0,top_1,0,6,6,6,111111011111,0.16137819116460161,0.0836849565091918,0.0600522997884915,False,False
grover_warm_top_1_r0,top_1,0,7,7,7,111111101111,0.04759883116701388,0.0852143098547604,0.0605770719694452,False,False
grover_warm_top_1_r0,top_1,0,8,8,8,111111110111,0.0638442553594712,0.0846623615241569,0.0600776590648171,False,False
grover_warm_top_1_r0,top_1,0,9,9,9,111111111011,0.05766391302888557,0.0848356908620562,0.0603003605462355,False,True
grover_warm_top_1_r0,top_1,0,10,10,10,111111111101,0.1010409283155034,0.0840670141736464,0.0595664825472062,False,True
grover_warm_top_1_r0,top_1,0,11,11,11,111111111110,0.47742489298267526,0.0832614239111052,0.0587801873504588,True,True
grover_warm_top_1_r1,top_1,1,0,0,0,011111111111,0.007746951980847567,0.0940745290922824,0.0690121126015381,False,False
grover_warm_top_1_r1,top_1,1,1,1,1,101111111111,0.00897570859268322,0.0925646306997911,0.0674629379621564,False,False
