method,runs,benchmark_label,target_mode,comparison_group,diagnostic_notes,schedule,refinement_candidate_schedule,refined_schedule,schedule_repair,refined_schedule_source,objective_median,objective_iqr,nominal_error_median,nominal_error_iqr,worst_error_median,worst_error_iqr,robust_degradation_median,robust_degradation_iqr,active_fraction_median,active_fraction_iqr,active_target_penalty_median,active_target_penalty_iqr,active_target_deviation_median,active_target_deviation_iqr,target_active_fraction_median,target_active_fraction_iqr,target_active_weight_median,target_active_weight_iqr,refinement_candidate_active_fraction_median,refinement_candidate_active_fraction_iqr,refined_active_fraction_median,refined_active_fraction_iqr,solver_true_evaluations_median,solver_true_evaluations_iqr,shared_qubo_training_evaluations_median,shared_qubo_training_evaluations_iqr,total_true_evaluations_including_training_median,total_true_evaluations_including_training_iqr,true_evaluations_median,true_evaluations_iqr,runtime_seconds_median,runtime_seconds_iqr,refined_nominal_error_median,refined_nominal_error_iqr,refined_worst_error_median,refined_worst_error_iqr,refined_selected_worst_error_median,refined_selected_worst_error_iqr,refined_all_mask_worst_error_median,refined_all_mask_worst_error_iqr,refinement_nfev_median,refinement_nfev_iqr,refined_nominal_fuel_median,refined_nominal_fuel_iqr,refined_recovery_fuel_mean_median,refined_recovery_fuel_mean_iqr,refined_recovery_fuel_max_median,refined_recovery_fuel_max_iqr,refinement_success_rate
qaoa_statevector,30,q1_catalog_halo_phase_shift_cardinality_prior_30seed,catalog_halo_phase_shift,method_comparison,,mixed,mixed,mixed,identity,original solver candidate schedule,0.8609973306217327,0.0344715436710346,0.3621571996068212,0.0254357414769721,0.3905380109968792,0.0257607040415955,0.0283808113900579,0.0003249625646233,0.8333333333333334,0.0833333333333332,0.0833333333333331,0.0833333333333331,-0.0833333333333332,0.0833333333333332,0.9166666666666666,0.0,12.0,0.0,0.8333333333333334,0.0833333333333332,0.8333333333333334,0.0833333333333332,24.0,0.0,96.0,0.0,120.0,0.0,120.0,0.0,0.3953930499919806,0.0516059249930549,0.0948407207313246,0.0323227822871671,0.1208303741178268,0.033397784038663,0.1208303741178268,0.033397784038663,0.12992780585236,0.0328995934466299,23.5,15.0,0.0833333333333333,0.0083333333333333,0.0749999999999999,0.0083333333333333,0.0749999999999999,0.0083333333333333,0.4333333333333333
