schedule,feedback_objective,feedback_nominal_error,feedback_worst_error,feedback_robust_degradation,active_fraction,smoothness
00101110111111111111,0.7319867776807416,0.34249261405719134,0.35952770397537975,0.017035089918188417,0.8,0.2631578947368421
00101111011111111111,0.733240517175813,0.34316456655329464,0.36020724745525473,0.017042680901960094,0.8,0.2631578947368421
00101111101111111111,0.7344344409064001,0.3438290022755688,0.3608464814949432,0.01701747921937441,0.8,0.2631578947368421
00101111110111111111,0.78202492888961,0.3698533340161272,0.38647472342348493,0.016621389407357745,0.8,0.2631578947368421
00101111111011111111,0.7817755914762157,0.36929925087525145,0.38647472342348493,0.017175472548233484,0.8,0.2631578947368421
00101111111101111111,0.7808260900648252,0.36879224298577656,0.3859594749512514,0.017167231965474816,0.8,0.2631578947368421
00101111111110111111,0.7799692641742291,0.3683350232787701,0.3854944199352205,0.017159396656450387,0.8,0.2631578947368421
00101111111111011111,0.7792091062033639,0.3679297074770547,0.38508173003515406,0.017152022558099334,0.8,0.2631578947368421
00101111111111101111,0.7785506661055632,0.3675789229551827,0.38472416784732666,0.017145244892143974,0.8,0.2631578947368421
00101111111111110111,0.778000323261673,0.3672859826477244,0.38442522520051675,0.017139242552792366,0.8,0.2631578947368421
00101111111111111011,0.7775661338861362,0.3670550682862866,0.38418931240559534,0.01713424411930875,0.8,0.2631578947368421
00101111111111111101,0.7772583060308806,0.36689147371239667,0.38402201933630603,0.017130545623909366,0.8,0.2631578947368421
00101111111111111110,0.7749845993252712,0.3668019413652487,0.38393048077095027,0.01712853940570158,0.8,0.21052631578947367
00110011111111111111,0.7266047411178734,0.34186523741150526,0.3588925677207227,0.017027330309217437,0.8,0.15789473684210525
00110101111111111111,0.7322223903053142,0.3426172860394949,0.35965592557004844,0.017038639530553568,0.8,0.2631578947368421
00110110111111111111,0.7335553449862162,0.3433303732540821,0.36037882945171834,0.01704845619763623,0.8,0.2631578947368421
00110111011111111111,0.7348127962819897,0.34400420468191006,0.3610604202754689,0.017056215593558854,0.8,0.2631578947368421
00110111101111111111,0.7360105277587841,0.34466778947967086,0.36170264764532745,0.017034858165656586,0.8,0.2631578947368421
00110111110111111111,0.7836230338609047,0.3707108380729712,0.3873406006704243,0.01662976259745308,0.8,0.2631578947368421
00110111111011111111,0.7833729871116863,0.37015517863026376,0.3873406006704243,0.017185422040160547,0.8,0.2631578947368421
00110111111101111111,0.7824205183001018,0.36964659217243473,0.3868237400235946,0.01717714785115987,0.8,0.2631578947368421
00110111111110111111,0.7815609579547063,0.3691879204070045,0.3863571985586289,0.01716927815162439,0.8,0.2631578947368421
00110111111111011111,0.7807983365124922,0.3687812985676165,0.38594316883399354,0.017161870266377055,0.8,0.2631578947368421
00110111111111101111,0.7801377312761539,0.3684293677886917,0.3855844285584064,0.017155060769714736,0.8,0.2631578947368421
00110111111111110111,0.7795855518146428,0.3681354564750105,0.3852844861510102,0.017149029675999683,0.8,0.2631578947368421
00110111111111111011,0.7791498925549749,0.3679037661140462,0.3850477728672717,0.017144006753225527,0.8,0.2631578947368421
00110111111111111101,0.7788410122834266,0.36773961682749995,0.3848799063725556,0.017140289545055643,0.8,0.2631578947368421
00110111111111111110,0.7765667396660628,0.3676497867604911,0.3847880592801877,0.01713827251969663,0.8,0.21052631578947367
00111001111111111111,0.729501390375297,0.34341339804065546,0.36046397984522716,0.017050581804571696,0.8,0.15789473684210525
00111010111111111111,0.7350487966263382,0.34412868089115267,0.36118898173988984,0.017060300848737164,0.8,0.2631578947368421
00111011011111111111,0.7363097950699022,0.3448043161625758,0.36187252643376394,0.017068210271188156,0.8,0.2631578947368421
00111011101111111111,0.7375120883573099,0.34546868020355753,0.36251776176873957,0.017049081565182034,0.8,0.2631578947368421
00111011110111111111,0.7851475502259846,0.37152865721963996,0.3881666704911949,0.016638013271554952,0.8,0.2631578947368421
00111011111011111111,0.7848967756393426,0.3709713803604356,0.3881666704911949,0.017195290130759322,0.8,0.2631578947368421
00111011111101111111,0.7839413608533077,0.3704612299115645,0.3876482082883071,0.0171869783767426,0.8,0.2631578947368421
00111011111110111111,0.7830790978953379,0.3700011247859786,0.38718019710869556,0.01717907232271698,0.8,0.2631578947368421
00111011111111011111,0.7823140463597209,0.36959321561147906,0.38676484538934397,0.017171629777864905,0.8,0.2631578947368421
00111011111111101111,0.7816513077507479,0.36924015597722376,0.38640494412251675,0.017164788145292986,0.8,0.2631578947368421
00111011111111110111,0.781097320045306,0.36894528899516243,0.38610401729143506,0.01715872829627263,0.8,0.2631578947368421
00111011111111111011,0.7806602144445907,0.36871283524339765,0.3858665162825629,0.01715368103916526,0.8,0.2631578947368421
00111011111111111101,0.7803502989944981,0.36854814040112666,0.3856980857317981,0.017149945330671434,0.8,0.2631578947368421
00111011111111111110,0.7780754696656474,0.36845801744384404,0.38560593513167046,0.01714791768782642,0.8,0.21052631578947367
00111100111111111111,0.7322568877287011,0.34488747196314473,0.36195838276542985,0.017070910802285122,0.8,0.15789473684210525
00111101011111111111,0.7377317568008737,0.3455648222957219,0.36264376498451795,0.01707894268879606,0.8,0.2631578947368421
00111101101111111111,0.7389394374833289,0.34623152262622886,0.36329209750860875,0.017060574882379886,0.8,0.2631578947368421
00111101110111111111,0.7865982760773844,0.3723066981309833,0.38895281866354864,0.01664612053256531,0.8,0.2631578947368421
00111101111011111111,0.7863467835799258,0.3717478259144087,0.38895281866354864,0.017204992749139947,0.8,0.2631578947368421
00111101111101111111,0.7853884646135738,0.3712361332173905,0.38843277776876745,0.017196644551376927,0.8,0.2631578947368421
00111101111110111111,0.7845235384432945,0.3707746153601604,0.3879633183869633,0.01718870302680292,0.8,0.2631578947368421
00111101111111011111,0.7837560932913317,0.3703654379845488,0.38754666457772213,0.017181226593173338,0.8,0.2631578947368421
00111101111111101111,0.7830912542517339,0.37001126677858026,0.38718562029421366,0.0171743535156334,0.8,0.2631578947368421
00111101111111110111,0.7825354869614014,0.3697154591518491,0.38688372468113963,0.017168265529290516,0.8,0.2631578947368421
00111101111111111011,0.782096958458818,0.3694822542720586,0.38664544874779855,0.01716319447573994,0.8,0.2631578947368421
00111101111111111101,0.7817860248524997,0.3693170227434474,0.38647646344891057,0.017159440705463158,0.8,0.2631578947368421
00111101111111111110,0.7795106478578172,0.3692266115542661,0.3863840143048703,0.017157402750604178,0.8,0.21052631578947367
00111110011111111111,0.7348674437534347,0.3462853598846605,0.36337374452260945,0.017088384637948928,0.8,0.15789473684210525
00111110101111111111,0.7402924906240189,0.3469565556838469,0.36402551769772434,0.01706896201387742,0.8,0.2631578947368421
00111110110111111111,0.7879745706748209,0.3730446286132797,0.3896986942924081,0.016654065679128416,0.8,0.2631578947368421
00111110111011111111,0.7877223973651839,0.3724842434807528,0.3896986942924081,0.01721445081165529,0.8,0.2631578947368421
00111110111101111111,0.7867612351609652,0.3719710373897132,0.3891771089615147,0.017206071571801484,0.8,0.2631578947368421
00111110111110111111,0.7858936921297905,0.37150812934648036,0.38870622723885767,0.017198097892377306,0.8,0.2631578947368421
00111110111111011111,0.7851238925598911,0.3710977033251386,0.38828829305293217,0.01719058972779358,0.8,0.2631578947368421
00111110111111101111,0.7844569869391647,0.3707424377020382,0.3879261244169813,0.017183686714943136,0.8,0.2631578947368421
00111110111111110111,0.7838994687974141,0.37044570412653866,0.38762327582214146,0.0171775716956028,0.8,0.2631578947368421
00111110111111111011,0.7834595405476394,0.3702117600168928,0.38738423767897434,0.01717247766208152,0.8,0.2631578947368421
00111110111111111101,0.7831476054241882,0.370046000357292,0.387214706767095,0.017168706409803003,0.8,0.2631578947368421
00111110111111111110,0.7808716894862796,0.3699553053853704,0.38712196387948855,0.017166658494118137,0.8,0.21052631578947367
00111111001111111111,0.7373608708634763,0.34764667795706256,0.3647171973636528,0.017070519406590268,0.8,0.15789473684210525
00111111010111111111,0.7892747201599335,0.37374156066869635,0.39040335862110465,0.016661797952408297,0.8,0.2631578947368421
00111111011011111111,0.7890219731289896,0.37317990059993167,0.39040335862110465,0.017223458021172977,0.8,0.2631578947368421
00111111011101111111,0.78805807842826,0.37266522945558456,0.3898802924169809,0.017215062961396355,0.8,0.2631578947368421
00111111011110111111,0.787187984491021,0.37220096019823545,0.3894080261516724,0.017207065953436962,0.8,0.2631578947368421
00111111011111011111,0.78641587867163,0.37178930761627227,0.3889888388963098,0.01719953128003754,0.8,0.2631578947368421
00111111011111101111,0.7857469445121272,0.37143296568319334,0.388625567260869,0.01719260157767566,0.8,0.2631578947368421
00111111011111110111,0.7851877060187606,0.3711353210825717,0.3883217826729498,0.01718646159037812,0.8,0.2631578947368421
00111111011111111011,0.7847464016338221,0.3709006495276995,0.38808199539777405,0.017181345870074527,0.8,0.2631578947368421
00111111011111111101,0.7844334813759144,0.370734370034882,0.38791192790767415,0.017177557872792126,0.8,0.2631578947368421
00111111011111111110,0.7821570345912853,0.3706433954396953,0.3878188957227453,0.017175500283049983,0.8,0.21052631578947367
00111111100111111111,0.8026015833289747,0.3831917224748391,0.39989251338686643,0.016700790912027308,0.8,0.15789473684210525
00111111101011111111,0.8065595184834802,0.38263040878309673,0.39989251338686643,0.0172621046037697,0.8,0.2631578947368421
00111111101101111111,0.8055868784508449,0.3821109754336365,0.39936473122588184,0.017253755792245362,0.8,0.2631578947368421
00111111101110111111,0.8047070755572507,0.3816414635987203,0.39888721510596636,0.017245751507246054,0.8,0.2631578947368421
00111111101111011111,0.8039254416312738,0.3812247078981417,0.3984628623483116,0.01723815445016985,0.8,0.2631578947368421
00111111101111101111,0.8032476403106437,0.38086364257108535,0.3980947752601297,0.01723113268904436,0.8,0.2631578947368421
00111111101111110111,0.8026805314631489,0.3805618224262585,0.3977867111298992,0.017224888703640695,0.8,0.2631578947368421
00111111101111111011,0.8022326798812809,0.3803236895046541,0.397543359867652,0.017219670362997874,0.8,0.2631578947368421
00111111101111111101,0.8019149143866382,0.38015485815451217,0.3973706517340242,0.01721579357951203,0.8,0.2631578947368421
00111111101111111110,0.7996358065916401,0.38006249086336646,0.39727616647967595,0.017213675616309487,0.8,0.21052631578947367
00111111110011111111,0.833170778540092,0.4000753615822911,0.4163007688245549,0.01622540724226379,0.8,0.15789473684210525
00111111110101111111,0.8371428266904812,0.3995454101036236,0.4163007688245549,0.016755358720931313,0.8,0.2631578947368421
00111111110110111111,0.8362470227773775,0.3990667663794959,0.4158147586550934,0.01674799227559748,0.8,0.2631578947368421
00111111110111011111,0.8354510257177641,0.39864170643701946,0.4153828157368797,0.016741109299860224,0.8,0.2631578947368421
00111111110111101111,0.8347603096410703,0.3982731351028252,0.4150079164680895,0.016734781365264295,0.8,0.2631578947368421
00111111110111110111,0.8341818820267541,0.39796472977348085,0.41469388417086717,0.016729154397386314,0.8,0.2631578947368421
00111111110111111011,0.8337246476914768,0.3977211443672403,0.41444558352624644,0.01672443915900612,0.8,0.2631578947368421
00111111110111111101,0.8333999510169086,0.3975482933828469,0.4142692165751099,0.016720923192262982,0.8,0.2631578947368421
00111111110111111110,0.8311170926757822,0.3974537522619518,0.414172751090232,0.016718998828280207,0.8,0.21052631578947367
00111111111001111111,0.8326734699416461,0.39897023136352266,0.4163007688245549,0.017330537461032247,0.8,0.15789473684210525
00111111111010111111,0.835988693443644,0.3984927011934213,0.4158147586550934,0.01732205746167209,0.8,0.2631578947368421
00111111111011011111,0.8351931861238209,0.3980687295615904,0.4153828157368797,0.01731408617528929,0.8,0.2631578947368421
00111111111011101111,0.8345029172282938,0.3977011519633218,0.4150079164680895,0.017306764504767702,0.8,0.2631578947368421
00111111111011110111,0.833924876818221,0.3973936070878516,0.41469388417086717,0.01730027708301557,0.8,0.2631578947368421
00111111111011111011,0.8334679561463587,0.3971507187114224,0.41444558352624644,0.017294864814824062,0.8,0.2631578947368421
00111111111011111101,0.8331434858359363,0.39697837075846404,0.4142692165751099,0.01729084581664586,0.8,0.2631578947368421
00111111111011111110,0.8308607500719453,0.39688410203120345,0.414172751090232,0.01728864905902855,0.8,0.21052631578947367
00111111111100111111,0.830793792419119,0.39796733720618827,0.4152805008590358,0.01731316365284752,0.8,0.15789473684210525
00111111111101011111,0.8342108001638282,0.39754439984307466,0.41484964603212204,0.017305246189047385,0.8,0.2631578947368421
00111111111101101111,0.8335223493953934,0.3971777752019444,0.41447573911788904,0.017297963915944625,0.8,0.2631578947368421
00111111111101110111,0.8329458854895166,0.39687105909978887,0.41416256650367,0.017291507403881134,0.8,0.2631578947368421
00111111111101111011,0.8324902431043764,0.3966288433865633,0.4139149627078208,0.01728611932125751,0.8,0.2631578947368421
00111111111101111101,0.8321666952684437,0.39645698091562137,0.413739098619243,0.017282117703621647,0.8,0.2631578947368421
00111111111101111110,0.8298844572721246,0.3963629742390519,0.4136429044521231,0.01727993021307117,0.8,0.21052631578947367
00111111111110011111,0.8291128905860269,0.39707107055357266,0.4143679424023107,0.017296871848738016,0.8,0.15789473684210525
00111111111110101111,0.8326367019087448,0.3967053529162712,0.41399498379067795,0.01728963087440677,0.8,0.2631578947368421
00111111111110110111,0.8320617525058045,0.3963994314395832,0.4136826375489417,0.017283206109358462,0.8,0.2631578947368421
00111111111110111011,0.8316073421527432,0.3961578631077293,0.4134357056891366,0.0172778425814073,0.8,0.2631578947368421
00111111111110111101,0.8312846845475044,0.39598646853728847,0.4132603270830364,0.017273858545747922,0.8,0.2631578947368421
00111111111110111110,0.8290029262928059,0.39589271399891635,0.41316439454408194,0.01727168054516559,0.8,0.21052631578947367
00111111111111001111,0.8276396439008539,0.39628612860354645,0.41356792611112414,0.01728179750757769,0.8,0.15789473684210525
00111111111111010111,0.8312766749522791,0.39598096797720556,0.41325637398075915,0.017275406003553595,0.8,0.2631578947368421
00111111111111011011,0.8308234517623871,0.3957400222084673,0.41301008998507366,0.017270067776606335,0.8,0.2631578947368421
00111111111111011101,0.830501653120129,0.39556907835181604,0.4128351800516701,0.017266101699854042,0.8,0.2631578947368421
00111111111111011110,0.8282203569967265,0.3954755662392266,0.4127394996839253,0.01726393344469873,0.8,0.21052631578947367
00111111111111100111,0.8263854453976146,0.3956184472520564,0.4128866819003608,0.017268234648304404,0.8,0.15789473684210525
00111111111111101011,0.8301438921354691,0.39537809979710836,0.41264102245521184,0.017262922658103474,0.8,0.2631578947368421
00111111111111101101,0.8298229220782105,0.39520758986874194,0.4124665648912878,0.017258975022545864,0.8,0.2631578947368421
00111111111111101110,0.8275420707725957,0.39511431059800806,0.41237112740850934,0.017256816810501285,0.8,0.21052631578947367
00111111111111110011,0.8253648642037267,0.395075596232145,0.41233218316112663,0.017256586928981632,0.8,0.15789473684210525
00111111111111110101,0.8292552194627847,0.39490550379895323,0.4121581621169872,0.017252658318033964,0.8,0.2631578947368421
00111111111111110110,0.8269747958391306,0.3948124478425057,0.41206295834173146,0.01725051049922577,0.8,0.21052631578947367
00111111111111111001,0.8245965300120447,0.39466724277397675,0.4119146294929078,0.017247386718931057,0.8,0.15789473684210525
00111111111111111010,0.8265270432802306,0.3945744005698672,0.41181965028015105,0.01724524971028385,0.8,0.21052631578947367
00111111111111111100,0.8219990984654757,0.39440577944606425,0.41164712242782664,0.017241342981762386,0.8,0.10526315789473684
01000111111111111111,0.7252876143097601,0.34116134594970177,0.35817801368479296,0.017016667735091195,0.8,0.15789473684210525
01001011111111111111,0.7309795057557087,0.34195244210105785,0.3589818507291135,0.01702940862805563,0.8,0.2631578947368421
01001101111111111111,0.7323868706041974,0.3427047443833919,0.3597452998872838,0.01704055550389194,0.8,0.2631578947368421
01001110111111111111,0.7337200565007194,0.34341801302760266,0.36046831060630313,0.01705029757870047,0.8,0.2631578947368421
01001111011111111111,0.7349777594971345,0.3440919465077755,0.3611500484136869,0.017058101905911394,0.8,0.2631578947368421
01001111101111111111,0.7361753737308359,0.34475416827617306,0.36179263015506014,0.01703846187888708,0.8,0.2631578947368421
01001111110111111111,0.783787522362138,0.3707994129230691,0.38742962196948794,0.01663020904641882,0.8,0.2631578947368421
01001111111011111111,0.7835374174918068,0.3702436243223337,0.38742962196948794,0.017185997647154228,0.8,0.2631578947368421
01001111111101111111,0.7825847970188431,0.36973496181700355,0.38691267743694135,0.017177715619937806,0.8,0.2631578947368421
01001111111110111111,0.7817251056904717,0.36927622319608067,0.3864460639019726,0.017169840705891948,0.8,0.2631578947368421
01001111111111011111,0.7809623677114583,0.3688695412457461,0.3860319702581422,0.017162429012396063,0.8,0.2631578947368421
01001111111111101111,0.7803016596283037,0.3685175571316891,0.3856731736639784,0.01715561653228931,0.8,0.2631578947368421
01001111111111110111,0.7797493920112888,0.3682235999929024,0.38537318301786355,0.017149583024961168,0.8,0.2631578947368421
01001111111111111011,0.7793136613333798,0.3679918724986463,0.3851364306567966,0.017144558158150303,0.8,0.2631578947368421
01001111111111111101,0.7790047294218869,0.36782769642105156,0.3849685358878142,0.017140839466762647,0.8,0.2631578947368421
01001111111111111110,0.7767304292104663,0.3677378521621026,0.3848766736471008,0.017138821484998235,0.8,0.21052631578947367
01010011111111111111,0.7325448005171917,0.34278867717921374,0.3598311285693371,0.017042451390123337,0.8,0.2631578947368421
01010101111111111111,0.7381670332101096,0.3435435793978872,0.36059684312556944,0.017053263727682233,0.8,0.3684210526315789
01010110111111111111,0.7395042541537336,0.3442591138413036,0.3613220077284885,0.017062893887184905,0.8,0.3684210526315789
01010111011111111111,0.7407656490156782,0.3449349105089285,0.362005783700998,0.017070873192069513,0.8,0.3684210526315789
01010111101111111111,0.7419677279928278,0.3455972375139551,0.36265152071877493,0.01705428320481983,0.8,0.3684210526315789
01010111110111111111,0.7896029060201877,0.3716604892368317,0.3882991741131074,0.016638684876275678,0.8,0.3684210526315789
01010111111011111111,0.7893520265642022,0.3711029793346415,0.3882991741131074,0.0171961947784659,0.8,0.3684210526315789
01010111111101111111,0.7883963744318632,0.3705927117045702,0.38778058004253113,0.017187868337960932,0.8,0.3684210526315789
01010111111110111111,0.7875339135126935,0.3701325067678618,0.38731245954420895,0.01717995277634715,0.8,0.3684210526315789
01010111111111011111,0.7867686883759617,0.3697245088071295,0.3868970123624931,0.017172503555363594,0.8,0.3684210526315789
01010111111111101111,0.7861057976303789,0.36937137075368787,0.3865370276328258,0.017165656879137958,0.8,0.3684210526315789
01010111111111110111,0.7855516800087721,0.3690764365422211,0.38623602961393527,0.017159593071714163,0.8,0.3684210526315789
01010111111111111011,0.7851144693869734,0.36884392837730434,0.3859984710799451,0.017154542702640774,0.8,0.3684210526315789
01010111111111111101,0.7848044781159842,0.36867919431388607,0.3858299989781945,0.017150804664308406,0.8,0.3684210526315789
01010111111111111110,0.7825296083618348,0.3685890506255332,0.3857378261664118,0.01714877554087857,0.8,0.3157894736842105
01011001111111111111,0.7354508197919756,0.3443426668570569,0.3614073599405902,0.01706469308353331,0.8,0.2631578947368421
01011010111111111111,0.741002455594709,0.3450603308939464,0.36213461756226434,0.01707428666831795,0.8,0.3684210526315789
01011011011111111111,0.7422673737996368,0.3457379202797352,0.36282033397749497,0.017082413697759757,0.8,0.3684210526315789
01011011101111111111,0.7434745395838571,0.3464016734397348,0.36346924602193803,0.017067572582203205,0.8,0.3684210526315789
01011011110111111111,0.7911332818751227,0.37248141446726585,0.38912843089970706,0.01664701643244121,0.8,0.3684210526315789
01011011111011111111,0.7908816298503509,0.37192218774555075,0.38912843089970706,0.01720624315415631,0.8,0.3684210526315789
01011011111101111111,0.7899229840665605,0.37141033551692554,0.3886082078419148,0.01719787232498926,0.8,0.3684210526315789
01011011111110111111,0.7890577929602667,0.3709486853860193,0.3881386017366391,0.017189916350619838,0.8,0.3684210526315789
01011011111111011111,0.7882901183126378,0.3705393914551026,0.3877218214661275,0.017182430011024874,0.8,0.3684210526315789
01011011111111101111,0.7876250793655544,0.37018511771931784,0.3873606673475701,0.01717554962825224,0.8,0.3684210526315789
01011011111111110111,0.7870691419191123,0.36988922236225485,0.38705867839345315,0.017169456031198294,0.8,0.3684210526315789
01011011111111111011,0.7866304761303178,0.36965594655062856,0.3868203271980512,0.01716438064742265,0.8,0.3684210526315789
01011011111111111101,0.7863194435552057,0.3694906639403898,0.3866512876262621,0.01716062368587229,0.8,0.3684210526315789
01011011111111111110,0.7840440139330892,0.369400225815911,0.386558809548972,0.017158583733061006,0.8,0.3157894736842105
01011100111111111111,0.7382149937803082,0.34582169773333815,0.3629063671505945,0.017084669417256337,0.8,0.2631578947368421
01011101011111111111,0.7436937482435095,0.3465009861199899,0.36359390170303635,0.01709291558304643,0.8,0.3684210526315789
01011101101111111111,0.7449067451662517,0.34716750146298614,0.3642460910018892,0.017078589538903066,0.8,0.3684210526315789
01011101110111111111,0.792589183982378,0.373262202706116,0.3899173933281162,0.016655190622000215,0.8,0.3684210526315789
01011101111011111111,0.7923367819119422,0.3727013092162586,0.3899173933281162,0.0172160841118576,0.8,0.3684210526315789
01011101111101111111,0.7913751948443566,0.3721878981275434,0.3893955704154993,0.017207672287955944,0.8,0.3684210526315789
01011101111110111111,0.7905073178468045,0.37172482510326393,0.38892450317505173,0.017199678071787794,0.8,0.3684210526315789
01011101111111011111,0.7897372329686081,0.3713142552796039,0.38850641141965936,0.01719215614005548,0.8,0.3684210526315789
01011101111111101111,0.7890700805559692,0.3709588637598999,0.3881441069705365,0.01718524321063658,0.8,0.3684210526315789
01011101111111110111,0.788512353160254,0.3706620227110751,0.3878411434535765,0.017179120742501386,0.8,0.3684210526315789
01011101111111111011,0.7880722564812195,0.3704279918217085,0.3876020128972768,0.017174021075568313,0.8,0.3684210526315789
01011101111111111101,0.7877602001785344,0.37026216974225773,0.3874324154923252,0.01717024575006748,0.8,0.3684210526315789
01011101111111111110,0.7854842200463611,0.37017144195803003,0.38733963729848503,0.017168195340454995,0.8,0.3157894736842105
01011110011111111111,0.740833534525623,0.3472237488849929,0.3643260940985018,0.017102345213508896,0.8,0.2631578947368421
01011110101111111111,0.7462643151635984,0.3478949958991102,0.36498194635981124,0.017086950460701023,0.8,0.3684210526315789
01011110110111111111,0.7939700289097513,0.37400254828646096,0.3906657429111291,0.016663194624668143,0.8,0.3684210526315789
01011110111011111111,0.7937169204479169,0.37344008503793974,0.3906657429111291,0.01722565787318936,0.8,0.3684210526315789
01011110111101111111,0.792752459035992,0.3729251464003176,0.39014235789327567,0.017217211492958073,0.8,0.3684210526315789
01011110111110111111,0.7918819453713479,0.3724606741134038,0.38966985708218066,0.01720918296877688,0.8,0.3684210526315789
01011110111111011111,0.7911094911577556,0.37204884859320375,0.3892504765611076,0.017201627967903865,0.8,0.3684210526315789
01011110111111101111,0.7904402602463889,0.37169235687860835,0.38888704110410854,0.01719468422550019,0.8,0.3684210526315789
01011110111111110111,0.7898807724101569,0.3713945851472795,0.38858311927758415,0.017188534130304634,0.8,0.3684210526315789
01011110111111111011,0.7894392685353349,0.3711598113053085,0.3883432223876306,0.017183411082322075,0.8,0.3684210526315789
01011110111111111101,0.7891262054959194,0.370993458465446,0.3881730764865753,0.017179618021129273,0.8,0.3684210526315789
01011110111111111110,0.786849683754799,0.37090244555127516,0.38808000307811197,0.017177557526836806,0.8,0.3157894736842105
01011111001111111111,0.7433369133233112,0.34858672334341856,0.3656761228780707,0.01708939953465216,0.8,0.2631578947368421
01011111010111111111,0.7952737662807001,0.3747013747655804,0.39137236109351836,0.016670986327937953,0.8,0.3684210526315789
01011111011011111111,0.7950200563371455,0.3741375748910145,0.39137236109351836,0.01723478620250385,0.8,0.3684210526315789
01011111011101111111,0.7940528305786445,0.37362115720454303,0.390847476950955,0.017226319746411978,0.8,0.3684210526315789
01011111011110111111,0.7931797461017127,0.3731553148515855,0.3903735802237401,0.017218265372154595,0.8,0.3684210526315789
01011111011111011111,0.7924049708044183,0.3727422559379428,0.3899529382336292,0.017210682295686397,0.8,0.3684210526315789
01011111011111101111,0.7917336995751116,0.37238468233332467,0.3895883931570375,0.01720371082371286,0.8,0.3684210526315789
01011111011111110111,0.7911724819339936,0.3720859950116227,0.38928353005250016,0.017197535040877454,0.8,0.3684210526315789
01011111011111111011,0.790729594571302,0.3718504901312648,0.3890428799335498,0.01719238980228499,0.8,0.3684210526315789
01011111011111111101,0.7904155412014275,0.37168361490745994,0.3888721945627196,0.01718857965525966,0.8,0.3684210526315789
01011111011111111110,0.7881384858643358,0.3715923210348602,0.38877883032234295,0.017186509287482776,0.8,0.3157894736842105
01011111100111111111,0.8086262887387279,0.3841648493333713,0.4008755648208837,0.016710715487512406,0.8,0.2631578947368421
01011111101011111111,0.8125828134582267,0.3836004013416141,0.4008755648208837,0.017275163479269606,0.8,0.3684210526315789
01011111101101111111,0.8116063376859999,0.3830789860784842,0.4003456798895848,0.01726669381110063,0.8,0.3684210526315789
01011111101110111111,0.8107232782713587,0.3826077842827966,0.3998663808848836,0.01725859660208695,0.8,0.3684210526315789
01011111101111011111,0.8099388036521777,0.38218954754937756,0.39944047510692476,0.017250927557547202,0.8,0.3684210526315789
01011111101111101111,0.8092585431567403,0.3818271967346249,0.3990710446577828,0.017243847923157918,0.8,0.3684210526315789
01011111101111110111,0.8086893636863972,0.3815242929725451,0.3987618498167777,0.017237556844232615,0.8,0.3684210526315789
01011111101111111011,0.808239860123064,0.3812852954879342,0.39851759646302176,0.017232300975087544,0.8,0.3684210526315789
01011111101111111101,0.807920911814767,0.38111584576263385,0.39834424222594184,0.017228396463307982,0.8,0.3684210526315789
01011111101111111110,0.8056411650577512,0.3810231454743897,0.3982494076049339,0.01722626213054418,0.8,0.3157894736842105
