schedule,feedback_objective,feedback_nominal_error,feedback_worst_error,feedback_robust_degradation,active_fraction,smoothness
0111111100111110,0.9123778344755541,0.43982640473463586,0.4598494897702151,0.020023085035579258,0.75,0.26666666666666666
0111111101001111,0.917735867542114,0.44063536942586345,0.46151186997653004,0.020876500550666588,0.75,0.3333333333333333
0111111101010111,0.9219283228752907,0.4400282405913462,0.46089210567322725,0.02086386508188104,0.75,0.4666666666666667
0111111101011011,0.9210193329776785,0.4395451336848512,0.4603981115377349,0.020852977852883703,0.75,0.4666666666666667
0111111101011101,0.9203681147296875,0.4391994776844256,0.4600440593607353,0.020844581676309704,0.75,0.4666666666666667
0111111101011110,0.9173436553535004,0.4390097103893315,0.4598494897702151,0.020839779380883605,0.75,0.4
0111111101100111,0.9152535393391933,0.4393135925763964,0.4601636352474869,0.020850042671090474,0.75,0.3333333333333333
0111111101101011,0.9196817194370362,0.43883249305615235,0.4596717363536436,0.02083924329749126,0.75,0.4666666666666667
0111111101101101,0.919033322318272,0.43848831450453557,0.45931922437468875,0.02083090987015318,0.75,0.4666666666666667
0111111101101110,0.9160104125386122,0.43829935815369786,0.4591255009781772,0.020826142824479366,0.75,0.4
0111111101110011,0.9132223957904896,0.4382332655147987,0.45906006641106917,0.02082680089627048,0.75,0.3333333333333333
0111111101110101,0.9179100391989644,0.4378905025407925,0.4587090331349579,0.02081853059416544,0.75,0.4666666666666667
0111111101110110,0.9148886147533437,0.43770232228877287,0.458516121230997,0.020813798942224127,0.75,0.4
0111111101111001,0.9116831080488027,0.43741553453151055,0.4582234172687783,0.020807882737267747,0.75,0.3333333333333333
0111111101111010,0.913996440792537,0.4372280967200856,0.4580312837632133,0.02080318704312767,0.75,0.4
0111111101111100,0.9080253184736075,0.43688953191506025,0.4576845446036883,0.020795012688628045,0.75,0.26666666666666666
0111111110001111,0.911990251826515,0.43971918635416196,0.46151186997653004,0.02179268362236808,0.75,0.2
0111111110010111,0.9161838870887119,0.4391146795841346,0.46089210567322725,0.021777426089092666,0.75,0.3333333333333333
0111111110011011,0.9152758691650144,0.43863373261967126,0.4603981115377349,0.021764378918063654,0.75,0.3333333333333333
0111111110011101,0.9146253642767393,0.43828966186305945,0.4600440593607353,0.021754397497675826,0.75,0.3333333333333333
0111111110011110,0.911601297879926,0.4381007678554627,0.4598494897702151,0.02174872191475241,0.75,0.26666666666666666
0111111110100111,0.9148437348323694,0.4384029158945651,0.4601636352474869,0.021760719352921787,0.75,0.3333333333333333
0111111110101011,0.9192728829391773,0.43792396750535434,0.4596717363536436,0.021747768848289273,0.75,0.4666666666666667
0111111110101101,0.9186251959111006,0.4375813669330434,0.45931922437468875,0.02173785744164536,0.75,0.4666666666666667
0111111110101110,0.915602677273641,0.4373932797870954,0.4591255009781772,0.021732221191081813,0.75,0.4
0111111110110011,0.9128147145814639,0.43732730727251956,0.45906006641106917,0.021732759138549607,0.75,0.3333333333333333
0111111110110101,0.917503064578023,0.436986114494256,0.4587090331349579,0.021722918640701916,0.75,0.4666666666666667
0111111110110110,0.9144820293467644,0.43679879916304126,0.458516121230997,0.021717322067955735,0.75,0.4
0111111110111001,0.9112770834856395,0.4365132577244812,0.4582234172687783,0.021710159544297114,0.75,0.3333333333333333
0111111110111010,0.9135908035080369,0.4363266805323074,0.4580312837632133,0.021704603230905894,0.75,0.4
0111111110111100,0.9076203761708784,0.43598966013121826,0.4576845446036883,0.021694884472470033,0.75,0.26666666666666666
0111111111000111,0.9079863184078703,0.4375925588187409,0.4593354763853121,0.021742917566571207,0.75,0.2
0111111111001011,0.9124194001081173,0.43711566430434556,0.45884572702702037,0.021730062722674803,0.75,0.3333333333333333
0111111111001101,0.9117746027289481,0.4367745730692693,0.4584947939388883,0.021720220869619,0.75,0.3333333333333333
0111111111001110,0.9087536739602108,0.43658731599131767,0.4583019393553222,0.021714623364004537,0.75,0.26666666666666666
0111111111010011,0.9112992410974655,0.4365214349714651,0.4582366157335521,0.021715180762087005,0.75,0.3333333333333333
0111111111010101,0.9159904669572511,0.43618174481026595,0.45788715366140337,0.02170540885113742,0.75,0.4666666666666667
0111111111010110,0.9129710140733043,0.4359952558708999,0.457695106379571,0.021699850508671126,0.75,0.4
0111111111011001,0.9097683424760513,0.4357109009528255,0.4574036455099619,0.02169274455713638,0.75,0.3333333333333333
0111111111011010,0.9120836372045809,0.435525146337937,0.4572123723946495,0.021687226056712527,0.75,0.4
0111111111011100,0.9061160358691122,0.4351896021464451,0.456867177311818,0.021677575165372887,0.75,0.26666666666666666
0111111111100011,0.904647257343794,0.4358209897732302,0.4575198656756003,0.02169887590237013,0.75,0.2
0111111111100101,0.9093412387739878,0.4354827368915848,0.45717190988531514,0.021689172993730355,0.75,0.3333333333333333
0111111111100110,0.9063233006832386,0.4352970375705687,0.45698069079272574,0.02168365322215704,0.75,0.26666666666666666
0111111111101001,0.90845612746596,0.43501380869462947,0.45669041444288816,0.021676605748258693,0.75,0.3333333333333333
0111111111101010,0.9107729301963596,0.4348288403859614,0.4564999657304836,0.021671125344522202,0.75,0.4
0111111111101100,0.9048080332734313,0.4344947061871023,0.4561562491589775,0.021661542971875225,0.75,0.26666666666666666
0111111111110001,0.9020198758634805,0.43442866192689267,0.45609069856884193,0.021662036641949267,0.75,0.2
0111111111110010,0.904338122654598,0.4342444449494867,0.4559010398290445,0.02165659487955779,0.75,0.26666666666666666
0111111111110100,0.9037091477125422,0.43391165703734397,0.4555587395564792,0.02164708251913522,0.75,0.26666666666666666
0111111111111000,0.8975033773464577,0.43344941092142536,0.45508414935605923,0.02163473843463387,0.75,0.13333333333333333
1000011111111111,0.7109915068883875,0.33361245869374223,0.35395183367347866,0.020339374979736424,0.75,0.13333333333333333
1000101111111111,0.7184662731670105,0.33475970897887675,0.3551126696141781,0.020352960635301343,0.75,0.26666666666666666
1000110111111111,0.7204654292458234,0.33583032429757376,0.3561965118894632,0.020366187591889462,0.75,0.26666666666666666
1000111011111111,0.7223177602835072,0.3368219321006774,0.3572008744082397,0.02037894230756232,0.75,0.26666666666666666
1000111101111111,0.7828925110648804,0.3694535473746771,0.38997982005686366,0.02052627268218654,0.75,0.26666666666666666
1000111110111111,0.7825144132532887,0.3686133300155845,0.38997982005686366,0.021366490041279163,0.75,0.26666666666666666
1000111111011111,0.7811053977272685,0.367863094632111,0.3892145274829656,0.021351432850854613,0.75,0.26666666666666666
1000111111101111,0.779882312359195,0.367212694400246,0.38854995229458406,0.021337257894338046,0.75,0.26666666666666666
1000111111110111,0.7788567995681351,0.36666808991723454,0.38799249459908064,0.0213244046818461,0.75,0.26666666666666666
1000111111111011,0.7780442803518658,0.36623718835475255,0.38755062780397176,0.021313439449219207,0.75,0.26666666666666666
1000111111111101,0.7774654110839304,0.36593059199505373,0.38723569858534956,0.02130510659029583,0.75,0.26666666666666666
1000111111111110,0.7744814136609197,0.3657625973279556,0.3870630320452426,0.021300434717287042,0.75,0.2
1001001111111111,0.7207693611015643,0.33599391429089603,0.3563610235742818,0.020367109283385754,0.75,0.26666666666666666
1001010111111111,0.7281107603544137,0.33706927158106614,0.3574497058163814,0.02038043423531527,0.75,0.4
1001011011111111,0.7299699521938146,0.3380644953611627,0.35845780662949384,0.02039331126833116,0.75,0.4
1001011101111111,0.7906077544991645,0.37072955792941614,0.39127103816494807,0.020541480235531928,0.75,0.4
1001011110111111,0.7902272151542391,0.369883914940693,0.39127103816494807,0.021387123224255067,0.75,0.4
1001011111011111,0.7888110093466429,0.36912997451581264,0.39050180058180506,0.021371826065992416,0.75,0.4
1001011111101111,0.7875817260551046,0.3684763468673692,0.3898338356891346,0.021357488821765414,0.75,0.4
1001011111110111,0.7865509765516492,0.36792900621190405,0.3892735169687802,0.021344510756876156,0.75,0.4
1001011111111011,0.7857342538875935,0.3674959067834625,0.3888293541678824,0.02133344738441989,0.75,0.4
1001011111111101,0.785152349851983,0.3671877246949408,0.3885127669566141,0.021325042261673255,0.75,0.4
1001011111111110,0.7821666974435285,0.3670188666875906,0.388339195786271,0.021320329098680424,0.75,0.3333333333333333
1001100111111111,0.7249455287551564,0.3382307309361103,0.3586250236908859,0.02039429275477561,0.75,0.26666666666666666
1001101011111111,0.732143778138445,0.339228975989114,0.35963624210238837,0.02040726611327437,0.75,0.4
1001101101111111,0.7928433446454641,0.37192684632061024,0.39248304557227826,0.020556199251668017,0.75,0.4
1001101110111111,0.792460729220646,0.3710765898210145,0.39248304557227826,0.021406455751263764,0.75,0.4
1001101111011111,0.791037597276685,0.3703190345646605,0.3917100226589913,0.02139098809433082,0.75,0.4
1001101111101111,0.7898022823683273,0.3696622450897768,0.3910387657699483,0.021376520680171485,0.75,0.4
1001101111110111,0.7887664204064821,0.3691122220578003,0.39047565748605134,0.021363435428251032,0.75,0.4
1001101111111011,0.7879455893938414,0.3686769681210779,0.3900292526709688,0.021352284549890854,0.75,0.4
1001101111111101,0.7873607182716025,0.3683672319351976,0.3897110456434025,0.021343813708204873,0.75,0.4
1001101111111110,0.7843734478175229,0.3681975277497072,0.3895365907120153,0.021339062962308086,0.75,0.3333333333333333
1001110011111111,0.7288352623059057,0.34031323990396556,0.36073402691603895,0.020420787012073394,0.75,0.26666666666666666
1001110101111111,0.7949306297627192,0.37304433419091326,0.39361477098343445,0.020570436792521185,0.75,0.4
1001110110111111,0.7945463251073925,0.3721903238457427,0.39361477098343445,0.02142444713769176,0.75,0.4
1001110111011111,0.793116542161534,0.3714292524058235,0.3928381275563668,0.02140887515054335,0.75,0.4
1001110111101111,0.7918753603394963,0.3707693667640381,0.39216367521119944,0.021394308447161337,0.75,0.4
1001110111110111,0.7908345052907577,0.37021671338058404,0.3915978459067821,0.021381132526198054,0.75,0.4
1001110111111011,0.7900096555344434,0.3697793462260848,0.3911492498090751,0.02136990358299029,0.75,0.4
1001110111111101,0.7894218799618291,0.3694680857653074,0.3908294581196005,0.02136137235429314,0.75,0.4
1001110111111110,0.7864330243373193,0.36929755126902153,0.3906541378092332,0.021356586540211664,0.75,0.3333333333333333
1001111001111111,0.7915473553254379,0.37408905441136964,0.3946718672668963,0.020582812855526655,0.75,0.26666666666666666
1001111010111111,0.7965014185162824,0.37324623187250583,0.3946718672668963,0.021425635394390463,0.75,0.4
1001111011011111,0.7950670479136415,0.3724822312780016,0.3938928884561005,0.02141065717809887,0.75,0.4
1001111011101111,0.7938207097320034,0.37181943342881213,0.39321568906359855,0.02139625563478642,0.75,0.4
1001111011110111,0.7927751521054032,0.37126422696202005,0.39264732140892444,0.021383094446904394,0.75,0.4
1001111011111011,0.7919463903372714,0.3708247795098833,0.39219659968415993,0.021371820174276634,0.75,0.4
1001111011111101,0.7913557179224677,0.3705120033203135,0.3918752260202333,0.021363222699919804,0.75,0.4
1001111011111110,0.7883652210775686,0.37034062996809153,0.39169900304185296,0.021358373073761427,0.75,0.3333333333333333
1001111100111111,0.8498773648424355,0.4061232783087088,0.42603944495489277,0.019916166646183953,0.75,0.26666666666666666
1001111101011111,0.8548547452519772,0.4053322718113942,0.42603944495489277,0.02070717314349857,0.75,0.4
1001111101101111,0.853564889047232,0.4046448622580073,0.42533907216509204,0.02069420990708476,0.75,0.4
1001111101110111,0.8524806654087558,0.40406765005711964,0.42475015920217996,0.020682509145060313,0.75,0.4
1001111101111011,0.8516191993272215,0.4036095853865947,0.424282061359467,0.020672475972872306,0.75,0.4
1001111101111101,0.8510037581405065,0.4032827396116969,0.42394751808231634,0.020664778470619427,0.75,0.4
1001111101111110,0.8479993990409561,0.4031035055725058,0.4237639201428538,0.020660414570348007,0.75,0.3333333333333333
1001111110011111,0.8491250942110474,0.40445156579451286,0.42603944495489277,0.021587879160379908,0.75,0.26666666666666666
1001111110101111,0.8531697699996661,0.4037668199300827,0.42533907216509204,0.02157225223500936,0.75,0.4
1001111110110111,0.8520866306073367,0.4031920171650774,0.42475015920217996,0.021558142037102546,0.75,0.4
1001111110111011,0.8512260627614598,0.4027359485737911,0.424282061359467,0.02154611278567592,0.75,0.4
1001111110111101,0.8506112812182491,0.402410568673347,0.42394751808231634,0.02153694940896933,0.75,0.4
1001111110111110,0.8476072858051124,0.40223214282618575,0.4237639201428538,0.021531777316668055,0.75,0.3333333333333333
1001111111001111,0.8463685963210886,0.4029859781979465,0.42454159961810434,0.021555621420157822,0.75,0.26666666666666666
1001111111010111,0.8506231724366933,0.4024134515729421,0.4239550851634781,0.021541633590535958,0.75,0.4
1001111111011011,0.8497662436686757,0.40195928255332913,0.423488976085484,0.021529693532154892,0.75,0.4
1001111111011101,0.84915413741639,0.401635300849243,0.4231558943101648,0.021520593460921833,0.75,0.4
1001111111011110,0.8461516125090488,0.40145764367414244,0.42297309965882246,0.02151545598468002,0.75,0.3333333333333333
1001111111100111,0.8440180003455683,0.4017375702522336,0.42326387647528313,0.02152630622304952,0.75,0.26666666666666666
1001111111101011,0.8484978669654224,0.4012852023596395,0.42279966135970326,0.021514459000063768,0.75,0.4
1001111111101101,0.8478883157361845,0.40096255274355214,0.42246797642970435,0.021505423686152214,0.75,0.4
1001111111101110,0.8448871946834339,0.40078562754006414,0.42228594925505125,0.021500321714987114,0.75,0.3333333333333333
1001111111110011,0.8420996834038622,0.4007200176422349,0.4222207205701356,0.021500702927900683,0.75,0.26666666666666666
1001111111110101,0.8468259055928522,0.4003986362675927,0.4218903709088825,0.021491734641289784,0.75,0.4
1001111111110110,0.843826124142396,0.4002224074536412,0.4217090767535173,0.021486669299876138,0.75,0.3333333333333333
1001111111111001,0.8406499066918433,0.399951976265924,0.421432036218222,0.021480059952298014,0.75,0.26666666666666666
1001111111111010,0.8429847356346879,0.39977640895968314,0.4212514416210694,0.021475032661386284,0.75,0.3333333333333333
1001111111111100,0.8370517085102362,0.39945895720144486,0.4209251269782757,0.021466169776830857,0.75,0.2
1010001111111111,0.7232385963852545,0.3373174712959109,0.3576993340253056,0.02038186272939474,0.75,0.26666666666666666
1010010111111111,0.7305890970732951,0.33839767354033234,0.3587929599858182,0.020395286445485883,0.75,0.4
1010011011111111,0.7324551113825817,0.33939647622395536,0.3598047836298583,0.020408307405902937,0.75,0.4
1010011101111111,0.793158832261432,0.37209652372331264,0.3926538547042438,0.020557330980931154,0.75,0.4
1010011110111111,0.7927756828021106,0.3712450804803762,0.3926538547042438,0.02140877422386761,0.75,0.4
1010011111011111,0.7913519778965568,0.37048728524894337,0.39188049966752303,0.021393214418579665,0.75,0.4
1010011111101111,0.7901162602452876,0.3698303130526851,0.39120901383684237,0.021378700784157267,0.75,0.4
1010011111110111,0.7890800809732836,0.3692801387838175,0.3906457275146899,0.02136558873087241,0.75,0.4
1010011111111011,0.7882590008266221,0.3688447629237153,0.39019918393639297,0.02135442101267765,0.75,0.4
1010011111111101,0.7876739506091268,0.3685349379926172,0.3898808775088923,0.02134593951627506,0.75,0.4
1010011111111110,0.7846865834433642,0.36836518599993545,0.38970636886432863,0.021341182864393182,0.75,0.3333333333333333
1010100111111111,0.7327669391853948,0.3395643283727994,0.3599735652983108,0.020409236925511443,0.75,0.4
1010101011111111,0.7399712873392262,0.3405657624465537,0.3609881149321026,0.02042235248554891,0.75,0.5333333333333333
1010101101111111,0.8007378592594315,0.3732992160634871,0.3938713419268064,0.0205721258633193,0.75,0.5333333333333333
1010101110111111,0.8003526711849825,0.37244324256471184,0.3938713419268064,0.021428099362094555,0.75,0.5333333333333333
1010101111011111,0.7989220090726937,0.37168180552102303,0.39309418803921437,0.02141238251819133,0.75,0.5333333333333333
1010101111101111,0.7976802262508019,0.37102164940570015,0.3924193933463597,0.021397743940659575,0.75,0.5333333333333333
1010101111110111,0.7966389040998295,0.3704687743526541,0.3918533016484299,0.021384527295775835,0.75,0.5333333333333333
1010101111111011,0.7958136904302343,0.3700312292521612,0.3914045028095918,0.021373273557430628,0.75,0.5333333333333333
1010101111111101,0.7952256549410287,0.369719839656403,0.39108456697308136,0.021364727316678378,0.75,0.5333333333333333
1010101111111110,0.7922366608043317,0.36954923606883766,0.3909091699333487,0.021359933864511016,0.75,0.4666666666666667
1010110011111111,0.7366697634385853,0.3416537315065085,0.362089703043326,0.020435971536817477,0.75,0.4
1010110101111111,0.802834406766293,0.37442163220732905,0.39500809924261543,0.020586467035286382,0.75,0.5333333333333333
1010110110111111,0.802447490661005,0.37356181864002247,0.39500809924261543,0.02144628060259296,0.75,0.5333333333333333
1010110111011111,0.8010101216332587,0.37279683550203097,0.39422729451715105,0.021430459015120085,0.75,0.5333333333333333
1010110111101111,0.7997624294705082,0.3721335607473728,0.39354928128632655,0.021415720538953742,0.75,0.5333333333333333
1010110111110111,0.7987160800071701,0.3715780371233985,0.3929804499773625,0.021402412853963992,0.75,0.5333333333333333
1010110111111011,0.7978868207304172,0.3711383644037716,0.39252944529670475,0.021391080892933123,0.75,0.5333333333333333
1010110111111101,0.7972958618730078,0.37082544027048503,0.3922079145842544,0.021382474313769384,0.75,0.5333333333333333
1010110111111110,0.7943052732768575,0.370654001125886,0.3920316472168158,0.021377646090929847,0.75,0.4666666666666667
1010111001111111,0.7994686414010981,0.37547528413155484,0.39607483110135594,0.020599546969801097,0.75,0.4
1010111010111111,0.8044191575245786,0.3746245792207709,0.39607483110135594,0.021450251880585025,0.75,0.5333333333333333
1010111011011111,0.8029767292023874,0.37385653664694185,0.39529139598423596,0.02143485933729411,0.75,0.5333333333333333
1010111011101111,0.8017236448907342,0.3731902833707183,0.39461048860041265,0.021420205229694345,0.75,0.5333333333333333
1010111011110111,0.8006724439283387,0.3726321622409166,0.39403902684756636,0.021406864606649756,0.75,0.5333333333333333
1010111011111011,0.7998391686500536,0.37219037665038057,0.3935858327314635,0.021395456081082953,0.75,0.5333333333333333
1010111011111101,0.7992452385294998,0.37187591291557826,0.3932626745601116,0.021386761644533347,0.75,0.5333333333333333
1010111011111110,0.796252958542978,0.37170361917650774,0.39308547374777336,0.021381854571265624,0.75,0.4666666666666667
1010111100111111,0.8578379232227358,0.4075340314138689,0.4274625779189248,0.019928546505055877,0.75,0.4
1010111101011111,0.8628134425760215,0.40673888923598583,0.4274625779189248,0.020723688682938946,0.75,0.5333333333333333
1010111101101111,0.861516785074285,0.4060478750454349,0.4267585056932185,0.020710630647783612,0.75,0.5333333333333333
1010111101110111,0.8604267735628036,0.4054676021614643,0.4261664423262938,0.02069884016482948,0.75,0.5333333333333333
1010111101111011,0.8595606365995047,0.40500707206048175,0.4256958005992534,0.020688728538771628,0.75,0.5333333333333333
1010111101111101,0.8589418073023324,0.40467844137456843,0.4253594109646023,0.02068096959003385,0.75,0.5333333333333333
1010111101111110,0.8559355966825918,0.4044982338767677,0.42517480340812824,0.020676569531360545,0.75,0.4666666666666667
1010111110011111,0.8570816006431612,0.4058533145703702,0.4274625779189248,0.021609263348554564,0.75,0.4
1010111110101111,0.8611194934981378,0.40516500487621865,0.4267585056932185,0.021593500816999844,0.75,0.5333333333333333
1010111110110111,0.8600305788036177,0.40458716936327355,0.4261664423262938,0.021579272963020257,0.75,0.5333333333333333
1010111110111011,0.859165349121734,0.4041286554432133,0.4256958005992534,0.02156714515604008,0.75,0.5333333333333333
1010111110111101,0.858547185659499,0.4038015043904941,0.4253594109646023,0.021557906574108165,0.75,0.5333333333333333
1010111110111110,0.8555413420294266,0.4036221124252893,0.42517480340812824,0.021552690982838962,0.75,0.4666666666666667
1010111111001111,0.8543106249255614,0.40438012185981065,0.4259568357776048,0.021576713917794144,0.75,0.4
1010111111010111,0.8585594666497877,0.4038045839015221,0.4253671932576924,0.021562609356170326,0.75,0.5333333333333333
1010111111011011,0.857697907078225,0.403347985631758,0.4248985572932862,0.021550571661528184,0.75,0.5333333333333333
1010111111011101,0.8570824407640737,0.40302224402735104,0.4245636411560231,0.021541397128672035,0.75,0.5333333333333333
1010111111011110,0.854078079250932,0.40284362665692625,0.42437984327760603,0.021536216620679782,0.75,0.4666666666666667
1010111111100111,0.851947617698543,0.4031251957403815,0.42467234258240816,0.021547146842026632,0.75,0.4
1010111111101011,0.8564228832498036,0.4026704140746447,0.4242056168449145,0.021535202770269768,0.75,0.5333333333333333
1010111111101101,0.8558099927595754,0.4023460153018539,0.42387210895743416,0.02152609365558028,0.75,0.5333333333333333
1010111111101110,0.8528070460323102,0.402168135494455,0.42368908456652765,0.021520949072072637,0.75,0.4666666666666667
1010111111110011,0.8500190519331245,0.40210226385140113,0.4236235951428529,0.021521331291451784,0.75,0.4
1010111111110101,0.8547419550603265,0.4017791438086617,0.42329143358078236,0.021512289772120663,0.75,0.5333333333333333
1010111111110110,0.8517403584453825,0.4016019657933579,0.4231091479797891,0.021507182186431217,0.75,0.4666666666666667
1010111111111001,0.8485614219989419,0.40133010520198653,0.4228306247557485,0.021500519553761976,0.75,0.4
1010111111111010,0.850894445976193,0.40115359396212064,0.4226490443046943,0.021495450342573663,0.75,0.4666666666666667
1010111111111100,0.8449581441479702,0.400834426762569,0.42232094197962916,0.021486515217060187,0.75,0.3333333333333333
1011000111111111,0.7297746554945915,0.34081878010039657,0.36124252698767595,0.02042374688727938,0.75,0.26666666666666666
1011001011111111,0.7369833389380562,0.3418224748476154,0.36225944661187803,0.020436971764262624,0.75,0.4
1011001101111111,0.7978163232172977,0.37459123515005244,0.39517876242841005,0.02058752727835761,0.75,0.4
1011001110111111,0.797428898301294,0.3737302908922665,0.39517876242841005,0.021448471536143543,0.75,0.4
1011001111011111,0.7959909876785765,0.3729650751721211,0.3943976456079442,0.02143257043582314,0.75,0.4
1011001111101111,0.7947429185941164,0.3723016269467898,0.3937194189057578,0.02141779195896798,0.75,0.4
1011001111110111,0.7936962734845263,0.37174596064627674,0.39315042228121544,0.0214044616349387,0.75,0.4
1011001111111011,0.7928667828165945,0.3713061731820269,0.3926992892033446,0.021393116021317715,0.75,0.4
1011001111111101,0.7922756586070967,0.3709931657718178,0.392377667149842,0.021384501378024223,0.75,0.4
1011001111111110,0.7892849827631935,0.3708216823197712,0.39220135170425935,0.021379669384488154,0.75,0.3333333333333333
1011010011111111,0.7390204824946756,0.3429132656080688,0.3633639378364604,0.020450672228391642,0.75,0.4
1011010101111111,0.8052546828605961,0.3757181631109303,0.3963201258052458,0.020601962694315468,0.75,0.5333333333333333
1011010110111111,0.8048654949503008,0.3748533010880521,0.3963201258052458,0.02146682471719369,0.75,0.5333333333333333
1011010111011111,0.8034208275965576,0.37408451309390295,0.39553533097926286,0.021450817885359907,0.75,0.5333333333333333
1011010111101111,0.8021668102534137,0.3734179256312,0.3948538645614574,0.02143593893025736,0.75,0.5333333333333333
1011010111110111,0.8011151060722718,0.3728595937799799,0.3942821110985339,0.02142251731855399,0.75,0.5333333333333333
1011010111111011,0.80028154478262,0.37241766519301933,0.3938287586517342,0.02141109345871489,0.75,0.5333333333333333
1011010111111101,0.7996874796506076,0.37210311362600157,0.3935055322754098,0.021402418649408228,0.75,0.5333333333333333
1011010111111110,0.7966952009420812,0.37193078977008,0.3933283420563417,0.021397552286261723,0.75,0.4666666666666667
1011011001111111,0.8019068253882253,0.3767811028392756,0.3973966636503938,0.020615560811118205,0.75,0.4
1011011010111111,0.8068546524835464,0.3759244223103597,0.3973966636503938,0.02147224134003406,0.75,0.5333333333333333
1011011011011111,0.8054046227085835,0.37515248306270627,0.39660905142645175,0.021456568363745487,0.75,0.5333333333333333
1011011011101111,0.8041450403074081,0.37448286230198446,0.39592458495584415,0.021441722653859685,0.75,0.5333333333333333
1011011011110111,0.8030883653704336,0.37392189307407064,0.39535012868126324,0.02142823560719259,0.75,0.5333333333333333
1011011011111011,0.8022506993179103,0.373477820895142,0.3948945332726879,0.021416712377545943,0.75,0.5333333333333333
1011011011111101,0.8016535963111885,0.3731617064975969,0.3945696393242404,0.021407932826643494,0.75,0.5333333333333333
1011011011111110,0.798659579630777,0.37298851242712877,0.3943914874085016,0.021402974981372835,0.75,0.4666666666666667
1011011100111111,0.8603156255962043,0.40886419579671524,0.4288048124912017,0.01994061669448649,0.75,0.4
1011011101011111,0.8652893321516525,0.4080650251791929,0.4288048124912017,0.020739787312008817,0.75,0.5333333333333333
1011011101101111,0.8639860287324855,0.40737048883066035,0.428097125303825,0.02072663647316464,0.75,0.5333333333333333
1011011101110111,0.8628903575422094,0.4067872227501759,0.4275019814080692,0.020714758657893295,0.75,0.5333333333333333
1011011101111011,0.8620196528137808,0.4063242813318931,0.4270288520579255,0.020704570726032434,0.75,0.5333333333333333
1011011101111101,0.8613975109127096,0.4059939052607442,0.42669065729431527,0.020696752033571075,0.75,0.5333333333333333
1011011101111110,0.8583894908091675,0.40581274621118896,0.4265050631053327,0.020692316894143747,0.75,0.4666666666666667
1011011110011111,0.8595554049427887,0.4071748165669028,0.4288048124912017,0.021629995924298928,0.75,0.4
1011011110101111,0.8635866671247888,0.4064830185913345,0.428097125303825,0.021614106712490477,0.75,0.5333333333333333
1011011110110111,0.8624921035701637,0.40590221392340775,0.4275019814080692,0.02159976748466147,0.75,0.5333333333333333
1011011110111011,0.8616223140795048,0.405441306366835,0.4270288520579255,0.021587545691090504,0.75,0.5333333333333333
1011011110111101,0.8610008435025999,0.40511242212716697,0.42669065729431527,0.021578235167148296,0.75,0.5333333333333333
1011011110111110,0.8579931932581363,0.40493208498667516,0.4265050631053327,0.02157297811865755,0.75,0.4666666666666667
1011011111001111,0.8567703013877075,0.4056941901688014,0.427291368436962,0.0215971782681606,0.75,0.4
1011011111010111,0.8610135329101546,0.40511570337765634,0.4266986664691971,0.02158296309154073,0.75,0.5333333333333333
1011011111011011,0.8601474430883819,0.40465672684840903,0.42622755905233184,0.021570832203922807,0.75,0.5333333333333333
1011011111011101,0.8595286905399341,0.4043292628481597,0.42589084923209214,0.021561586383932463,0.75,0.5333333333333333
1011011111011110,0.8565225334491916,0.40414970595746935,0.42570607078690254,0.021556364829433183,0.75,0.4666666666666667
1011011111100111,0.8543951579818867,0.40443288281140827,0.4260002576548235,0.021567374843415255,0.75,0.4
1011011111101011,0.8588659219543034,0.4039757378592865,0.4255310761316366,0.021555338272350122,0.75,0.5333333333333333
1011011111101101,0.8582497653355027,0.40364962710885277,0.42519578557370397,0.021546158464851195,0.75,0.5333333333333333
1011011111101110,0.8552450335757055,0.4034708131960174,0.4250117864077363,0.021540973211718883,0.75,0.4666666666666667
1011011111110011,0.8524565661212,0.4034046839643307,0.4249460416694652,0.02154135770513449,0.75,0.4
1011011111110101,0.8571762227178169,0.40307986214274016,0.4246121081573218,0.021532246014581646,0.75,0.5333333333333333
1011011111110110,0.8541728512607968,0.4029017552745368,0.4244288533718489,0.02152709809731207,0.75,0.4666666666666667
1011011111111001,0.8509912541910989,0.4026284949096428,0.4241488796298284,0.02152038472018558,0.75,0.4
1011011111111010,0.8533225132323817,0.4024510599428558,0.4239663354224499,0.021515275479594087,0.75,0.4666666666666667
1011011111111100,0.8473830087310213,0.4021302138767046,0.4236364851094077,0.0215062712327031,0.75,0.3333333333333333
1011100011111111,0.735884164423165,0.3440900646388345,0.3645549776207305,0.02046491298189601,0.75,0.26666666666666666
1011100101111111,0.8021911304615801,0.3769337085768377,0.3975506868585737,0.020616978281735976,0.75,0.4
1011100110111111,0.8017999341592279,0.3760643834604993,0.3975506868585737,0.02148630339807439,0.75,0.4
1011100111011111,0.8003482213162441,0.3752918914212396,0.3967620501262044,0.021470158704964826,0.75,0.4
1011100111101111,0.7990880449141162,0.37462206296865785,0.3960772261273001,0.021455163158642265,0.75,0.4
1011100111110111,0.7980311127970534,0.3740609810170955,0.39550262238525746,0.021441641368161957,0.75,0.4
1011100111111011,0.7971933476889488,0.37361684316178384,0.39504697733296146,0.021430134171177617,0.75,0.4
1011100111111101,0.7965962466897845,0.3733006981197624,0.3947220946684939,0.021421396548731486,0.75,0.4
1011100111111110,0.793602316504289,0.3731275080735198,0.3945440032413369,0.02141649516781713,0.75,0.3333333333333333
