group,k_active,active_fraction,schedule,coast_windows_zero_based,fuel_residual_weight,max_nfev,true_objective,feedback_nominal_error,feedback_worst_error,refinement_success,all_mask_success,refined_nominal_error,refined_selected_worst_error,refined_all_mask_worst_error,refined_nominal_fuel,refined_recovery_fuel_mean,refined_recovery_fuel_max,refinement_nfev,refinement_runtime_seconds,best_initial_guess,selected_outage_indices,selected_outage_errors,all_outage_errors,one_coast_pareto_frontier
k10_full,10,0.8333333333333334,111111001111,"6,7",0.018,35,1.045923902961505,0.4606203026322718,0.486694313931611,True,True,0.0845270695406818,0.1089397289979715,0.1198012185509974,0.0833333333333333,0.0749993078967387,0.0749993078967387,35,30.38842660000228,feedback,[8],[0.10893972899797154],"[0.11980121855099747, 0.11768041646415453, 0.11576448326365926, 0.11407210900166981, 0.11255074613296555, 0.11119119624721957, 0.08452706954068188, 0.08452706954068188, 0.10893972899797154, 0.10764529309841621, 0.10721426896420988, 0.10698219030380483]",False
k10_full,10,0.8333333333333334,111111010111,"6,8",0.018,35,1.0525592349288493,0.4592038686203101,0.486694313931611,True,True,0.0831481383230866,0.1080337517321387,0.1183596648368487,0.0833333333333333,0.075,0.075,35,28.128245899999456,feedback,[7],[0.10803375173213871],"[0.11835966483684877, 0.1162567372357057, 0.11435595846484234, 0.11266621573879805, 0.11116133112299759, 0.10984036460435512, 0.08314813832308665, 0.10803375173213871, 0.08314813832308665, 0.10635670711856379, 0.10594065187335451, 0.10570764508650055]",False
k10_full,10,0.8333333333333334,111111011011,"6,9",0.018,35,1.0504200991336536,0.4580694625675161,0.485530990309155,True,True,0.0842113448600271,0.1096293688031891,0.1193009420008815,0.0833333333333333,0.075,0.075,35,29.919024399998307,feedback,[7],[0.10962936880318913],"[0.11930094200088154, 0.11719309919496142, 0.11524958386117955, 0.1136046014812865, 0.11210467195278075, 0.11080199320711444, 0.08421134486002713, 0.10962936880318913, 0.10776712425979436, 0.08421134486002713, 0.1067362535203968, 0.10651639533914446]",False
k10_full,10,0.8333333333333334,111111011101,"6,10",0.018,35,1.0488716541632337,0.4572501046204102,0.4846883232418532,True,True,0.0835470447218275,0.108907051029092,0.11860594019047,0.0833332277321917,0.0749982277971724,0.0749982277971724,35,30.774829199999655,feedback,[7],[0.10890705102909205],"[0.11860594019047001, 0.11650298402671933, 0.11457352157370927, 0.11292462433578287, 0.11142658580687129, 0.11012990198624328, 0.08354704472182758, 0.10890705102909205, 0.10712288474099751, 0.10651493610583003, 0.08354704472182758, 0.10588083258166649]",False
k10_full,10,0.8333333333333334,111111011110,"6,11",0.018,35,1.0443761848144786,0.4567963835898223,0.4842205152071198,True,True,0.0836129097124721,0.1090106092528197,0.1186288740476823,0.0833301502300555,0.0749968168967222,0.0749968168967222,35,29.57163330000185,feedback,[7],[0.10901060925281979],"[0.11862887404768231, 0.11653324477400336, 0.11458514258317312, 0.11295512262399847, 0.1114603543938606, 0.11017334677620096, 0.08361290971247218, 0.10901060925281979, 0.10716098651748773, 0.10655287148791932, 0.10614110147779214, 0.08361290971247218]",False
k10_full,10,0.8333333333333334,111111100111,"7,8",0.018,35,1.0445436000307662,0.4575529627861859,0.486694313931611,True,True,0.0837606396496175,0.1100408512080375,0.1188293981267221,0.0833315911597855,0.0749983988335989,0.0749983988335989,35,29.536721799999214,feedback,[6],[0.1100408512080375],"[0.11882939812672215, 0.11673193250436173, 0.11478863496849985, 0.113139716700464, 0.11164462964996005, 0.11034545953674522, 0.1100408512080375, 0.08376063964961755, 0.08376063964961755, 0.10671352984427003, 0.10629070063725611, 0.10606577586482621]",False
k10_full,10,0.8333333333333334,111111101011,"7,9",0.018,35,1.0496811604453655,0.4564273765935433,0.485530990309155,True,True,0.0830920473353439,0.1093406558666147,0.1181054041075583,0.0833333333333333,0.074999540197193,0.074999540197193,35,29.22198430000208,feedback,[6],[0.10934065586661479],"[0.1181054041075583, 0.11601473574370381, 0.11408296150555648, 0.11243619862297137, 0.11094210352281009, 0.10965232101042573, 0.10934065586661479, 0.08309204733534398, 0.10664646556442468, 0.08309204733534398, 0.1056232993426933, 0.10540312292759584]",False
k10_full,10,0.8333333333333334,111111101101,"7,10",0.018,35,1.0481356940931992,0.4556146377981118,0.4846883232418532,True,True,0.0810476473985787,0.1066015821090235,0.1160609207714536,0.0833333333333333,0.075,0.075,27,21.619731599999795,feedback,[6],[0.10660158210902355],"[0.11606092077145368, 0.11398226345384353, 0.11211284433252039, 0.11044210076218282, 0.1089603065296083, 0.10766191165164457, 0.10660158210902355, 0.08104764739857875, 0.10484255863877476, 0.10425753647182977, 0.08104764739857875, 0.10362937755136283]",False
k10_full,10,0.8333333333333334,111111101110,"7,11",0.018,35,1.043641900588186,0.4551646408647279,0.4842205152071198,True,True,0.0809368364507441,0.1065405044052453,0.1159427538720564,0.0833333333333333,0.075,0.075,35,31.32220589999997,feedback,[6],[0.10654050440524532],"[0.11594275387205642, 0.11386236664343605, 0.11198929565704208, 0.11031216600744202, 0.10883266079926547, 0.10753607286391435, 0.10654050440524532, 0.08093683645074418, 0.1047004246487309, 0.10411589356915465, 0.10370834914528017, 0.08093683645074418]",False
k10_full,10,0.8333333333333334,111111110011,"8,9",0.018,35,1.0397880631471514,0.4550428806013117,0.4841043140027385,True,True,0.080883437738302,0.1065212838348454,0.1158850459404309,0.0833323480716813,0.074999014738348,0.074999014738348,35,31.19483899999977,feedback,[6],[0.10652128383484546],"[0.11588504594043098, 0.11380394185382928, 0.11192848056334308, 0.11025571715507926, 0.10876863139991422, 0.10747121504890739, 0.10652128383484546, 0.10539579879517252, 0.08088343773830209, 0.08088343773830209, 0.10363217012096017, 0.10341154174064553]",False
k10_full,10,0.8333333333333334,111111110101,"8,10",0.018,35,1.045527409762687,0.4542363807429577,0.4832682742020726,True,True,0.0804233993981003,0.1060150397456055,0.1153820544847984,0.0833333333333333,0.0749989389817871,0.0749989389817871,35,31.264033100000237,feedback,[6],[0.10601503974560553],"[0.11538205448479844, 0.11330584850598266, 0.11143676670990699, 0.10976863018877632, 0.10828774657746335, 0.10699420366967344, 0.10601503974560553, 0.10492932950602196, 0.08042339939810038, 0.1035858235041013, 0.08042339939810038, 0.10296177908809977]",False
k10_full,10,0.8333333333333334,111111110110,"8,11",0.018,35,1.0410404367905284,0.4537899023425104,0.4828042070195057,True,True,0.0801941566313433,0.1057604557916291,0.115126523057421,0.0833333333333333,0.0749989502089885,0.0749989502089885,35,31.48165410000001,feedback,[6],[0.10576045579162911],"[0.11512652305742105, 0.11305323550494584, 0.11118724901740613, 0.10952166483786542, 0.10804405684286272, 0.10675171270805593, 0.10576045579162911, 0.10469414934666284, 0.08019415663134337, 0.10335631732119932, 0.10295436655828961, 0.08019415663134337]",False
k10_full,10,0.8333333333333334,111111111001,"9,10",0.018,35,1.0361665957656865,0.4531353720681751,0.4821306793302002,True,True,0.0800023959937852,0.1056046330372665,0.1148867385536139,0.0833333333333333,0.075,0.075,31,25.28543129999889,feedback,[6],[0.10560463303726657],"[0.11488673855361396, 0.11280653477686955, 0.11094937558093404, 0.10927671462514348, 0.10780733107475066, 0.10652449333969644, 0.10560463303726657, 0.10446799301383924, 0.1037083426545834, 0.08000239599378525, 0.08000239599378525, 0.10251393431019103]",False
k10_full,10,0.8333333333333334,111111111010,"9,11",0.018,35,1.038958799088283,0.4526922117558768,0.4816701520636055,True,True,0.0799816888012589,0.105726654638994,0.1148355801476205,0.0833333333333333,0.075,0.075,35,31.49633700000049,feedback,[6],[0.10572665463899407],"[0.11483558014762053, 0.11276447514019496, 0.1108957553790621, 0.10923673976168016, 0.10774597103862851, 0.10646456906822098, 0.10572665463899407, 0.10441419742423436, 0.10365128774439833, 0.07998168880125896, 0.10266609876113122, 0.07998168880125896]",False
k10_full,10,0.8333333333333334,111111111100,"10,11",0.018,35,1.0301843412701253,0.4519022371617016,0.4808514077935685,True,True,0.079764649073177,0.1055748925448516,0.1145606738560572,0.0833333333333333,0.0749999999999999,0.0749999999999999,34,28.03280099999756,feedback,[6],[0.1055748925448516],"[0.1145606738560572, 0.11249426961947105, 0.11062041958340592, 0.10897570107392371, 0.10747573499510432, 0.1062012273415368, 0.1055748925448516, 0.10416683988509785, 0.10340565095637985, 0.10281472424092351, 0.07976464907317705, 0.07976464907317705]",False
