seed,split,true,predicted
11,train,3.242249071772049,3.242359439869203
11,train,11.92664232475569,11.926627676494915
11,train,12.051575812109089,12.05161745913297
11,train,20.192522023769417,20.19250174650087
11,train,27.88586003070887,27.88602348394559
11,train,28.58064125764413,28.58065119061111
11,train,27.464464545916755,27.464428089032744
11,train,25.347337193014294,25.347318571124507
11,train,25.219302931080804,25.219239925461228
11,train,19.31376352614161,19.313738900489145
11,train,12.483038913014699,12.482995694347524
11,train,14.366140376229717,14.366118085945542
11,train,0.73759331497248,0.7377576634410987
11,train,34.92481602264227,34.92465081717232
11,train,9.186483086262294,9.186490730324607
11,train,18.74284901620143,18.742915608878718
11,train,28.6863062509225,28.686323128610965
11,train,28.841333203448382,28.841235082468835
11,train,27.575935313901848,27.575897186889534
11,train,20.066834395641813,20.066836248723217
11,train,20.22664407324522,20.226605436972843
11,train,17.913827773631827,17.913778028473967
11,train,20.28967746323103,20.28966858541487
11,train,12.500280792188118,12.500339932119871
11,val,26.30165907859708,16.68022872884405
11,val,25.05684864131501,5.215553103503841
11,val,12.680221663599937,15.298331808589229
11,val,14.420769247007561,11.310963486573069
11,val,30.606899552819456,21.419643665708183
11,val,9.379294578108222,7.246051588020737
11,val,2.106232943214355,9.975086775351276
11,val,28.42387552818316,20.406081574648606
