group,k_active,active_fraction,schedule,coast_windows_zero_based,fuel_residual_weight,max_nfev,true_objective,feedback_nominal_error,feedback_worst_error,refinement_success,all_mask_success,refined_nominal_error,refined_selected_worst_error,refined_all_mask_worst_error,refined_nominal_fuel,refined_recovery_fuel_mean,refined_recovery_fuel_max,refinement_nfev,refinement_runtime_seconds,best_initial_guess,selected_outage_indices,selected_outage_errors,all_outage_errors
all_windows_fuel_sweep,12,1.0,111111111111,-,0.018,35,0.9518086862862225,0.40435561295296646,0.43322523366003873,True,True,0.03856720666013058,0.06006019530605116,0.06904467217546138,0.1,0.09166666666666667,0.09166666666666667,19,20.59362339999643,feedback,[6],[0.06006019530605116],"[0.06904467217546138, 0.06707183846423007, 0.0653015398592814, 0.06372425977446343, 0.06233152803675836, 0.0611165831866334, 0.06006019530605116, 0.059200002405654394, 0.058496684598568126, 0.05795852148610246, 0.05758816839733601, 0.057387050862421456]"
all_windows_fuel_sweep,12,1.0,111111111111,-,0.03,35,0.9518086862862225,0.40435561295296646,0.43322523366003873,True,True,0.04676820444231316,0.07111160420381182,0.0791451275146023,0.09623110515728256,0.08746397478201523,0.08746397478201523,18,20.673557499998424,feedback,[6],[0.07111160420381182],"[0.0791451275146023, 0.07713366434898339, 0.07532658745582006, 0.0737138323791552, 0.07228990627431872, 0.07104572370023668, 0.07111160420381182, 0.06803834882445914, 0.06672295984950596, 0.0657227998207093, 0.06503744457374248, 0.06466776560222377]"
all_windows_fuel_sweep,12,1.0,111111111111,-,0.05,35,0.9518086862862225,0.40435561295296646,0.43322523366003873,True,True,0.07733826378075907,0.10995587467768668,0.11223529238542646,0.08462311708930373,0.07357077221778133,0.07357077221778133,15,18.107927799996105,feedback,[6],[0.10995587467768668],"[0.11223529238542646, 0.11015934565369033, 0.10829137059882651, 0.10662198673641647, 0.10514330033311514, 0.10384934529358318, 0.10995587467768668, 0.0947379480207484, 0.09366527245859627, 0.09287016711006153, 0.09232807247305905, 0.09203618244096791]"
all_windows_fuel_sweep,12,1.0,111111111111,-,0.08,35,0.9518086862862225,0.40435561295296646,0.43322523366003873,False,False,0.12040666170654124,0.14908452308746795,0.15640773501337227,0.07000801044926837,0.06045531792402312,0.06045531792402312,10,13.081596799995168,feedback,[6],[0.14908452308746795],"[0.15640773501337227, 0.15428279499558906, 0.15225748825346555, 0.1490042593472305, 0.1462290739570823, 0.1437211585130099, 0.14908452308746795, 0.13214182876905797, 0.13142115882162886, 0.13088147044009152, 0.13051221041208524, 0.13031330000587546]"
all_windows_fuel_sweep,12,1.0,111111111111,-,0.12,35,0.9518086862862225,0.40435561295296646,0.43322523366003873,False,False,0.18910041381821965,0.21278126543421957,0.21828062718022992,0.05043510159396983,0.04265951180989132,0.04265951180989132,7,9.057422699996096,feedback,[6],[0.21278126543421957],"[0.21828062718022992, 0.21496212582968954, 0.21210586996121117, 0.20967255922233277, 0.20761120713476724, 0.20581997445599837, 0.21278126543421957, 0.19775817356162065, 0.19718884885432816, 0.1967581667584946, 0.19646156227734737, 0.1963008329588287]"
all_windows_fuel_sweep,12,1.0,111111111111,-,0.2,35,0.9518086862862225,0.40435561295296646,0.43322523366003873,False,False,0.27547885319122745,0.289212319369728,0.2915457104590512,0.0267533089842835,0.022294252386699413,0.022294252386699413,7,8.900475200003712,feedback,[6],[0.289212319369728],"[0.2915457104590512, 0.28965340124068417, 0.2880319768645654, 0.2866492107036474, 0.28547520487767936, 0.2844740919216047, 0.289212319369728, 0.2801929672751479, 0.2798535500623627, 0.27959500284995586, 0.27941573368438877, 0.27931809459752355]"
